"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL050","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PT005","PT010","PT020","PT030","PT040","PT050","PT060","PT070","PT080","PT090","PT100","PT110","PT120","PT130","PT140","PT150","PT160","PT170","PT180","PT190","PT200","PT210"
"2011","DK",483841,493.240611961057,"1517.698","2","2011","NA","1",1935,"2","2","1","DK","2","NA","2","7","NA","2","NA","NA","3","82","4","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,588,1,658,0,,506,39301,0,0,0,0,1,"7.4473",75,48384,"2","7","NA","1","1","1","NA","NA","NA","NA","1934","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",483842,493.240611961057,"1098.905","2","2011","NA","2",1930,"1","2","1","DK","2","NA","3","7","NA","1","2","NA","3","71","7","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",1,1,0,0,0,0,1,0,0,,241,19338,0,0,0,0,1,"7.4473",80,48384,"3","2","NA","NA","NA","NA","NA","NA","NA","NA","1935","1","NA","1","NA","NA","2","NA","NA","NA","NA","NA","NA","2"
"2011","DK",484131,493.240611961057,"1852.754","NA","2011","NA","3",1955,"2","2","3","DK","2","NA","NA","2","NA","NA","NA","NA","3","33","3","37","NA","NA","NA","13","1","2","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA",1,1,41108,0,0,773,1,0,0,,338,0,0,0,0,0,1,"7.4473",55,48413,"2","2","NA","NA","NA","2","2","NA","1","1","1941","NA","1","NA","NA","NA","2","5","NA","NA","NA","NA","NA","1"
"2011","DK",484132,493.240611961057,"NA","1","2011","NA","3",1953,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","33","0 - 1","37","NA","NA","NA","NA","1","1","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","NA",1,1,45126,163,0,0,1,0,114,,0,0,0,0,0,0,1,"7.4473",57,48413,"2","7","NA","NA","NA","NA","3","1932","NA","NA","NA","NA","NA","NA","1","NA","NA","7","NA","2","NA","5","6","1"
"2011","DK",484291,493.240611961057,"NA","2","2011","NA","2",1933,"2","4","3","DK","2","NA","2","7","NA","1","NA","NA","3","52","5","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","1","2","NA","NA","2","NA",1,1,0,0,0,547,1,0,0,,396,23894,0,0,0,0,1,"7.4473",77,48429,"3","6","NA","1","NA","NA","NA","NA","1","NA","1940","1","NA","NA","NA","NA","NA","NA","1","NA","NA","2","NA","NA"
"2011","DK",484292,493.240611961057,"1298.53","2","2011","NA","4",1933,"1","2","2","DK","2","NA","2","7","NA","1","2","NA","3","52","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","2","NA",1,1,0,0,0,0,1,0,0,,117,25599,0,0,238,0,1,"7.4473",77,48429,"3","6","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","6","NA"
"2011","DK",484481,493.240611961057,"NA","1","2011","NA","3",1935,"1","1","1","DK","1","3","2","7","NA","NA","NA","NA","2","34",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",1,1,0,0,0,435,1,0,0,,4791,0,0,0,9356,0,1,"7.4473",75,48448,"2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",484482,493.240611961057,"1375.866","1","2011","NA","2",1941,"2","5","2","DK","2","NA","2","7","NA","1","NA","NA","3","33","5","NA","NA","NA","NA","6","1","2","2","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,,184,16324,0,0,0,0,1,"7.4473",69,48448,"2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",484621,493.240611961057,"NA","2","2011","NA","2",1940,"1","5","1","DK","2","3","5","7","NA","1","NA","NA","NA","61","2","42","NA","NA","NA","NA","NA","2","2","NA","NA","NA","2","2","NA","NA","NA","2","NA",1,1,0,0,0,554,1,0,0,,370,68626,0,0,0,0,1,"7.4473",70,48462,"3","2","NA","NA","2","NA","1","1940","NA","1","NA","NA","NA","NA","NA","2","2","2","NA","NA","NA","NA","NA","NA"
"2011","DK",484622,493.240611961057,"936.8251","2","2011","NA","3",1941,"2","2","1","DK","2","2","2","7","NA","NA","1","NA","3","33","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","NA","NA","2","NA",1,1,0,0,0,0,1,0,0,,130,10122,0,0,0,0,1,"7.4473",69,48462,"3","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",484701,493.240611961057,"1591.984","1","2011","NA","2",1945,"1","1","1","DK","2","NA","2","7","NA","NA","NA","NA","3","21","6","40","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","2","2","NA","NA","2","NA",1,1,0,0,0,645,1,0,0,,607,61417,0,0,0,0,1,"7.4473",65,48470,"2","6","NA","3","NA","1","NA","1945","NA","1","NA","NA","1","NA","3","NA","1","NA","NA","1","NA","6","5","NA"
"2011","DK",484702,493.240611961057,"895.7556","1","2011","NA","2",1958,"2","2","1","DK","2","NA","5","1","NA","NA","NA","NA","3","52","2","37","NA","NA","NA","13","1","NA","2","NA","NA","NA","NA","NA","3","NA","NA","NA","NA",1,1,67063,0,0,435,1,0,0,,0,0,0,0,0,0,1,"7.4473",52,48470,"3","3","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","3","NA","1","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",484791,493.240611961057,"NA","1","2011","NA","1",1987,"2","1","1","DK","1","NA","3","5","NA","1","2","NA","NA","91","5","45","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","2","NA",1,1,4874,51,0,0,1,0,0,,27,0,0,1677,0,0,1,"7.4473",23,48479,"2","2","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA"
"2011","DK",484792,493.240611961057,"786.9484","2","2011","NA","3",1979,"1","1","3","EU","2","5","NA","4","NA","NA","NA","NA","NA","41","9","NA","NA","h","NA","NA","NA","2","NA","NA","NA","NA","1","2","NA","1","NA","NA","NA",1,1,5396,0,0,0,1,0,312,,546,0,0,35,0,0,1,"7.4473",31,48479,"3","6","NA","1","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","NA"
"2011","DK",485381,493.240611961057,"800.952","1","2011","NA","1",1935,"2","1","3","DK","2","NA","2","7","NA","NA","NA","NA","3","91","4","37","NA","NA","6","13","NA","NA","NA","NA","NA","NA","2","NA","3","2","NA","1","NA",1,1,0,0,0,435,1,0,0,,261,33811,0,0,0,0,1,"7.4473",75,48538,"2","6","NA","NA","2","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",485382,493.240611961057,"1106.463","2","2011","NA","3",1930,"1","4","1","DK","1","NA","3","7","NA","1","NA","NA","3","33","7","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA",1,1,0,0,0,435,1,0,0,,101,10292,0,0,0,0,1,"7.4473",80,48538,"2","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA"
"2011","DK",485391,493.240611961057,"2634.438","1","2011","NA","2",1950,"2","1","1","DK","2","NA","2","1","NA","1","2","NA","3","33","9","NA","NA","p","NA","NA","NA","NA","2","NA","NA","NA","2","2","NA","2","NA","NA","NA",1,1,32786,0,0,579,1,0,2207,,0,0,0,0,0,0,1,"7.4473",60,48539,"2","2","NA","NA","NA","2","NA","1931","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","5","NA","1"
"2011","DK",485392,493.240611961057,"970.6141","NA","2011","NA","3",1945,"1","2","3","DK","1","NA","2","7","NA","2","1","1","3","71","8","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","1","NA","NA","2","NA","1","NA",1,1,0,0,0,435,1,0,0,,308,34507,0,0,0,0,1,"7.4473",65,48539,"2","2","NA","NA","3","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",485451,493.240611961057,"942.6936","1","2011","NA","4",1930,"1","2","1","DK","2","NA","3","7","NA","NA","NA","NA","3","91",,"37","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","1","3","NA","3","2","NA",1,1,0,0,0,530,1,0,0,,314,0,0,0,31432,0,1,"7.4473",80,48545,"3","2","NA","NA","NA","NA","NA","NA","1","1","NA","1","1","NA","NA","1","2","8","NA","NA","NA","6","6","NA"
"2011","DK",485452,493.240611961057,"768.2874","2","2011","NA","1",1934,"2","5","1","DK","2","NA","3","7","NA","1","NA","NA","3","11","4","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","3","NA","NA","2","NA",1,1,0,0,0,471,1,0,19234,,52,5105,0,0,0,0,1,"7.4473",76,48545,"2","6","NA","NA","NA","NA","NA","NA","NA","NA","1936","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA"
"2011","DK",485651,493.240611961057,"603.2011","2","2011","NA","3",1952,"1","2","3","DK","2","NA","2","8","NA","NA","NA","NA","3","33","0 - 1","50","NA","NA","NA","13","1","NA","NA","NA","NA","NA","2","2","NA","2","NA","NA","NA",1,1,0,0,0,842,1,6660,0,,156,0,0,0,31254,0,1,"7.4473",58,48565,"2","7","NA","NA","2","3","2","1920","NA","NA","NA","NA","NA","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA"
"2011","DK",485652,493.240611961057,"NA","1","2011","NA","2",1963,"2","5","1","DK","2","NA","3","1","NA","1","NA","NA","3","24","3","48","NA","NA","NA","12","NA","2","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,40520,0,0,638,1,1813,0,,3160,0,0,0,0,0,1,"7.4473",47,48565,"2","7","NA","NA","NA","1","2","NA","NA","1","1922","1","NA","NA","NA","NA","1","7","NA","NA","4","4","5","1"
"2011","DK",485721,493.240611961057,"1551.627","1","2011","NA","4",1950,"2","2","1","DK","2","NA","3","2","NA","NA","NA","NA","3","33","2","42","NA","q","NA","13","2","NA","NA","NA","NA","NA","4","2","3","2","NA","2","NA",1,1,45990,0,0,0,1,0,3825,,196,0,0,0,0,0,1,"7.4473",60,48572,"2","2","NA","NA","NA","3","3","NA","1","NA","1956","2","1","2","NA","NA","NA","NA","1","NA","NA","4","NA","1"
"2011","DK",485722,493.240611961057,"1351.796","2","2011","NA","2",1948,"1","2","1","DK","2","NA","2","1","NA","NA","2","NA","3","34","3","37","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA",1,1,53519,0,0,435,1,0,175,,0,0,0,0,0,0,1,"7.4473",62,48572,"3","2","NA","NA","2","1","1","NA","NA","1","1942","NA","NA","NA","1","1","2","NA","NA","NA","NA","5","4","1"
"2011","DK",486051,493.240611961057,"NA","1","2011","NA","2",1947,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","1","33","8","NA","NA","NA","NA","13","NA","NA","2","NA","NA","NA","2","2","2","NA","NA","2","NA",1,1,29970,103,0,0,1,0,118,,109,0,0,0,0,0,1,"7.4473",63,48605,"2","2","NA","NA","NA","NA","NA","NA","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"2011","DK",486052,493.240611961057,"NA","1","2011","NA","4",1951,"2","2","3","DK","2","NA","5","1","NA","NA","NA","NA","2","22","5","45","NA","q","NA","NA","1","NA","NA","1","NA","NA","3","NA","NA","2","NA","2","NA",1,1,66278,280,0,158,1,0,0,,0,0,0,0,0,0,1,"7.4473",59,48605,"3","2","NA","NA","NA","NA","1","1936","NA","1","1946","1","NA","NA","1","NA","NA","7","NA","NA","NA","NA","5","NA"
"2011","DK",486091,493.240611961057,"2623.459","2","2011","NA","2",1951,"2","2","1","DK","2","NA","3","1","NA","1","NA","1","NA","31","4","NA","NA","NA","NA","12","1","2","NA","NA","NA","NA","1","NA","NA","NA","NA","1","NA",1,1,31143,0,0,836,1,0,0,,143,0,0,0,0,0,1,"7.4473",59,48609,"2","6","NA","1","2","1","NA","1939","NA","1","NA","NA","1","NA","NA","1","1","NA","5","NA","6","NA","NA","NA"
"2011","DK",486092,493.240611961057,"1271.655","1","2011","NA","2",1950,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","31","9","39","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","2","2","NA","2","NA",1,1,130076,0,0,788,1,0,0,,8434,0,0,0,0,0,1,"7.4473",60,48609,"2","7","NA","1","NA","NA","NA","NA","1","1","NA","1","2","NA","NA","1","1","NA","1","1","4","5","3","2"
"2011","DK",486271,493.240611961057,"692.1248","2","2011","NA","3",1949,"1","2","1","DK","2","NA","3","7","NA","NA","NA","NA","3","72","4","37","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","NA","3","2","NA","2","NA",1,1,1097,0,0,865,1,0,2634,,0,35316,0,0,0,0,1,"7.4473",61,48627,"3","2","NA","NA","5","2","3","1950","1","NA","1954","1","1","1","NA","NA","NA","7","1","2","NA","NA","4","1"
"2011","DK",486272,493.240611961057,"988.6837","2","2011","NA","3",1950,"2","1","3","DK","2","NA","5","1","NA","1","NA","NA","3","34","2","37","NA","q","NA","12","NA","2","2","NA","NA","NA","3","2","1","2","NA","NA","NA",1,1,85934,0,0,71,1,0,18,,369,0,0,0,0,0,1,"7.4473",60,48627,"2","6","NA","NA","3","3","NA","1933","NA","1","1945","NA","1","2","3","NA","NA","6","1","NA","2","NA","6","1"
"2011","DK",486421,493.240611961057,"NA","1","2011","NA","4",1955,"2","2","3","DK","2","NA","2","1","NA","NA","NA","NA","NA","34","5","37","NA","q","NA","NA","NA","NA","2","NA","NA","NA","NA","1","NA","2","NA","NA","NA",1,1,53680,366,0,756,1,0,0,,0,0,0,0,0,0,1,"7.4473",55,48642,"3","7","NA","NA","2","NA","3","NA","NA","1","1929","1","NA","3","NA","NA","NA","2","NA","NA","NA","NA","4","NA"
"2011","DK",486422,493.240611961057,"1142.362","1","2011","NA","3",1953,"1","1","3","DK","2","NA","3","1","NA","NA","NA","NA","1","12","3","37","NA","b-e","NA","13","1","NA","2","NA","NA","NA","NA","2","2","2","NA","2","NA",1,1,61734,0,0,0,1,81358,0,,353,0,0,0,0,0,1,"7.4473",57,48642,"3","6","NA","1","NA","NA","2","NA","NA","1","NA","1","NA","NA","2","1","2","NA","5","2","NA","NA","NA","NA"
"2011","DK",486481,493.240611961057,"2004.893","1","2011","NA","3",1935,"1","1","2","DK","2","NA","2","7","NA","NA","2","NA","3","52",,"NA","NA","NA","NA","NA","1","1","1","NA","NA","NA","NA","1","3","2","NA","NA","NA",1,1,902,0,0,0,1,0,2830,,116,28734,0,0,0,0,1,"7.4473",75,48648,"2","7","NA","NA","3","2","3","NA","NA","NA","NA","1","NA","NA","2","NA","1","NA","5","NA","NA","2","5","1"
"2011","DK",486482,493.240611961057,"1142.731","1","2011","NA","4",1941,"2","2","3","DK","2","3","5","7","NA","1","2","NA","3","41","2","37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,0,0,0,0,1,0,0,,169,19655,0,0,0,0,1,"7.4473",69,48648,"2","2","NA","1","NA","3","NA","NA","NA","1","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",486581,493.240611961057,"NA","1","2011","NA","2",1970,"1","2","2","DK","2","NA","3","1","NA","1","NA","NA","3","11","8","50","NA","b-e","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","NA","NA",1,1,53216,287,0,587,1,0,-308,,0,0,0,0,0,0,1,"7.4473",40,48658,"2","2","NA","1","NA","NA","3","1933","1","NA","NA","1","1","NA","NA","1","NA","NA","NA","NA","3","5","3","1"
"2011","DK",486582,493.240611961057,"1658.003","1","2011","NA","1",1971,"2","2","1","DK","2","NA","5","1","NA","NA","2","NA","3","31","2","30","NA","NA","NA","4","NA","NA","1","NA","NA","NA","NA","NA","NA","2","NA","2","NA",1,1,32447,0,0,664,1,0,0,,165,0,0,0,0,0,1,"7.4473",39,48658,"2","7","NA","1","NA","NA","NA","NA","NA","1","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","4","NA"
"2011","DK",487281,493.240611961057,"2332.069","1","2011","NA","2",1952,"2","5","3","DK","2","NA","5","2","NA","1","NA","NA","3","NA","3","30","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","NA","NA","2","NA",1,1,19462,0,0,756,1,0,0,,81,0,0,0,0,0,1,"7.4473",58,48728,"2","2","NA","NA","NA","NA","2","NA","NA","NA","1947","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",487282,493.240611961057,"861.2579","1","2011","NA","3",1944,"1","2","1","DK","2","NA","2","7","NA","1","NA","NA","4","31","5","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","2","3","2","NA","NA","NA",1,1,23723,0,0,350,1,0,0,,1635,0,0,0,0,0,1,"7.4473",66,48728,"3","3","NA","5","3","1","NA","1925","1","NA","1941","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","5","NA","NA"
"2011","DK",487431,493.240611961057,"757.8552","2","2011","NA","3",1954,"2","2","1","DK","1","NA","3","1","NA","1","2","NA","3","NA","5","NA","NA","q","NA","NA","NA","2","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA",1,1,10474,0,0,399,1,0,0,,41,0,0,0,0,0,1,"7.4473",56,48743,"2","2","NA","NA","NA","NA","NA","NA","4","NA","NA","1","NA","NA","2","1","NA","NA","NA","NA","NA","NA","NA","1"
"2011","DK",487432,493.240611961057,"NA","1","2011","NA","1",1954,"1","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","34","2","50","NA","a","NA","NA","1","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","5",1,1,85326,551,0,583,1,0,0,,0,0,0,0,0,0,1,"7.4473",56,48743,"2","5","NA","NA","2","NA","2","1948","1","1","NA","1","NA","NA","NA","NA","1","NA","5","2","4","5","NA","NA"
"2011","DK",488071,493.240611961057,"NA","1","2011","NA","3",1946,"1","2","3","DK","2","NA","2","7","NA","NA","NA","NA","3","33","5","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","3","2","NA","2","NA","2","NA",1,1,0,0,0,638,1,0,0,,23099,0,0,0,0,0,1,"7.4473",64,48807,"2","2","NA","1","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","3","NA"
"2011","DK",488072,493.240611961057,"NA","1","2011","NA","2",1943,"2","4","1","DK","2","NA","5","7","NA","NA","1","NA","2","23","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,11072,0,0,713,1,0,0,,502,0,0,0,0,0,1,"7.4473",67,48807,"2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",488311,493.240611961057,"757.6275","1","2011","NA","1",1949,"1","2","2","DK","2","NA","5","7","NA","1","NA","NA","3","93","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","2","NA",1,1,0,0,0,865,1,0,0,,25196,0,0,335,0,0,1,"7.4473",61,48831,"3","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",488312,493.240611961057,"684.6401","2","2011","NA","4",1949,"2","2","3","DK","2","NA","5","1","NA","1","NA","NA","3","23","2","42","NA","q","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","2","NA","2","NA",1,1,32888,217,0,435,1,0,0,,0,0,0,0,0,0,1,"7.4473",61,48831,"2","2","NA","NA","3","NA","NA","1948","NA","NA","NA","NA","1","NA","NA","1","1","NA","5","NA","NA","4","NA","1"
"2011","DK",488621,493.240611961057,"1183.4","1","2011","NA","1",1950,"1","2","1","DK","2","NA","3","1","NA","1","NA","NA","3","52","7","40","NA","q","NA","13","NA","NA","1","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,130172,0,0,0,1,0,0,,0,0,0,0,0,0,1,"7.4473",60,48862,"3","2","NA","1","2","2","2","NA","NA","1","NA","1","NA","NA","2","NA","NA","NA","1","2","4","NA","NA","NA"
"2011","DK",488622,493.240611961057,"NA","1","2011","NA","2",1952,"2","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","23","5","40","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","2","NA","NA","NA",1,1,53741,0,0,119,1,0,0,,302,0,0,0,0,0,1,"7.4473",58,48862,"2","2","NA","NA","NA","1","NA","NA","1","1","NA","NA","4","NA","NA","NA","1","NA","NA","2","NA","NA","4","1"
"2011","DK",488721,493.240611961057,"2016.99","2","2011","NA","1",1985,"1","1","3","DK","2","NA","3","1","NA","NA","NA","NA","3","74","7","45","NA","g","NA","13","1","2","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA",1,1,53153,0,0,19,1,0,0,,524,0,0,0,0,0,1,"7.4473",25,48872,"2","2","NA","1","NA","NA","NA","1915","1","NA","NA","NA","NA","NA","2","NA","1","2","NA","NA","NA","NA","5","NA"
"2011","DK",488722,493.240611961057,"1101.028","1","2011","NA","1",1989,"2","1","2","DK","2","NA","3","6","NA","NA","2","NA","3","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA","NA","NA",1,1,6149,0,0,435,1,1698,0,,122,0,0,0,0,6062,1,"7.4473",21,48872,"2","2","NA","1","NA","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",488731,493.240611961057,"890.3266","1","2011","NA","2",1940,"1","5","3","DK","2","NA","3","7","NA","NA","NA","NA","3","24","7","45","NA","NA","NA","NA","1","2","1","NA","NA","NA","1","NA","NA","2","NA","2","NA",1,1,0,0,0,636,1,0,0,,36253,0,0,0,54751,0,1,"7.4473",70,48873,"2","2","NA","NA","3","2","2","1920","1","NA","1941","1","NA","NA","2","1","NA","NA","5","2","NA","4","NA","2"
"2011","DK",488732,493.240611961057,"682.8723","1","2011","NA","1",1942,"2","5","3","DK","1","NA","3","7","NA","1","NA","NA","3","33",,"NA","NA","NA","NA","NA","1","2","2","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,0,1,3358,0,,171,20940,0,0,0,0,1,"7.4473",68,48873,"2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","5","NA","NA","1"
"2011","DK",488841,493.240611961057,"556.7811","1","2011","NA","2",1957,"2","2","2","DK","1","NA","5","1","NA","NA","NA","NA","3","41","2","NA","5","NA","NA","13","1","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,48308,358,0,0,1,0,219,,157,0,0,0,0,0,1,"7.4473",53,48884,"3","2","NA","1","NA","1","2","1933","1","NA","NA","NA","1","2","NA","NA","2","2","NA","NA","NA","NA","NA","2"
"2011","DK",488842,493.240611961057,"NA","1","2011","NA","2",1948,"1","5","3","DK","2","NA","3","1","NA","NA","NA","NA","3","32","4","37","NA","h","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","2","NA","NA","NA",1,1,49444,457,0,355,1,0,2489,,198,0,0,0,0,0,1,"7.4473",62,48884,"3","7","NA","NA","NA","2","NA","NA","NA","NA","NA","1","1","1","2","NA","2","7","NA","NA","NA","NA","NA","NA"
"2011","DK",489501,493.240611961057,"1032.467","1","2011","NA","4",1946,"2","2","1","DK","2","5","2","7","NA","2","NA","NA","3","41",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",1,1,0,0,0,769,1,0,0,,66,23530,0,0,0,0,1,"7.4473",64,48950,"3","6","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA"
"2011","DK",489502,493.240611961057,"949.9939","2","2011","NA","4",1937,"1","2","3","DK","1","NA","2","7","NA","NA","2","1","3","NA","4","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","2","NA","1","3","2","NA",1,1,0,0,0,181,1,0,36,,174,14226,0,0,0,0,1,"7.4473",73,48950,"2","2","NA","NA","NA","NA","NA","1943","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","DK",489521,493.240611961057,"617.9275","1","2011","NA","4",1943,"2","2","1","DK","2","NA","2","7","NA","NA","NA","NA","3","91","4","37","NA","NA","NA","12","1","2","NA","NA","NA","NA","1","2","NA","2","NA","2","NA",1,1,0,0,0,725,1,0,0,,462,38101,0,0,0,0,1,"7.4473",67,48952,"2","2","NA","3","NA","4","2","NA","1","NA","NA","1","NA","NA","NA","NA","NA","7","NA","NA","NA","NA","5","1"
"2011","DK",489522,493.240611961057,"NA","1","2011","NA","4",1942,"1","2","3","DK","2","NA","2","7","NA","NA","NA","NA","3","34","7","37","NA","NA","NA","13","1","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,0,0,0,710,1,0,23,,53923,15046,0,0,0,0,1,"7.4473",68,48952,"2","6","NA","NA","2","2","2","NA","NA","1","1924","1","1","NA","NA","NA","NA","NA","1","NA","NA","5","4","2"
"2011","DK",489551,493.240611961057,"468.2462","2","2011","NA","2",1964,"1","1","3","DK","2","NA","3","3","NA","1","1","NA","3","71","0 - 1","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","NA","2","NA","NA","NA",1,1,8034,760,708,0,1,0,62,,0,0,0,0,0,0,1,"7.4473",46,48955,"3","2","NA","NA","NA","2","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA"
