"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","MI010","MI020","MI025","MI026","MI030","MI040","MI045","MI046","MI050","MI051","MI052","MI053","MI054","MI055","MI056","MI057","MI058","MI060","MI065","MI066","MI075","MI076","MI085","MI086","MI090","MI095","MI100","MI110","MI111","MI112","MI113","MI114","MI120","MI121","MI122","MI123","MI124","MI125","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2008","DK",40385,"NA","2008","4",125872,99232,0,0,,,,,,,,0,1849,0,0,0,,4154,,0,0,0,,26640,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1610.61","3","3","2","2","2","1","1","1","4","2","1","NA","NA","2508.77","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","5",2.4,,,,,,
"2008","DK",40390,"2","2008","8",123628,121643,0,0,,,,,,,,0,32288,0,1646,0,,15,,903,690,0,,1295,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","8053.04","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","404.63","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","5",2.6,,,,,,
"2008","DK",40428,"1","2008","6",70972,70006,0,0,,,,,,,,0,2246,0,0,0,,-7510,,0,120,0,,846,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","4697.61","3","NA","2","2","2","1","1","1","6","1","1","NA","NA","1426.11","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","2","NA","1","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5",2.4,,,,,,
"2008","DK",40472,"2","2008","NA",59724,27951,0,0,,,,,,,,0,2785,0,0,0,,-320,,3561,1728,0,,30046,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2013.26","2","NA","2","2","2","1","3","1","6","2","1","NA","NA","795.32","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","6",2.7,,,,,,
"2008","DK",40503,"1","2008","4",148713,101595,0,0,,,,,,,,0,1774,0,0,0,,-204,,2269,0,0,,47118,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","6","NA","3","NA","2","2","2","2","3","1","5","2","1","NA","NA","2240.04","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","6",2.7,,,,,,
"2008","DK",40571,"1","2008","6",88213,53416,0,0,,,,,,,,0,1799,0,0,0,,-1743,,0,0,0,,34797,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","805.3","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","795.32","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","6",2.9,,,,,,
"2008","DK",40629,"1","2008","NA",17529,13380,0,0,,,,,,,,0,0,0,0,0,,54,,0,484,0,,3665,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1610.61","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","395.4","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","2","NA","NA","1",1,,,,,,
"2008","DK",40634,"NA","2008","11",87214,79224,0,0,,,,,,,,0,0,0,0,0,,-1440,,0,0,0,,7990,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","1","2","2","1","1","5","2","1","NA","NA","1798.85","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",40640,"1","2008","2",17988,11893,0,0,,,,,,,,0,1336,0,0,0,,1531,,0,0,0,,6095,"NA","3","NA","3","NA","3","1","1","1","1","3","1","1","1","4","2013.26","2","NA","2","2","2","2","3","1","4","2","1","NA","NA","538.99","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",40676,"1","2008","8",19705,16790,0,0,,,,,,,,0,0,0,0,0,,-3153,,0,543,0,,2372,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1879.04","3","1","2","2","2","2","1","2","5","2","1","NA","NA","1091.4","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","2","2","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",40679,"NA","2008","9",22640,14361,0,0,,,,,,,,0,0,0,0,0,,-1285,,0,0,0,,8279,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3221.22","3","NA","2","1","2","2","1","1","4","2","1","NA","NA","627.83","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",40687,"1","2008","8",17310,14120,0,0,,,,,,,,0,0,0,0,0,,-1235,,0,0,267,,2923,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","6","NA","3","NA","2","1","2","2","4","1","4","2","1","NA","NA","939.86","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",40709,"2","2008","8",33047,19686,0,0,,,,,,,,0,0,0,0,0,,-1991,,0,288,0,,13074,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2281.7","1","NA","2","2","2","1","3","1","4","2","1","NA","NA","896.79","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","1","NA","NA","NA","2","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",40712,"1","2008","NA",22846,17599,0,0,,,,,,,,0,0,0,0,0,,-302,,0,256,0,,4992,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2684.35","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","734.91","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",40726,"2","2008","8",77919,57355,0,0,,,,,,,,0,0,0,0,0,,35,,0,1083,0,,19481,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1342.17","3","NA","2","2","2","2","2","1","4","2","1","NA","NA","974.04","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",40783,"1","2008","NA",21646,10236,0,0,,,,,,,,0,0,0,0,0,,108,,0,763,0,,10647,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","3355.43","3","NA","2","2","1","2","1","1","5","2","1","2684.35","NA","301.99","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",40803,"1","2008","20",34057,13203,0,0,,,,,,,,0,0,0,0,0,,-134,,0,0,0,,20854,"NA","3","NA","3","NA","3","1","1","1","1","1","3","1","1","5","805.3","2","NA","2","2","1","2","4","1","2","2","1","536.87","NA","683.06","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",40819,"1","2008","NA",12504,8626,0,0,,,,,,,,0,0,0,0,0,,-454,,0,137,0,,3741,"NA","3","NA","1","NA","3","1","1","1","1","1","1","1","1","5","2550.13","3","NA","2","2","2","2","1","1","5","2","1","429.5","NA","1590.34","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","1",1,,,,,,
"2008","DK",40821,"1","2008","6",31730,28865,0,0,,,,,,,,0,0,0,6789,0,,3353,,0,0,0,,2865,"NA","3","NA","3","NA","3","1","1","1","1","1","3","1","1","6","2415.91","1","3","2","2","2","2","1","1","4","2","1","NA","NA","1075.81","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",40833,"1","2008","6",58157,34915,0,0,,,,,,,,0,0,0,0,0,,104,,0,4330,0,,18912,"NA","3","NA","3","NA","3","1","1","1","1","1","3","1","1","4","1610.61","3","NA","2","1","NA","2","1","1","5","NA","1","NA","NA","1639.55","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","2","NA","2","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",40844,"1","2008","16",17325,12988,0,0,,,,,,,,0,0,0,5050,0,,12,,0,70,0,,4266,"NA","3","NA","1","NA","3","1","1","1","1","1","1","1","1","5","4026.52","3","NA","2","2","1","2","1","1","5","2","1","NA","NA","1209.01","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",40874,"1","2008","16",12156,7353,0,0,,,,,,,,0,0,0,0,0,,436,,0,406,0,,4396,"NA","3","NA","3","NA","3","2","1","2","1","1","3","1","1","6","1610.61","2","NA","2","2","2","2","1","1","2","2","1","NA","NA","612.76","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","2","NA","NA","NA","2","NA","NA","2","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",40915,"1","2008","NA",48009,27342,0,0,,,,,,,,0,0,0,0,0,,184,,0,0,0,,20667,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","1","2","2","2","1","4","2","1","NA","NA","906.47","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","7","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",40939,"NA","2008","4",19573,16630,0,0,,,,,,,,0,0,0,0,0,,-614,,0,94,0,,2849,"NA","3","NA","NA","NA","3","1","1","1","1","1","1","1","1","5","1744.83","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","658.82","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","2","1","2","2","NA","NA","2","1","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",40947,"1","2008","5",34380,30842,0,0,,,,,,,,0,0,0,0,0,,2326,,0,0,0,,3538,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","6","2013.26","2","NA","2","2","2","2","3","1","3","2","1","NA","NA","1061.48","1","NA","1","NA","1","2","4","NA","1","NA","NA","NA","2","NA","NA","2","NA","2","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",40972,"1","2008","9",14412,9483,0,0,,,,,,,,0,0,0,0,0,,36,,0,0,0,,4929,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","2","2013.26","3","NA","2","2","2","1","NA","2","2","2","1","540.22","NA","1707.54","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","2","NA","NA","NA","NA","NA","2","NA","2","1","NA","1","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",41029,"NA","2008","8",47923,27054,0,0,,,,,,,,0,0,0,5496,0,,7,,0,1018,0,,19851,"NA","NA","NA","3","NA","3","1","1","1","1","3","1","1","1","6","NA","3","NA","2","1","2","2","2","2","6","2","1","NA","NA","335.6","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",41032,"2","2008","10",56877,34422,0,0,,,,,,,,0,0,0,5608,0,,950,,0,0,0,,22455,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1342.17","3","NA","2","2","2","2","1","2","NA","2","1","1167.69","NA","1031.01","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","1","NA","2","NA","NA","2","NA","2","1","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",41036,"1","2008","13",64912,36351,0,0,,,,,,,,0,0,0,0,0,,1981,,0,1356,0,,27205,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1342.17","3","NA","2","2","2","2","1","2","5","2","1","805.3","NA","525.72","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",41055,"1","2008","8",24842,13118,0,0,,,,,,,,0,0,0,0,0,,7,,0,0,0,,11725,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","2","4","2952.78","3","1","2","2","2","2","4","2","5","2","1","NA","NA","919.39","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","2","NA","NA","NA","NA","2","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",41078,"2","2008","6",10935,-9139,0,0,,,,,,,,0,0,0,0,0,,-546,,0,1864,0,,18210,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","2013.26","3","3","2","2","2","2","1","1","2","2","1","NA","NA","627.83","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",41147,"2","2008","5",38862,18867,0,0,,,,,,,,0,0,0,0,0,,-1727,,0,0,0,,19995,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","3221.22","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","1205.52","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",41149,"2","2008","8",37327,35140,0,0,,,,,,,,0,0,0,0,0,,-68,,0,0,0,,2187,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","2684.35","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","987.66","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",41170,"2","2008","8",11901,10842,0,0,,,,,,,,0,0,0,0,0,,-577,,0,0,0,,1059,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","2","3","1073.74","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","896.79","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","1","NA","2","NA","NA","NA","2","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",41171,"1","2008","NA",11900,6995,0,0,,,,,,,,0,0,0,0,0,,16,,0,0,0,,4905,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1342.17","3","NA","2","2","2","2","4","2","4","2","1","603.98","NA","738.74","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","2","NA","2","NA","2","1","NA","NA","NA","NA","NA","1","2","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",41224,"2","2008","15",42650,37295,0,0,,,,,,,,0,0,0,0,0,,-6514,,0,386,0,,4969,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1879.04","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","734.91","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",41229,"2","2008","12",-28508416,-28538970,0,0,,,,,,,,0,0,0,0,0,,-28556679,,0,714,0,,29840,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1006.63","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","2792.44","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",41317,"1","2008","8",20296,16497,0,0,,,,,,,,0,0,0,0,0,,6,,0,0,0,,3800,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2684.35","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","1456.81","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","1",1,,,,,,
"2008","DK",41350,"2","2008","7",46930,36960,0,0,,,,,,,,0,0,0,0,0,,-2418,,0,273,0,,9696,"NA","3","NA","3","NA","3","1","1","1","1","1","3","1","1","6","1100.58","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","395.4","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","1","NA","NA","NA","NA","NA","NA","2","NA","2","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",41385,"1","2008","13",42112,36178,0,0,,,,,,,,0,0,0,847,0,,556,,0,360,0,,5574,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3355.43","2","NA","2","2","2","2","1","2","2","2","1","469.76","NA","1093.39","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","NA","NA","2","2","NA","NA","2","2","2","1","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",41393,"1","2008","10",31493,9423,0,0,,,,,,,,0,0,0,1174,0,,16272,,0,0,0,,22069,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1073.74","3","NA","2","1","2","2","2","1","5","2","1","NA","NA","538.99","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","2","NA","2","NA","NA","1",1,,,,,,
"2008","DK",41413,"1","2008","9",86629,64198,0,0,,,,,,,,0,0,0,7682,0,,5191,,0,2022,0,,20410,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3221.22","3","NA","2","2","2","2","3","1","5","2","1","805.3","NA","505.52","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","2","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",41434,"NA","2008","7",24542,18039,0,0,,,,,,,,0,0,0,0,0,,-2397,,0,0,0,,6504,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","1","NA","3","NA","2","2","1","2","1","1","5","2","1","NA","NA","1589.48","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","1","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",41437,"2","2008","13",43727,20882,0,0,,,,,,,,0,0,0,616,0,,-8,,0,1047,0,,21798,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","4","1476.39","3","3","2","2","2","2","1","2","5","2","1","NA","NA","2036.72","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","1","NA","NA","NA","2","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",41443,"1","2008","8",15395,14227,0,0,,,,,,,,0,0,0,7777,0,,167,,0,10,0,,1158,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","3","2","1","872.41","NA","2249.62","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",41447,"2","2008","5",17381,11987,0,0,,,,,,,,0,0,0,0,0,,1315,,0,0,0,,5394,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","4","2684.35","3","NA","2","1","2","2","1","2","4","2","1","NA","NA","809.07","1","NA","1","NA","1","2","2","NA","2","2","NA","NA","2","NA","NA","1","2","2","2","NA","NA","2","1","NA","NA","NA","NA","NA","2","2","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",41451,"2","2008","7",26308,16068,0,0,,,,,,,,0,0,0,0,0,,114,,0,597,0,,9644,"NA","3","NA","3","NA","3","2","1","1","1","1","3","1","1","5","1342.17","3","NA","2","2","2","2","2","1","5","2","1","NA","NA","751.96","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","2","2","1","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA","2","NA","NA","1",1,,,,,,
"2008","DK",41462,"1","2008","10",36998,30561,0,0,,,,,,,,0,0,0,0,10661,,-395,,0,375,0,,6061,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","6","1610.61","2","NA","2","2","2","2","1","2","4","2","1","NA","NA","2993.93","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","NA","NA","NA","NA","2","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",41491,"2","2008","8",25490,19888,0,0,,,,,,,,0,0,0,0,0,,3860,,0,0,0,,5602,"NA","3","NA","3","NA","3","1","1","1","1","3","3","2","1","5","1006.63","3","3","2","1","2","2","1","2","4","2","1","389.23","NA","778.8","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","1","NA","NA","1","2","NA","NA","2","2","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",41497,"1","2008","6",25064,24231,0,0,,,,,,,,0,0,0,0,0,,-2931,,0,23,0,,811,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2415.91","3","3","2","2","2","2","3","1","3","2","1","NA","NA","505.52","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","DK",41500,"NA","2008","7",46409,34594,0,0,,,,,,,,0,0,0,8866,0,,12,,0,0,0,,11815,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3355.43","3","3","2","2","2","2","2","1","6","2","1","NA","NA","722.58","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","2","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
