"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PD010","PD020","PD030","PD040","PD050","PD060","PD070","PX030","PX040","PL031","pl070","pl070_f","pl072","pl072_f","PX020","PX050","PX010","PL110","PL111"
"2009","DK",200431,505.861650485437,"907.1141","1","2009","NA","3",1936,"2","2","1","DK","2","NA","5","NA","NA","NA","2","NA","3","2","37","NA","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",1,1,1,0,0,0,3450,1,0,3794,0,,0,0,0,0,50858,0,1,"1","3","1","3","NA","1","2",20043,"2","7",,,,,72,"6","7.456",,"NA"
"2009","DK",200601,505.861650485437,"1380.326","1","2009","NA","4",1948,"2","4","3","DK","1","NA","2","NA","NA","1","2","1","3","5","37","NA","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","1","3","NA","NA","2","NA",1,1,1,0,0,0,0,1,1264,0,0,,0,0,0,0,23309,0,1,"1","NA","1","1","1","3","NA",20060,"2","8",,,,,60,"6","7.456",,"NA"
"2009","DK",200651,505.861650485437,"NA","2","2009","NA","1",1946,"2","2","1","DK","1","5","3","NA","NA","NA","2","NA","3","4","25","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,1,0,0,0,4819,1,0,0,0,,0,14147,0,0,0,0,1,"NA","1","1","2","1","1","NA",20065,"2","7",,,,,62,"6","7.456",,"NA"
"2009","DK",200761,505.861650485437,"1173.772","1","2009","NA","1",1982,"2","1","3","DK","2","NA","5","NA","NA","2","2","NA","3",,"NA","NA","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,18813,1,"1","3","1","2","NA","1","1",20076,"2","6",,,,,26,"5","7.456",,"NA"
"2009","DK",201021,505.861650485437,"NA","2","2009","NA","4",1963,"1","1","3","DK","2","NA","5","NA","NA","NA","2","NA","3","3","45","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,1,118348,0,0,5778,1,0,0,0,,0,0,0,0,0,0,1,"1","NA","NA","2","1","1","1",20102,"2","4",,,,,45,"6","7.456",,"NA"
"2009","DK",201101,505.861650485437,"291.4659","2","2009","NA","2",1954,"2","2","3","DK","2","NA","5","NA","NA","NA","NA","NA","3","3","60","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,1,55487,0,0,0,1,412,0,0,,0,0,0,0,0,0,1,"1","NA","1","NA","1","3","3",20110,"2","1",,,,,54,"6","7.456",,"b-e"
"2009","DK",201271,505.861650485437,"849.2542","2","2009","NA","2",1928,"1","2","1","DK","2","NA","3","NA","NA","NA","NA","NA","3","3","37","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,1,0,0,0,22,1,268,0,0,,0,32645,0,0,0,0,1,"1","1","1","2","1","NA","1",20127,"2","7",,,,,80,"7","7.456",,"NA"
"2009","DK",201691,505.861650485437,"408.4402","2","2009","NA","4",1930,"1","4","3","DK","2","NA","2","NA","NA","1","NA","NA","3","9","37","14","NA","12","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","2","1","NA","2","NA",1,1,1,0,0,0,0,1,0,0,0,,0,53536,0,0,0,0,1,"1","2","1","3","NA","NA","1",20169,"3","7",,,,,78,"6","7.456",,"NA"
"2009","DK",201891,505.861650485437,"NA","1","2009","NA","1",1982,"1","1","1","DK","2","NA","3","NA","NA","NA","NA","1","3","5","37","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,1,27840,0,0,9231,1,0,0,0,,0,0,0,0,0,0,1,"NA","1","1","NA","NA","3","1",20189,"3","6",,,,,26,"7","7.456",,"NA"
"2009","DK",202291,505.861650485437,"NA","1","2009","NA","3",1968,"1","1","3","DK","2","NA","5","NA","NA","NA","NA","NA","3","2","37","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","1","2","NA","2","NA",1,1,1,50248,0,0,3427,1,221,-11834,0,,0,0,0,0,0,0,1,"NA","1","1","5","NA","1","1",20229,"2","1",,,,,40,"7","7.456",,"o"
"2009","DK",202401,505.861650485437,"881.9384","2","2009","NA","4",1928,"2","2","3","DK","2","NA","3","NA","NA","NA","NA","NA","2","4","30","10","NA","11","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","2","NA","NA","NA",1,1,1,11850,0,0,0,1,0,0,0,,16080,0,0,0,0,0,1,"1","1","1","1","3","NA","1",20240,"2","7",,,,,80,"7","7.456",,"NA"
"2009","DK",202411,505.861650485437,"514.5001","NA","2009","NA","1",1968,"2","2","1","DK","2","NA","5","NA","NA","1","2","2","2","2","30","NA","6","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA",1,1,1,0,0,0,360,1,0,-14386,0,,0,0,0,0,0,0,1,"NA","1","NA","NA","1","1","1",20241,"2","3",,,,,40,"6","7.456",,"NA"
"2009","DK",202581,505.861650485437,"NA","2","2009","NA","4",1956,"1","2","1","DK","2","NA","5","NA","NA","NA","2","NA","3","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","7",1,1,1,0,0,0,3721,1,0,60369,0,,0,0,0,0,0,0,1,"1","NA","1","NA","1","1","NA",20258,"2","1",,,,,52,"7","7.456",,"NA"
"2009","DK",202621,505.861650485437,"1046.666","2","2009","NA","4",1972,"2","2","3","DK","2","NA","3","NA","NA","2","2","NA","NA","4","37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,1,845,0,0,33,1,0,0,0,,0,0,0,39,0,0,1,"NA","2","1","NA","1","1","1",20262,"2","1",,,,,36,"NA","7.456",,"NA"
"2009","DK",202721,505.861650485437,"NA","2","2009","NA","3",1928,"2","2","3","DK","2","NA","2","NA","NA","2","NA","NA","3","0 - 1","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","2","2","NA","2","NA",1,1,1,0,0,0,150556,1,0,0,0,,0,19281,0,0,0,0,1,"1","1","NA","NA","1","NA","NA",20272,"2","7",,,,,80,"2","7.456",,"NA"
"2009","DK",202921,505.861650485437,"NA","2","2009","NA","2",1982,"1","2","3","DK","2","3","3","NA","NA","2","2","NA","2",,"NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","NA","NA",1,1,1,9876,0,0,4619,1,0,0,0,,0,0,0,0,0,1081,1,"NA","1","1","3","3","1","1",20292,"3","1",,,,,26,"7","7.456",,"NA"
"2009","DK",203091,505.861650485437,"890.1014","1","2009","NA","1",1929,"1","5","3","DK","2","NA","5","NA","NA","NA","2","NA","3","0 - 1","50","NA","NA","13","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","NA","NA","2","NA",1,1,1,0,0,0,0,1,0,0,0,,20487,30098,0,0,0,0,1,"NA","NA","1","3","1","NA","1",20309,"2","7",,,,,79,"3","7.456",,"NA"
"2009","DK",203251,505.861650485437,"692.0313","2","2009","NA","3",1988,"1","1","3","DK","2","NA","2","NA","NA","NA","2","1","3","9","37","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","2","NA",1,1,1,21760,0,0,5916,1,0,10,0,,0,0,0,5628,0,0,1,"NA","3","NA","NA","1","1","1",20325,"2","2",,,,,20,"2","7.456",,"NA"
"2009","DK",203281,505.861650485437,"1375.58","1","2009","NA","1",1928,"2","2","1","DK","2","3","2","NA","NA","1","NA","NA","3",,"NA","10","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","2","NA","NA","NA",1,1,1,11601,0,0,4664,1,0,0,0,,394,0,0,0,0,0,1,"NA","NA","NA","3","NA","1","1",20328,"2","7",,,,,80,"6","7.456",,"NA"
"2009","DK",203381,505.861650485437,"796.8157","NA","2009","NA","2",1962,"1","2","3","DK","2","NA","2","NA","NA","NA","NA","NA","3","7","37","NA","NA","13","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","3","2","NA","NA","NA",1,1,1,37605,0,0,3354,1,0,2961,0,,0,0,0,0,0,0,1,"NA","NA","NA","3","1","3","1",20338,"2","1",,,,,46,"6","7.456",,"NA"
"2009","DK",203451,505.861650485437,"935.9575","2","2009","NA","1",1960,"1","2","2","DK","1","NA","5","NA","NA","NA","NA","NA","3","0 - 1","37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","2","NA","NA","NA",1,1,1,50812,0,0,11370,1,0,0,0,,0,0,0,86,0,0,1,"1","2","2","2","1","NA","1",20345,"2","1",,,,,48,"2","7.456",,"NA"
"2009","DK",203671,505.861650485437,"1221.966","2","2009","NA","4",1987,"2","1","1","DK","2","NA","2","NA","NA","1","NA","NA","3","5","NA","NA","NA","NA","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","NA","NA",1,1,1,28208,0,0,0,1,282,0,0,,0,0,0,0,0,0,1,"NA","NA","1","2","1","1","NA",20367,"2","1",,,,,21,"2","7.456",,"l-n"
"2009","DK",203811,505.861650485437,"NA","1","2009","NA","4",1933,"2","4","1","DK","2","NA","2","NA","NA","1","2","NA","3","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,1,0,0,0,5073,1,0,0,0,,840,15683,0,0,0,0,1,"1","1","NA","2","3","1","NA",20381,"2","7",,,,,75,"2","7.456",,"NA"
"2009","DK",203881,505.861650485437,"NA","2","2009","NA","2",1949,"2","2","3","DK","2","NA","5","NA","NA","2","NA","NA","3","2","37","NA","NA","NA","1","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","2","NA","NA","NA",1,1,1,38709,0,0,2358,1,0,0,0,,0,0,0,0,0,0,1,"1","NA","1","1","1","1","NA",20388,"2","2",,,,,59,"2","7.456",,"NA"
"2009","DK",204171,505.861650485437,"857.5466","2","2009","NA","2",1969,"2","1","2","DK","2","NA","2","NA","NA","NA","NA","NA","3","4","37","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","NA","NA","NA","2","NA",1,1,1,18471,0,0,0,1,134,0,0,,0,0,0,0,0,8702,1,"NA","1","1","NA","NA","1","1",20417,"2","2",,,,,39,"7","7.456",,"o"
"2009","DK",204451,505.861650485437,"NA","2","2009","NA","4",1982,"2","1","3","DK","1","NA","2","NA","NA","2","1","NA","NA","5","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","NA","NA","2","NA",1,1,1,8387,0,0,0,1,5499,0,0,,0,0,0,0,0,0,1,"1","NA","1","1","1","NA","1",20445,"2","6",,,,,26,"3","7.456",,"NA"
"2009","DK",204511,505.861650485437,"1327.301","2","2009","NA","4",1983,"2","1","1","DK","1","NA","3","NA","NA","1","2","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",1,1,1,0,0,0,0,1,0,0,0,,4427,0,0,0,0,3397,1,"1","NA","1","3","NA","NA","NA",20451,"3","1",,,,,25,"2","7.456",,"f"
"2009","DK",205041,505.861650485437,"NA","1","2009","NA","4",1928,"2","4","1","DK","2","NA","NA","NA","NA","NA","NA","NA","3",,"37","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","2","NA",1,1,1,0,0,0,392,1,0,0,0,,5451,0,0,0,22414,0,1,"NA","1","1","1","1","1","1",20504,"2","7",,,,,80,"2","7.456",,"NA"
"2009","DK",205131,505.861650485437,"NA","2","2009","NA","2",1960,"1","5","2","DK","2","NA","3","NA","NA","NA","NA","NA","3","8","37","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","NA","NA","2","NA",1,1,1,48562,0,0,3885,1,0,69187,0,,0,0,12100,0,0,0,1,"1","1","1","NA","1","1","1",20513,"2","1",,,,,48,"2","7.456",,"NA"
"2009","DK",205601,505.861650485437,"691.0468","1","2009","NA","3",1971,"1","2","2","DK","2","NA","2","NA","NA","NA","NA","NA","3","3","45","NA","NA","12","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","NA","NA","2","NA",1,1,1,114780,0,0,65,1,935,0,0,,0,0,0,0,0,0,1,"1","1","1","3","1","NA","1",20560,"2","1",,,,,37,"6","7.456",,"k"
"2009","DK",206061,505.861650485437,"689.511","2","2009","NA","1",1957,"1","1","1","DK","2","NA","5","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","13","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","2","NA",1,1,1,36585,0,0,0,1,0,243,0,,0,0,0,0,0,0,1,"1","NA","1","2","1","3","1",20606,"2","1",,,,,51,"2","7.456",,"k"
"2009","DK",206091,505.861650485437,"765.7756","2","2009","NA","3",1943,"2","5","3","DK","2","NA","3","NA","NA","1","1","NA","3","3","45","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","2","NA","2","NA",1,1,1,0,0,0,20236,1,992,0,0,,0,17893,0,0,0,0,1,"1","1","1","NA","NA","1","NA",20609,"2","7",,,,,65,"2","7.456",,"NA"
"2009","DK",206261,505.861650485437,"1202.271","1","2009","NA","1",1947,"2","2","1","DK","2","NA","3","NA","NA","NA","NA","NA","3","4","30","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","2","NA","2","NA",1,1,1,46280,0,0,334,1,0,0,0,,0,0,0,0,0,0,1,"NA","NA","1","NA","1","3","1",20626,"2","1",,,,,61,"2","7.456",,"k"
"2009","DK",206271,505.861650485437,"2390.148","NA","2009","NA","1",1975,"1","1","1","DK","2","NA","2","NA","NA","1","NA","NA","3",,"20","NA","NA","12","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","2","NA","NA","NA",1,1,1,46116,0,0,229,1,0,451,0,,0,0,0,0,0,0,1,"1","1","1","NA","NA","3","1",20627,"2","1",,,,,33,"2","7.456",,"NA"
"2009","DK",206281,505.861650485437,"912.7578","2","2009","NA","2",1928,"2","4","3","DK","2","NA","NA","NA","NA","1","NA","NA","3","5","NA","NA","NA","13","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","2","NA",1,1,1,0,0,0,0,1,0,1740,0,,0,0,0,0,24064,0,1,"NA","3","1","NA","1","3","1",20628,"2","7",,,,,80,"2","7.456",,"NA"
"2009","DK",206511,505.861650485437,"1409.78","2","2009","NA","1",1970,"1","2","1","DK","2","NA","3","NA","NA","NA","2","NA","3","3","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","3","NA","NA","2","NA",1,1,1,34203,0,0,408,1,2208,134,0,,0,0,0,0,0,0,1,"1","3","NA","5","NA","NA","NA",20651,"3","1",,,,,38,"7","7.456",,"NA"
"2009","DK",207321,505.861650485437,"776.4449","1","2009","NA","1",1950,"2","2","1","DK","2","NA","5","NA","NA","1","2","NA","3","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,1,18550,0,0,108,1,4828,0,0,,0,0,0,0,0,0,1,"1","NA","1","NA","1","NA","NA",20732,"3","2",,,,,58,"6","7.456",,"q"
"2009","DK",207401,505.861650485437,"762.9313","2","2009","NA","2",1980,"1","1","1","DK","2","NA","5","NA","NA","NA","NA","NA","3","2","37","NA","NA","12","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","2","NA","NA","NA",1,1,1,41961,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"1","NA","1","3","NA","1","1",20740,"2","1",,,,,28,"2","7.456",,"p"
"2009","DK",207681,505.861650485437,"NA","2","2009","NA","3",1985,"1","1","3","DK","2","NA","3","NA","NA","2","2","NA","NA",,"35","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","NA","NA","2","NA",1,1,1,0,0,0,1302,1,0,0,0,,0,0,0,0,0,14336,1,"NA","1","1","3","1","1","NA",20768,"2","NA",,,,,23,"2","7.456",,"NA"
"2009","DK",208131,505.861650485437,"NA","1","2009","NA","1",1959,"2","2","3","DK","2","NA","3","NA","NA","NA","NA","NA","3","4","37","20","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA",1,1,1,29455,0,0,8159,1,0,0,0,,0,0,0,0,0,0,1,"1","1","NA","NA","NA","1","1",20813,"3","2",,,,,49,"2","7.456",,"r-u"
"2009","DK",208441,505.861650485437,"NA","1","2009","NA","1",1978,"1","1","3","DK","2","NA","5","NA","NA","NA","NA","NA","3","0 - 1","NA","NA","NA","8","1","2","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,1,35850,0,0,3697,1,0,0,0,,1864,0,0,303,0,0,1,"NA","1","1","NA","1","NA","1",20844,"2","1",,,,,30,"NA","7.456",,"NA"
"2009","DK",208891,505.861650485437,"235.6909","2","2009","NA","3",1942,"2","2","1","DK","1","NA","3","NA","NA","1","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","2","NA",1,1,1,0,0,0,19579,1,0,0,0,,0,15180,0,0,0,0,1,"NA","1","NA","2","1","1","1",20889,"3","7",,,,,66,"7","7.456",,"NA"
"2009","DK",209051,505.861650485437,"NA","1","2009","NA","1",1940,"2","2","2","DK","2","NA","2","NA","NA","1","2","NA","3","5","37","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","1","8","2","NA",1,1,1,0,0,0,6277,1,0,0,0,,0,17060,0,0,0,0,1,"1","NA","1","NA","NA","1","NA",20905,"3","7",,,,,68,"6","7.456",,"NA"
"2009","DK",209061,505.861650485437,"NA","2","2009","NA","4",1935,"2","2","3","DK","2","NA","3","NA","NA","NA","NA","NA","3","5","37","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","NA","NA","2","NA",1,1,1,0,0,0,4136,1,0,0,0,,0,25519,0,0,0,0,1,"NA","1","1","4","NA","3","1",20906,"2","7",,,,,73,"NA","7.456",,"NA"
"2009","DK",209121,505.861650485437,"1000.438","2","2009","NA","2",1965,"1","2","3","DK","2","NA","5","NA","NA","NA","2","NA","3","3","45","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA",1,1,1,90550,13266,13266,5503,1,0,261,0,,0,0,0,0,0,0,1,"NA","1","1","3","1","NA","1",20912,"2","1",,,,,43,"2","7.456",,"NA"
"2009","DK",209301,505.861650485437,"1372.981","1","2009","NA","3",1986,"1","1","1","DK","2","NA","3","NA","NA","1","2","NA","3","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","2","NA","NA","NA",1,1,1,13552,0,0,228,1,0,49,0,,0,0,0,0,0,0,1,"1","1","1","1","2","NA","1",20930,"2","1",,,,,22,"2","7.456",,"f"
"2009","DK",209361,505.861650485437,"315.0445","NA","2009","NA","4",1928,"2","4","2","DK","2","NA","NA","NA","NA","1","NA","NA","3","5","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","NA","2","NA","1","NA",1,1,1,0,0,0,0,1,0,0,0,,0,19990,0,0,0,0,1,"1","NA","1","NA","1","NA","1",20936,"2","7",,,,,80,"2","7.456",,"NA"
"2009","DK",209641,505.861650485437,"NA","2","2009","NA","1",1958,"2","2","3","DK","2","NA","5","NA","NA","NA","NA","NA","NA","3","15","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA",1,1,1,18394,0,0,3657,1,876,0,0,,0,0,0,0,0,0,1,"1","2","NA","2","1","NA","1",20964,"3","1",,,,,50,"4","7.456",,"l-n"
"2009","DK",210521,505.861650485437,"1671.725","2","2009","NA","4",1975,"2","1","1","DK","2","NA","2","NA","NA","NA","NA","NA","3","3","37","NA","NA","11","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","NA","NA","2","NA",1,1,1,46215,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,"NA","1","1","4","1","1","NA",21052,"3","1",,,,,33,"2","7.456",,"g"
"2009","DK",210851,505.861650485437,"NA","2","2009","NA","1",1961,"1","5","2","DK","2","5","2","NA","NA","NA","NA","NA","3",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA",1,1,1,45701,0,0,12646,1,0,0,0,,0,0,0,0,0,0,1,"1","1","1","NA","1","NA","1",21085,"3","1",,,,,47,"2","7.456",,"NA"
"2009","DK",211011,505.861650485437,"NA","2","2009","NA","2",1977,"2","2","1","DK","2","NA","2","NA","NA","NA","NA","NA","1","9","37","NA","NA","NA","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","2","NA","2","1",1,1,1,15276,0,0,0,1,2474,0,0,,0,0,0,0,0,26919,1,"1","1","1","1","1","2","1",21101,"2","1",,,,,31,"6","7.456",,"g"
"2009","DK",211461,505.861650485437,"NA","2","2009","NA","4",1960,"1","2","1","DK","2","NA","5","NA","NA","NA","NA","NA","3","0 - 1","37","NA","NA","12","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","2","NA","2","NA",1,1,1,47990,0,0,3683,1,0,2867,0,,0,0,0,0,0,0,1,"NA","NA","NA","3","NA","1","1",21146,"3","1",,,,,48,"2","7.456",,"NA"
"2009","DK",211701,505.861650485437,"930.9206","2","2009","NA","4",1980,"2","1","3","DK","2","NA","3","NA","NA","NA","NA","NA","3","5","50","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","2","NA","NA","NA",1,1,1,7934,0,0,33,1,0,0,0,,0,0,10899,0,0,8828,1,"NA","1","1","NA","1","NA","1",21170,"3","6",,,,,28,"2","7.456",,"NA"
"2009","DK",211741,505.861650485437,"NA","2","2009","NA","3",1964,"1","1","2","DK","2","NA","2","NA","NA","1","NA","NA","3","7","37","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,1,60542,0,0,391,1,1416,0,0,,90,0,0,0,0,0,1,"1","NA","1","NA","NA","1","1",21174,"2","1",,,,,44,"6","7.456",,"b-e"
"2009","DK",212571,505.861650485437,"NA","2","2009","NA","1",1948,"1","2","2","DK","2","NA","3","NA","NA","NA","NA","NA","1","2","37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,1,1,51685,0,0,1181,1,0,0,0,,0,0,0,0,0,0,1,"NA","NA","1","NA","3","NA","NA",21257,"3","1",,,,,60,"6","7.456",,"k"
"2009","DK",213431,505.861650485437,"NA","2","2009","NA","1",1936,"1","2","3","DK","2","3","3","NA","NA","NA","2","NA","3","7","50","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","2","NA",1,1,1,0,0,0,1906,1,0,0,0,,5585,7747,0,0,0,0,1,"1","NA","1","1","NA","NA","1",21343,"3","7",,,,,72,"7","7.456",,"NA"
"2009","DK",213432,505.861650485437,"1586.454","2","2009","NA","1",1941,"2","2","1","DK","1","3","6","NA","NA","NA","2","NA","3",,"NA","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","NA","NA","NA","NA",1,1,1,395,0,0,0,1,0,18,0,,0,12461,0,0,0,0,1,"1","NA","NA","NA","NA","NA","1",21343,"2","NA",,,,,67,"7","7.456",,"NA"
