"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2013","DK",28727,"1","2013","23",68347,39933,0,0,,,,,,,,0,0,0,0,0,,5972,,0,1098,0,,27316,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","3","2","2","2","2","1","3","6","2","1","NA","NA","2585.3","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",28794,"1","2013","NA",146264,122045,0,0,,,,,,,,0,1267,0,0,0,,-264,,0,1420,0,,22799,,"NA","3","NA","1","1","2","1","1","1","1","1","4","2418.15","3","NA","2","2","2","2","1","3","3","1","1","NA","NA","1039.86","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",28806,"1","2013","NA",91224,77887,0,0,,,,,,,,0,0,0,0,0,,424,,0,0,0,,13337,,"3","3","3","1","1","1","1","1","1","1","1","4","5373.67","2","3","2","2","2","2","1","3","6","2","1","1209.08","NA","1809.84","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",28820,"NA","2013","NA",44208,17854,0,0,,,,,,,,0,0,0,0,0,,422,,0,7600,0,,18754,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","2","2","1","1947.96","NA","659.05","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",28863,"1","2013","15",69926,57924,0,0,,,,,,,,0,0,0,0,0,,-710,,0,770,0,,11231,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","1418.82","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",28914,"2","2013","12",170672,146341,0,0,,,,,,,,0,3100,0,0,0,,-866,,0,2204,0,,22127,,"3","3","3","1","1","1","1","1","1","3","1","6","3358.54","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","331.37","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",28991,"1","2013","NA",96039,42196,0,0,,,,,,,,0,0,0,0,0,,-2832,,0,0,0,,53842,,"3","3","3","1","1","1","1","1","1","1","1","5","7388.8","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","1822.15","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29010,"1","2013","NA",153010,111575,0,0,,,,,,,,0,0,0,0,0,,1763,,0,0,0,,41436,,"3","3","3","1","1","1","1","1","1","1","1","6","4298.94","2","NA","2","2","2","2","1","2","6","2","1","NA","NA","659.05","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29025,"NA","2013","NA",90919,58127,0,0,,,,,,,,0,0,0,0,0,,-1486,,0,3300,0,,29492,,"3","3","3","1","1","1","1","1","1","1","1","5","2015.13","3","NA","2","2","2","2","1","2","3","2","1","1343.42","NA","660.67","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29050,"1","2013","NA",49528,-62652,0,0,,,,,,,,0,0,0,0,0,,8,,0,6119,0,,106060,,"3","3","3","1","1","2","1","1","1","1","1","3","NA","1","NA","2","2","2","2","1","2","6","1","1","NA","NA","507.12","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29059,"1","2013","NA",70424,46728,0,0,,,,,,,,0,0,0,0,0,,-291,,0,0,0,,23695,,"3","3","3","1","1","1","1","1","1","1","1","5","3358.54","3","NA","2","2","2","1","1","2","6","2","1","NA","NA","1743.26","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29063,"2","2013","13",39734,-8059,0,0,,,,,,,,0,0,0,0,0,,165,,0,0,0,,47793,,"3","1","3","1","1","1","1","1","1","1","1","4","1074.73","3","NA","2","1","2","2","1","1","6","1","1","NA","NA","660.67","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29072,"NA","2013","9",96462,-29720,0,0,,,,,,,,0,0,0,0,0,,-515,,0,10061,0,,116121,,"3","3","3","1","1","1","1","1","1","1","1","6","4701.96","3","NA","2","1","2","2","1","1","3","2","1","NA","NA","1822.15","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29108,"1","2013","11",92238,44692,0,0,,,,,,,,0,0,0,0,0,,-1602,,0,0,0,,47545,,"3","3","3","1","1","1","1","1","1","1","1","6","2015.13","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","2277.09","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29139,"1","2013","12",99898,28636,0,0,,,,,,,,0,0,0,0,0,,-724,,0,1982,0,,69280,,"3","3","3","1","1","1","1","1","1","1","1","4","2686.84","2","NA","2","2","2","2","1","2","4","2","1","NA","NA","2343.81","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29148,"1","2013","NA",21791,10199,0,0,,,,,,,,0,0,0,0,0,,3352,,0,219,0,,11373,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","1","2","2","2","1","NA","NA","1765.13","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29162,"NA","2013","NA",34709,7055,0,0,,,,,,,,0,0,0,0,0,,-876,,0,1966,0,,25688,,"3","3","3","1","1","1","1","1","1","1","1","4","4298.94","3","NA","2","2","2","2","1","2","4","2","1","NA","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29173,"1","2013","NA",90728,67019,0,0,,,,,,,,0,0,0,0,0,,-516,,0,0,0,,23709,,"3","3","3","1","1","1","1","1","1","1","1","5","6717.09","3","NA","2","2","2","1","1","1","6","2","1","NA","NA","1418.82","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29176,"1","2013","NA",104701,77915,0,0,,,,,,,,0,0,0,0,0,,406,,0,1709,0,,25078,,"3","3","NA","1","1","1","1","1","1","1","1","6","2686.84","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","987.61","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29233,"1","2013","NA",89907,60114,0,0,,,,,,,,0,0,0,0,0,,13,,0,0,0,,29793,,"3","3","3","1","1","1","1","1","1","1","1","4","6717.09","3","NA","2","2","2","2","3","2","6","2","1","NA","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29246,"1","2013","NA",153372,124117,0,0,,,,,,,,0,0,0,0,0,,8846,,0,0,5166,,24090,,"3","3","3","1","1","1","1","1","1","1","1","6","4701.96","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","711.98","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29333,"1","2013","13",82392,59983,0,0,,,,,,,,0,0,0,0,0,,1088,,0,0,0,,22409,,"3","3","3","1","1","1","1","1","1","1","1","1","2686.84","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","1526.28","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29340,"1","2013","NA",22922,14491,0,0,,,,,,,,0,0,0,0,0,,-866,,0,447,434,,7549,,"NA","3","3","1","1","1","1","1","1","1","1","6","2686.84","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","1296.57","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.3,,,,,
"2013","DK",29348,"1","2013","9",56556,25391,0,0,,,,,,,,0,0,0,0,0,,-395,,0,0,0,,31165,,"3","3","3","1","1","1","1","1","1","1","1","5","4701.96","3","NA","2","2","2","2","1","3","6","2","1","NA","NA","5191.43","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29386,"1","2013","15",61425,49293,0,0,,,,,,,,0,0,0,0,0,,-404,,0,1700,0,,10432,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","2","6","2","1","1947.96","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29398,"2","2013","13",94988,76219,0,0,,,,,,,,0,0,0,0,0,,11857,,0,7451,0,,11319,,"3","3","3","1","1","1","1","1","1","1","1","5","3358.54","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","1288.45","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29466,"1","2013","13",62405,52937,0,0,,,,,,,,0,0,0,0,0,,2145,,0,0,0,,9468,,"3","3","NA","1","1","1","1","1","1","1","1","5","2015.13","3","3","2","2","2","2","1","2","6","2","1","NA","NA","1822.15","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29469,"2","2013","13",124454,52972,0,0,,,,,,,,0,0,0,0,0,,644,,0,3548,0,,67934,,"3","3","3","1","1","1","1","1","1","1","1","5","3358.54","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","1288.45","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29473,"NA","2013","NA",125800,93692,0,0,,,,,,,,0,0,0,0,0,,10600,,0,0,0,,32108,,"3","3","3","1","1","1","1","1","1","1","1","4","4701.96","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","1822.15","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29530,"1","2013","NA",48246,17739,0,0,,,,,,,,0,0,0,0,0,,94,,0,0,0,,30507,,"3","3","3","1","1","1","1","1","1","1","1","1","3087.44","3","NA","2","2","2","2","NA","2","5","2","1","671.71","NA","717.85","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29558,"1","2013","NA",31640,23973,0,0,,,,,,,,0,0,0,0,0,,-90,,0,0,0,,7667,,"3","3","3","1","1","1","1","1","1","1","1","5","2418.15","3","NA","2","2","2","2","NA","1","6","2","1","NA","NA","556.52","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29603,"2","2013","NA",44908,40372,0,0,,,,,,,,0,0,0,0,0,,1919,,0,107,0,,4429,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","1","4","3","4","2","1","NA","NA","1022.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29624,"1","2013","NA",68858,51678,0,0,,,,,,,,0,0,0,0,0,,282,,0,175,0,,17005,,"3","3","3","1","1","1","1","1","1","1","1","6","537.37","3","NA","2","2","2","1","1","2","6","2","1","NA","NA","1743.26","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29658,"1","2013","27",59046,-1374,0,0,,,,,,,,0,0,0,11965,0,,429,,0,4223,0,,56198,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","1758.79","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29673,"1","2013","NA",44666,12678,0,0,,,,,,,,0,6874,0,0,4278,,-2121,,0,556,0,,31432,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","3","2","2","1","2","1","1","6","2","1","NA","NA","711.98","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29710,"1","2013","15",92308,50801,0,0,,,,,,,,0,0,0,0,0,,268,,0,2748,0,,38759,,"3","1","3","1","1","1","1","1","1","1","1","4","1343.42","2","NA","2","2","2","2","1","2","4","2","1","NA","NA","711.48","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29784,"2","2013","11",29838,7673,0,0,,,,,,,,0,0,0,0,0,,-845,,0,0,0,,22165,,"3","3","3","1","1","1","1","1","1","1","1","4","6717.09","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","2585.3","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29788,"1","2013","14",56013,30725,0,0,,,,,,,,0,0,0,0,0,,1888,,0,1901,0,,23387,,"3","3","3","1","1","1","1","1","1","1","1","5","4030.25","3","3","2","2","2","2","1","1","6","2","1","NA","NA","1758.79","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.3,,,,,
"2013","DK",29795,"1","2013","23",159959,116476,0,0,,,,,,,,0,0,0,0,0,,394,,0,0,0,,43483,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","943.95","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29808,"1","2013","NA",138532,100041,0,0,,,,,,,,0,0,0,0,0,,19973,,0,0,0,,38491,,"3","3","NA","1","1","1","1","1","1","1","1","6","4030.25","2","3","2","2","2","2","1","1","5","2","1","NA","NA","1822.15","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29918,"1","2013","10",75257,50120,0,0,,,,,,,,0,0,0,0,0,,-2047,,0,1633,0,,23505,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","3","2","4","2","1","NA","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29942,"1","2013","17",81670,65929,0,0,,,,,,,,0,0,0,0,0,,25918,,0,403,0,,15338,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","1765.13","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29960,"1","2013","NA",113741,88148,0,0,,,,,,,,0,0,0,0,0,,51,,0,0,0,,25593,,"3","3","3","1","1","1","1","1","1","1","1","4","4298.94","2","NA","2","2","2","2","3","2","6","2","1","1947.96","NA","2343.81","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29982,"1","2013","NA",15349,10583,0,0,,,,,,,,0,0,0,0,0,,741,,0,466,0,,4300,,"3","3","NA","1","1","1","1","1","1","1","1","5","3358.54","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","660.67","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29991,"1","2013","NA",19910,16648,0,0,,,,,,,,0,0,0,0,0,,14,,0,224,0,,3038,,"3","3","3","1","1","1","1","1","1","1","1","5","1612.1","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","660.67","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",29997,"1","2013","NA",134619,97652,0,0,,,,,,,,0,0,0,0,0,,15574,,0,0,0,,36967,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","3","2","6","2","1","NA","NA","3057.16","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30003,"1","2013","NA",26331,2721,0,0,,,,,,,,0,0,0,0,0,,-571,,0,627,0,,22984,,"3","3","3","1","1","1","1","1","1","1","1","5","2015.13","3","NA","2","2","2","2","1","1","6","1","1","NA","NA","1145.45","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30064,"1","2013","18",67944,56136,0,0,,,,,,,,0,0,0,0,0,,-88,,0,472,0,,11336,,"3","3","3","1","1","1","1","1","1","1","3","4","4030.25","3","3","2","2","2","2","1","1","3","2","1","NA","NA","2259.94","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30089,"1","2013","NA",93409,53824,0,0,,,,,,,,0,0,0,0,0,,-2857,,0,1729,0,,37856,,"3","3","3","1","1","1","1","1","1","1","1","6","4030.25","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","793.9","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30103,"2","2013","12",90973,24914,0,0,,,,,,,,0,0,0,0,0,,540,,0,0,0,,66060,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","1","2","1","1","1","6","2","1","NA","NA","1159.85","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30128,"1","2013","16",131118,73312,0,0,,,,,,,,0,0,0,0,0,,-4,,0,3597,0,,54209,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","660.67","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30157,"1","2013","10",53672,23593,0,0,,,,,,,,0,0,0,0,0,,-78,,0,750,0,,29330,,"3","3","3","1","1","1","1","1","1","1","3","6","8060.51","3","NA","2","2","2","2","1","2","4","1","1","NA","NA","2370.11","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30208,"1","2013","NA",100363,86622,0,0,,,,,,,,0,0,0,0,0,,345,,0,0,0,,13741,,"3","3","3","1","1","1","1","1","1","1","1","5","4298.94","3","NA","2","2","2","2","1","2","4","2","1","NA","NA","2343.81","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30210,"1","2013","11",91880,75830,0,0,,,,,,,,0,0,0,8795,0,,255,,0,866,0,,15184,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","659.05","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30248,"1","2013","12",58705,52573,0,0,,,,,,,,0,0,0,0,0,,-1658,,0,97,0,,6035,,"3","3","NA","1","1","1","1","1","1","1","1","5","6717.09","2","NA","2","2","2","2","1","1","5","2","1","NA","NA","1159.85","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30274,"1","2013","17",38757,25784,0,0,,,,,,,,0,0,0,0,0,,-558,,0,1089,0,,11884,,"3","3","3","1","1","1","1","1","1","1","1","4","2015.13","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","331.37","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30323,"1","2013","NA",45538,32561,0,0,,,,,,,,0,0,0,0,0,,700,,0,927,0,,12050,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","659.05","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30345,"1","2013","NA",114528,104019,0,0,,,,,,,,0,0,0,0,0,,-5056,,0,783,0,,9725,,"3","3","3","1","1","1","1","1","1","1","1","5","4030.25","3","3","2","2","2","2","1","1","6","1","1","NA","NA","1822.15","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30347,"1","2013","NA",100638,49264,0,0,,,,,,,,0,0,0,0,0,,5603,,0,1748,0,,49626,,"3","3","3","1","1","1","1","1","1","1","1","6","4701.96","3","NA","2","2","2","2","NA","1","5","2","1","NA","NA","5191.43","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30354,"1","2013","NA",70132,14886,0,0,,,,,,,,0,0,0,0,0,,-47,,0,2516,0,,52730,,"3","3","3","1","1","1","1","1","1","1","1","4","4298.94","2","NA","2","2","2","2","1","3","6","2","1","NA","NA","1765.13","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30366,"1","2013","NA",163388,146347,0,0,,,,,,,,0,0,0,0,0,,0,,0,1863,0,,15178,,"3","3","3","1","1","1","1","1","1","3","3","6","NA","3","NA","2","1","2","2","1","2","6","2","1","NA","NA","807.59","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30420,"1","2013","13",217135,193660,0,0,,,,,,,,0,0,0,0,0,,975,,0,0,0,,23475,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","1583.2","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30423,"1","2013","15",30408,4237,0,0,,,,,,,,0,0,0,0,0,,-2183,,0,817,0,,25354,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","3","6","2","1","NA","NA","2343.81","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30432,"1","2013","NA",40091,17167,0,0,,,,,,,,0,0,0,0,0,,63,,0,807,0,,22116,,"3","3","NA","1","1","1","1","1","1","1","1","6","3358.54","1","NA","2","2","1","2","4","2","3","1","1","NA","NA","807.59","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30441,"1","2013","33",72577,62435,0,0,,,,,,,,0,0,0,0,0,,2616,,0,1324,0,,8818,,"1","3","3","1","1","1","1","1","1","1","3","5","1209.08","3","3","2","2","2","2","1","2","3","2","1","738.88","NA","626.37","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30445,"1","2013","21",94162,68430,0,0,,,,,,,,0,0,0,0,0,,-2079,,0,1444,0,,24289,,"3","3","NA","1","1","1","1","1","1","1","1","5","6717.09","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","1159.85","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30487,"1","2013","22",38390,21082,0,0,,,,,,,,0,0,0,0,0,,-663,,0,0,0,,17308,,"3","3","NA","1","1","1","1","1","1","1","1","6","4030.25","1","NA","2","2","2","2","1","3","6","2","1","NA","NA","2017.24","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30492,"1","2013","NA",83329,54861,0,0,,,,,,,,0,0,0,0,0,,59,,0,2270,0,,26199,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","3","2","2","2","2","NA","1","5","1","1","NA","NA","1145.45","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30498,"1","2013","14",42147,34840,0,0,,,,,,,,0,0,0,0,0,,-1458,,0,390,0,,6918,,"3","3","3","2","1","2","1","1","1","1","3","1","2015.13","3","3","2","2","2","2","NA","3","4","2","1","NA","NA","517.66","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30575,"1","2013","20",213416,141638,0,0,,,,,,,,0,9962,0,0,6200,,-3074,,0,8878,0,,62900,,"3","3","3","1","1","1","1","1","1","1","1","5","7388.8","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","711.98","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30587,"1","2013","NA",64896,46600,0,0,,,,,,,,0,0,0,0,0,,-235,,0,378,1615,,16302,,"NA","3","3","1","1","1","1","1","1","1","1","4","2686.84","3","NA","2","2","2","2","1","2","2","2","1","NA","NA","2927.55","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","DK",30613,"1","2013","10",66922,-21423,0,0,,,,,,,,0,0,0,0,0,,-1,,0,0,0,,88345,,"3","3","NA","1","1","1","1","1","1","1","1","6","3358.54","2","NA","2","2","2","2","1","2","5","2","1","NA","NA","556.52","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
