"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY021G","PY030G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PX020","PX050","PX010","PY031G","PL110"
"2007","DK",482462,440.777385159011,"932.015","1","2007","NA","2",1949,"1","2","3","DK","2","NA","5","1","NA","NA","2","NA","3","0 - 1","40","12","0","NA","NA","7","1","NA","NA","NA","NA","NA","5","1","1","8","6","NA","6","1","1","7","1","1","NA","NA","NA","2","NA","2","NA",1,1,1,31168,0,0,5863,0,0,0,,0,0,0,0,0,0,1,48246,"2",57,"1","7.4591",1,"NA"
"2007","DK",482671,440.777385159011,"272.1631","1","2007","NA","2",1945,"2","2","1","DK","1","2","3","8","NA","NA","2","NA","NA","9","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","7","NA","7","NA","NA","7","1","2","3","2","NA","NA","NA",1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,48267,"2",61,"1","7.4591",1,"NA"
"2007","DK",482672,440.777385159011,"NA","1","2007","NA","3",1942,"1","5","3","DK","2","NA","2","5","NA","1","2","NA","NA","8","NA","0","0","NA","NA","11","NA","NA","NA","NA","NA","NA","7","7","NA","NA","6","1","NA","6","6","NA","6","6","2","2","3","2","NA","2","NA",1,1,1,0,0,0,3280,0,0,0,,0,19172,0,0,0,0,1,48267,"2",64,"1","7.4591",1,"NA"
"2007","DK",482831,440.777385159011,"NA","1","2007","NA","4",1953,"2","2","1","DK","2","NA","5","1","NA","1","NA","NA","3","5","37","12","0","NA","NA","NA","NA","NA","2","NA","NA","NA","1","NA","2","NA","1","1","NA","7","NA","NA","1","5","NA","2","NA","2","NA","2","NA",1,1,1,0,0,0,3941,0,28220,0,,0,0,0,4348,0,0,1,48283,"3",53,"1","7.4591",1,"l-n"
"2007","DK",482832,440.777385159011,"NA","2","2007","NA","2",1956,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","0 - 1","32","0","0","NA","NA","NA","NA","2","2","1","NA","NA","NA","1","NA","1","6","NA","6","1","NA","NA","NA","2","4","2","3","2","NA","2","NA",1,1,1,42191,0,0,169,1083,0,0,,0,0,0,0,0,0,1,48283,"2",50,"1","7.4591",1,"g"
"2007","DK",482931,440.777385159011,"428.3812","2","2007","NA","4",1967,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","5","42","12","0","NA","NA","13","NA","2","NA","NA","NA","NA","NA","1","NA","3","NA","1","NA","1","1","1","1","1","NA","NA","3","NA","NA","1","NA",1,1,1,57585,0,0,6742,322,0,0,,0,0,0,0,0,0,1,48293,"2",39,"1","7.4591",1,"NA"
"2007","DK",482932,440.777385159011,"780.4687","1","2007","NA","1",1976,"2","1","3","DK","2","NA","2","1","NA","NA","NA","NA","3","9","37","12","0","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","1","NA","1","1","NA","4","NA","NA","1","6","NA","2","3","2","NA","2","NA",1,1,1,47836,0,0,4057,0,0,0,,0,0,0,0,0,0,1,48293,"2",30,"3","7.4591",1,"l-n"
"2007","DK",483011,440.777385159011,"406.1137","2","2007","NA","3",1933,"2","4","1","DK","2","2","2","5","NA","2","2","NA","NA","5","55","0","0","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2","7","NA","7","6","7","3","NA","NA","NA","NA","3","2","NA","2","NA",1,1,1,0,0,0,3055,0,0,0,,10816,0,0,0,0,0,1,48301,"3",73,"3","7.4591",1,"NA"
"2007","DK",483012,440.777385159011,"1258.671","1","2007","NA","3",1937,"1","2","1","DK","2","5","2","5","NA","1","2","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","7","NA","NA","6","6","7","3","6","7","6","NA","NA","8","6","2","3","2","3","2","NA","NA","NA",1,1,1,0,0,0,0,40,0,0,,14990,0,0,0,4310,0,1,48301,"2",69,"1","7.4591",1,"NA"
"2007","DK",483211,440.777385159011,"861.5189","2","2007","NA","2",1943,"1","5","1","DK","1","NA","3","5","NA","NA","NA","NA","3","7","55","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","1","6","NA","NA","1","1","NA","NA","1","NA","2","2","NA","2","NA","NA","NA",1,1,1,0,0,0,4580,0,0,0,,0,25071,0,0,0,0,1,48321,"2",63,"1","7.4591",1,"NA"
"2007","DK",483212,440.777385159011,"NA","1","2007","NA","2",1942,"2","2","1","DK","2","NA","3","2","NA","NA","NA","NA","3","5","37","8","0","NA","NA","NA","NA","2","NA","NA","NA","NA","1","NA","NA","1","1","1","1","1","NA","1","1","8","1","2","3","NA","NA","NA","NA",1,1,1,41452,0,0,940,322,0,0,,2701,0,0,0,0,0,1,48321,"3",64,"1","7.4591",1,"g"
"2007","DK",483361,440.777385159011,"NA","2","2007","NA","4",1954,"2","2","3","DK","2","NA","3","1","NA","NA","2","1","3","3","50","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","1","6","6","NA","2","6","2","NA","1","NA","NA","2","NA","2","NA",1,1,1,27786,0,0,0,0,819,0,,0,0,0,0,0,0,1,48336,"2",52,"3","7.4591",1,"k"
"2007","DK",483362,440.777385159011,"912.297","1","2007","NA","3",1948,"1","2","1","DK","2","NA","3","5","NA","NA","1","NA","3","4","30","0","0","NA","NA","13","NA","NA","1","NA","NA","NA","3","NA","2","NA","1","8","1","NA","8","1","6","1","NA","NA","NA","NA","NA","2","NA",1,1,1,9176,0,0,3782,0,0,0,,0,0,0,0,24323,0,1,48336,"2",58,"4","7.4591",1,"NA"
"2007","DK",483371,440.777385159011,"808.4744","2","2007","NA","3",1944,"1","2","3","DK","2","NA","3","5","NA","NA","NA","NA","NA","4","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","6","NA","6","6","NA","8","8","NA","6","1","2","2","2","NA","2","NA",1,1,1,0,0,0,2971,0,0,0,,0,16724,0,0,0,0,1,48337,"2",62,"4","7.4591",1,"NA"
"2007","DK",483372,440.777385159011,"880.0938","2","2007","NA","2",1946,"2","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","37","12","0","NA","NA","NA","NA","2","2","NA","NA","NA","1","1","1","8","1","NA","1","1","NA","2","NA","1","NA","1","NA","2","NA","2","5",1,1,1,44265,0,0,4516,0,78,0,,0,0,0,0,0,0,1,48337,"3",60,"1","7.4591",1,"o"
"2007","DK",483971,440.777385159011,"NA","1","2007","NA","4",1946,"2","2","2","DK","2","NA","3","1","NA","NA","NA","NA","3","4","37","12","0","NA","NA","NA","1","NA","2","NA","NA","NA","8","1","1","NA","1","6","1","1","NA","1","1","NA","NA","2","3","NA","NA","NA","NA",1,1,1,64899,0,0,229,0,0,0,,0,0,0,0,0,0,1,48397,"2",60,"3","7.4591",1,"o"
"2007","DK",483972,440.777385159011,"486.2281","1","2007","NA","1",1939,"1","1","2","DK","2","NA","2","5","NA","NA","2","NA","NA","9","NA","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","NA","NA","6","6","7","NA","NA","1","2","2","NA","2","NA",1,1,1,0,0,0,0,0,0,0,,0,11757,0,0,0,0,1,48397,"2",67,"4","7.4591",1,"NA"
"2007","DK",483981,440.777385159011,"1063.039","2","2007","NA","2",1982,"2","1","1","DK","2","NA","2","1","NA","NA","2","NA","3","6","37","12","2","NA","NA","12","NA","2","NA","NA","NA","NA","NA","6","5","NA","NA","1","1","NA","6","5","5","NA","3","NA","3","2","NA","NA","NA",1,1,1,25771,0,0,0,268,0,0,,0,0,0,0,0,0,1,48398,"2",24,"1","7.4591",1,"a"
"2007","DK",483982,440.777385159011,"923.8125","2","2007","NA","1",1980,"1","1","1","DK","2","NA","3","1","NA","NA","1","NA","NA","7","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","8","NA","6","NA","8","6","NA","6","6","4","2","2","2","NA","2","NA",1,1,1,18471,0,0,0,13511,0,0,,933,0,0,0,0,0,1,48398,"2",26,"NA","7.4591",1,"b-e"
"2007","DK",484161,440.777385159011,"619.8231","1","2007","NA","4",1971,"2","1","1","DK","2","NA","3","1","NA","NA","NA","NA","3","7","50","12","0","NA","NA","NA","1","NA","2","NA","NA","NA","1","1","1","NA","1","1","1","NA","1","NA","1","1","2","2","NA","2","NA","2","NA",1,1,1,50637,0,0,1733,0,0,0,,0,0,0,0,0,0,1,48416,"3",35,"3","7.4591",1,"NA"
"2007","DK",484162,440.777385159011,"NA","1","2007","NA","4",1953,"1","5","2","DK","2","NA","2","1","NA","NA","NA","NA","1","7","37","12","0","NA","NA","13","1","2","2","NA","NA","NA","NA","1","NA","1","1","NA","NA","NA","1","1","NA","NA","NA","2","NA","NA","NA","2","NA",1,1,1,50842,0,0,0,1410,0,0,,0,0,0,0,0,0,1,48416,"2",53,"1","7.4591",1,"NA"
"2007","DK",484601,440.777385159011,"NA","1","2007","NA","4",1964,"1","1","3","DK","2","NA","5","1","NA","NA","NA","NA","3","3","50","12","0","NA","NA","7","NA","2","NA","2","NA","NA","1","1","1","NA","NA","NA","NA","NA","1","1","6","NA","1","NA","3","2","NA","NA","NA",1,1,1,71815,0,0,0,0,2122,0,,0,0,0,0,0,0,1,48460,"3",42,"1","7.4591",1,"l-n"
"2007","DK",484602,440.777385159011,"860.1039","1","2007","NA","4",1975,"2","1","1","DK","2","NA","5","1","NA","NA","NA","NA","2","3","NA","4","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","1","NA","NA","NA","1","1","NA","1","1","8","1","2","NA","2","NA","NA","NA",1,1,1,13712,0,0,7414,0,6,0,,24949,0,0,0,0,0,1,48460,"2",31,"1","7.4591",1,"g"
"2007","DK",484741,440.777385159011,"NA","2","2007","NA","2",1970,"2","2","1","Other","1","NA","3","4","NA","NA","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","7","6","6","NA","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA",1,1,1,6367,0,0,0,0,0,0,,2223,0,0,0,0,2588,1,48474,"2",36,"2","7.4591",1,"NA"
"2007","DK",484761,440.777385159011,"720.2677","1","2007","NA","1",1957,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","7","37","12","0","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","1","3","NA","NA","1","1","NA","NA","3","2","NA","2","NA",1,1,1,120539,0,0,10024,0,0,0,,0,0,0,4260,0,0,1,48476,"2",49,"4","7.4591",1,"NA"
"2007","DK",484762,440.777385159011,"1647.699","2","2007","NA","3",1956,"2","2","3","DK","2","NA","3","2","NA","NA","NA","NA","3","4","37","12","0","NA","NA","13","1","2","2","NA","NA","NA","1","1","1","1","NA","1","NA","1","1","2","1","1","2","NA","3","2","NA","NA","NA",1,1,1,37274,0,0,2992,0,0,0,,0,0,0,0,0,0,1,48476,"3",50,"4","7.4591",1,"NA"
"2007","DK",484931,440.777385159011,"798.9878","1","2007","NA","3",1954,"2","2","1","DK","2","NA","5","1","NA","NA","2","NA","3","2","NA","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","1","1","1","2","1","1","NA","NA","1","NA","NA","NA","2","NA",1,1,1,32540,146,0,0,0,0,0,,0,0,0,0,0,0,1,48493,"2",52,"1","7.4591",1,"l-n"
"2007","DK",484932,440.777385159011,"1516.205","2","2007","NA","3",1944,"1","2","3","DK","2","NA","2","1","NA","1","NA","NA","3","9","45","12","0","NA","NA","NA","1","NA","NA","NA","NA","NA","8","1","1","1","NA","1","1","1","NA","1","NA","6","NA","NA","3","2","NA","2","NA",1,1,1,49354,0,0,3696,2437,0,0,,745,0,0,0,0,0,1,48493,"2",62,"2","7.4591",1,"k"
"2007","DK",485241,440.777385159011,"714.2109","NA","2007","NA","4",1940,"2","4","1","DK","2","5","2","5","NA","NA","2","NA","NA","9","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","NA","2","8","6","NA","7","6","3","6","8","6","6","6","2","1","3","2","NA","2","NA",1,1,1,0,0,0,3961,6378,0,0,,0,16657,0,0,0,0,1,48524,"2",66,"1","7.4591",1,"NA"
"2007","DK",485242,440.777385159011,"NA","1","2007","NA","2",1934,"1","2","3","DK","2","NA","5","5","NA","NA","NA","NA","3",,"37","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","3","6","NA","NA","NA","8","5","2","1","1","2","NA","NA","2","2","NA","2","NA",1,1,1,0,0,0,90,13,0,0,,0,26048,0,0,0,0,1,48524,"2",72,"1","7.4591",1,"NA"
"2007","DK",485591,440.777385159011,"478.8258","2","2007","NA","1",1956,"2","1","3","DK","2","NA","3","1","NA","NA","NA","NA","3","4","32","12","0","NA","NA","NA","NA","2","2","NA","NA","NA","1","NA","1","1","NA","6","1","NA","1","NA","NA","3","NA","1","3","2","NA","2","NA",1,1,1,45527,0,0,261,0,0,0,,0,0,0,0,0,0,1,48559,"2",50,"1","7.4591",1,"NA"
"2007","DK",485592,440.777385159011,"NA","2","2007","NA","3",1955,"1","2","3","DK","1","NA","2","1","NA","NA","NA","NA","1","8","37","12","0","NA","NA","NA","NA","1","NA","NA","NA","NA","1","1","1","NA","1","1","3","1","1","NA","1","1","2","2","NA","2","NA","NA","NA",1,1,1,57267,0,0,262,499,0,0,,0,0,0,0,0,0,1,48559,"2",51,"4","7.4591",1,"b-e"
"2007","DK",485701,440.777385159011,"NA","1","2007","NA","1",1932,"1","2","1","DK","2","NA","2","5","NA","NA","NA","NA","3",,"37","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","1","2","2","NA","6","NA","1","1","NA","6","1","2","3","NA","NA","2","NA",1,1,1,168,0,0,0,0,0,0,,22233,0,0,0,1732,0,1,48570,"2",74,"1","7.4591",1,"NA"
"2007","DK",485702,440.777385159011,"NA","1","2007","NA","2",1936,"2","5","3","DK","2","NA","2","5","NA","NA","2","NA","NA","9","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","6","NA","8","NA","7","NA","8","7","NA","7","NA","NA","NA","NA","NA","NA","4",1,1,1,0,0,0,98,994,0,0,,0,13749,0,0,0,0,1,48570,"3",70,"2","7.4591",1,"NA"
"2007","DK",485791,440.777385159011,"939.7638","NA","2007","NA","2",1945,"1","2","1","DK","2","NA","5","1","NA","NA","NA","NA","NA","0 - 1","37","12","0","NA","NA","NA","1","1","2","NA","NA","NA","1","NA","NA","NA","NA","1","NA","1","NA","1","NA","6","NA","NA","NA","NA","NA","2","NA",1,1,1,61144,0,0,0,80,1193,0,,0,0,0,0,0,0,1,48579,"2",61,"1","7.4591",1,"l-n"
"2007","DK",485792,440.777385159011,"NA","1","2007","NA","3",1955,"2","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","9","NA","12","0","NA","NA","NA","1","2","1","NA","NA","NA","NA","NA","1","1","6","NA","1","2","NA","1","6","NA","1","2","3","2","NA","NA","NA",1,1,1,61141,0,0,123,670,5431,0,,0,0,0,0,0,0,1,48579,"3",51,"1","7.4591",1,"NA"
"2007","DK",485901,440.777385159011,"NA","1","2007","NA","1",1940,"2","4","1","DK","2","NA","2","5","NA","NA","NA","NA","3","0 - 1","37","0","0","NA","NA","13","NA","2","NA","NA","NA","NA","NA","1","3","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","2","NA","2","NA",1,1,1,0,0,0,3505,0,0,0,,0,43441,0,0,0,0,1,48590,"2",66,"3","7.4591",1,"NA"
"2007","DK",485902,440.777385159011,"NA","1","2007","NA","4",1941,"1","2","1","DK","2","NA","3","5","NA","NA","NA","NA","3",,"NA","12","0","NA","NA","NA","NA","2","NA","NA","NA","NA","2","NA","1","5","1","4","1","NA","6","6","NA","1","NA","1","3","NA","NA","2","NA",1,1,1,0,0,0,7976,0,0,0,,0,29207,0,0,0,0,1,48590,"2",65,"1","7.4591",1,"NA"
"2007","DK",486472,440.777385159011,"321.5696","1","2007","NA","1",1962,"1","1","1","DK","1","NA","2","1","NA","NA","NA","NA","3","7","NA","12","0","NA","NA","5","1","NA","NA","NA","NA","NA","1","NA","1","NA","9","1","NA","1","8","NA","NA","7","NA","2","NA","2","NA","2","NA",1,1,1,17981,13,0,5394,0,109,0,,6786,0,0,0,0,0,1,48647,"2",44,"1","7.4591",1,"b-e"
"2007","DK",486541,440.777385159011,"NA","1","2007","NA","3",1966,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","2","37","12","0","NA","NA","NA","1","NA","2","NA","NA","NA","2","1","1","1","NA","1","NA","NA","1","3","1","NA","1","NA","3","NA","NA","2","NA",1,1,1,39481,0,0,4276,804,0,0,,660,0,0,0,0,0,1,48654,"2",40,"1","7.4591",1,"NA"
"2007","DK",486542,440.777385159011,"875.4913","1","2007","NA","3",1965,"2","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","5","37","0","0","NA","NA","12","1","NA","2","NA","NA","NA","1","1","1","NA","1","NA","NA","1","6","1","1","2","1","NA","NA","2","NA","NA","NA",1,1,1,45324,0,0,0,0,328,0,,822,0,0,0,0,0,1,48654,"2",41,"3","7.4591",1,"NA"
"2007","DK",486671,440.777385159011,"800.5352","2","2007","NA","4",1967,"1","1","3","DK","2","NA","3","1","NA","NA","NA","NA","3","2","85","12","12","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","1","8","1","NA","NA","1","NA","1","1","2","1","NA","3","NA","NA","2","NA",1,1,1,0,0,0,4324,304,41599,0,,0,0,0,0,0,0,1,48667,"2",39,"1","7.4591",1,"k"
"2007","DK",486672,440.777385159011,"791.1014","1","2007","NA","3",1955,"2","1","1","DK","2","NA","3","1","NA","1","NA","NA","3","4","32","12","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","6","NA","8","1","1","6","1","8","NA","1","NA","1","1","2","NA","2","NA","2","NA",1,1,1,29363,0,0,1013,0,0,0,,3103,0,0,405,0,0,1,48667,"3",51,"3","7.4591",1,"k"
"2007","DK",486761,440.777385159011,"950.3379","NA","2007","NA","3",1946,"2","5","3","DK","2","NA","2","4","NA","1","2","NA","NA","5","NA","5","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","6","6","NA","NA","NA","7","NA","3","NA","6","1","1","3","NA","NA","2","NA",1,1,1,0,0,0,7888,0,0,0,,0,0,0,1180,0,0,1,48676,"2",60,"1","7.4591",1,"NA"
"2007","DK",486762,440.777385159011,"NA","1","2007","NA","3",1944,"1","2","3","DK","2","5","3","5","NA","2","2","NA","NA","7","NA","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","6","1","NA","6","8","6","NA","NA","5","6","6","1","1","3","NA","NA","2","NA",1,1,1,0,0,0,1568,0,0,0,,0,19691,0,0,0,0,1,48676,"3",62,"1","7.4591",1,"NA"
"2007","DK",486921,440.777385159011,"740.5408","1","2007","NA","3",1938,"1","2","2","DK","1","NA","3","5","NA","1","2","NA","NA","3","NA","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","6","NA","NA","NA","NA","6","NA","NA","7","8","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,1,0,0,0,6135,0,0,0,,0,11737,0,0,0,0,1,48692,"2",68,"1","7.4591",1,"NA"
"2007","DK",486922,440.777385159011,"956.372","2","2007","NA","2",1946,"2","4","3","DK","2","NA","2","5","NA","NA","2","NA","NA","8","25","0","0","NA","NA","11","NA","NA","NA","NA","NA","NA","2","6","2","NA","6","2","1","6","6","NA","6","6","3","2","3","2","NA","2","NA",1,1,1,26352,0,0,11693,0,-2547,0,,0,0,0,0,0,0,1,48692,"2",60,"1","7.4591",1,"NA"
"2007","DK",487111,440.777385159011,"NA","1","2007","NA","1",1986,"2","1","3","DK","1","NA","2","4","NA","NA","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","1","6","7","NA","NA","7","NA","8","2","NA","3","2","NA","2","NA",1,1,1,4074,0,0,3645,0,0,0,,0,0,0,0,0,633,1,48711,"3",20,"1","7.4591",1,"NA"
"2007","DK",487112,440.777385159011,"1148.766","1","2007","NA","3",1960,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","8","37","0","0","NA","NA","NA","1","NA","2","NA","NA","NA","1","NA","NA","NA","1","NA","2","NA","1","NA","1","NA","NA","1","3","NA","NA","2","NA",1,1,1,29697,0,0,3726,0,0,0,,0,0,0,0,0,0,1,48711,"2",46,"1","7.4591",1,"NA"
"2007","DK",487331,440.777385159011,"1027.036","1","2007","NA","2",1970,"2","1","3","DK","2","NA","2","4","NA","1","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","6","6","6","NA","8","NA","NA","5","NA","8","6","3","NA","3","NA","NA","2","NA",1,1,1,20542,0,0,2733,832,0,0,,0,0,0,0,0,2998,1,48733,"2",36,"1","7.4591",1,"NA"
"2007","DK",487891,440.777385159011,"879.4013","2","2007","NA","2",1958,"1","1","3","DK","2","NA","2","1","NA","NA","NA","NA","3","9","37","12","0","NA","NA","NA","NA","NA","2","NA","NA","NA","8","NA","NA","NA","NA","1","1","8","1","6","NA","NA","NA","2","3","NA","NA","NA","NA",1,1,1,57553,0,0,4951,0,0,0,,0,0,0,0,0,0,1,48789,"3",48,"3","7.4591",1,"l-n"
"2007","DK",487892,440.777385159011,"1200.576","NA","2007","NA","2",1952,"2","5","1","DK","2","NA","2","1","NA","NA","NA","NA","3","4","37","12","0","NA","NA","11","NA","1","NA","NA","NA","NA","1","6","1","1","1","NA","NA","NA","1","1","1","NA","2","NA","NA","2","NA","NA","NA",1,1,1,44540,0,0,970,1083,2677,0,,0,0,0,0,0,0,1,48789,"3",54,"3","7.4591",1,"l-n"
"2007","DK",488311,440.777385159011,"914.8247","2","2007","NA","3",1946,"1","5","1","DK","1","NA","2","1","NA","NA","NA","NA","NA","7","60","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","7","7","6","6","7","6","7","NA","NA","NA","NA","1","NA","3","NA","NA","NA","NA",1,1,1,12107,0,0,408,4230,4,0,,0,0,0,0,0,0,1,48831,"2",60,"1","7.4591",1,"NA"
"2007","DK",488312,440.777385159011,"NA","1","2007","NA","2",1943,"2","2","1","DK","1","NA","2","8","NA","NA","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","1","NA","NA","8","NA","NA","NA","NA","6","NA","NA","NA","NA","3","2","NA","2","NA",1,1,1,0,0,0,6785,0,0,0,,0,0,0,0,0,0,1,48831,"2",63,"1","7.4591",1,"NA"
"2007","DK",488551,440.777385159011,"1208.825","1","2007","NA","4",1948,"2","2","3","DK","2","3","2","1","NA","NA","NA","NA","2","5","NA","12","0","NA","NA","12","NA","1","2","NA","NA","NA","1","1","NA","1","1","NA","1","1","1","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",1,1,1,61155,0,0,22,0,-7688,0,,0,0,0,0,0,0,1,48855,"2",58,"4","7.4591",1,"g"
"2007","DK",488552,440.777385159011,"807.5943","NA","2007","NA","2",1940,"1","2","3","DK","2","3","3","5","NA","1","2","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","8","7","6","NA","6","6","5","NA","NA","7","NA","3","1","2","NA","NA","NA","NA",1,1,1,0,0,0,0,0,0,0,,0,19883,0,0,0,0,1,48855,"2",66,"3","7.4591",1,"NA"
"2007","DK",488701,440.777385159011,"935.1893","2","2007","NA","2",1934,"1","4","3","DK","2","NA","2","NA","NA","NA","NA","NA","3","9","37","0","0","NA","NA","13","NA","NA","2","NA","NA","NA","1","1","NA","NA","1","2","1","1","1","6","1","NA","NA","NA","NA","NA","NA","NA","NA",1,1,1,0,0,0,0,0,0,0,,38506,0,0,0,0,0,1,48870,"2",72,"1","7.4591",1,"NA"
"2007","DK",488702,440.777385159011,"677.7154","1","2007","NA","3",1942,"2","5","1","DK","2","NA","3","5","NA","1","2","NA","NA","7","NA","2","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","6","NA","NA","8","6","6","NA","6","1","6","6","3","2","2","2","NA","NA","NA",1,1,1,0,0,0,11,0,0,0,,0,15043,0,0,0,0,1,48870,"2",64,"3","7.4591",1,"NA"
"2007","DK",489631,440.777385159011,"NA","2","2007","NA","2",1945,"1","2","1","DK","1","NA","3","1","NA","NA","2","1","NA","8","37","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","1","7","NA","NA","6","NA","6","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,1,11130,0,0,0,804,0,0,,0,0,0,0,0,0,1,48963,"2",61,"1","7.4591",1,"NA"
"2007","DK",489632,440.777385159011,"1186.325","1","2007","NA","1",1944,"2","4","1","DK","2","NA","5","6","NA","1","2","NA","NA","3","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","7","NA","NA","1","NA","6","6","8","NA","7","NA","4","1","3","2","NA","NA","3",1,1,1,0,0,0,795,0,0,0,,0,0,0,0,23907,0,1,48963,"2",62,"4","7.4591",1,"NA"
"2007","DK",490551,440.777385159011,"1053.991","1","2007","NA","2",1980,"2","1","3","DK","2","NA","3","1","NA","1","NA","NA","3","3","NA","7","0","NA","NA","NA","1","NA","2","NA","NA","NA","NA","6","2","NA","1","NA","6","NA","6","NA","NA","1","1","NA","NA","NA","NA","2","NA",1,1,1,22535,0,0,3853,0,0,0,,3275,0,0,0,0,3148,1,49055,"2",26,"1","7.4591",1,"j"
"2007","DK",490552,440.777385159011,"821.8948","2","2007","NA","1",1965,"1","2","3","DK","1","NA","3","1","NA","NA","NA","NA","3","0 - 1","48","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","3","2","1","1","NA","1","NA","8","1","1","1","NA","2","2","3","NA","NA","NA","NA",1,1,1,43119,0,0,3529,0,0,0,,0,0,0,0,0,0,1,49055,"2",41,"1","7.4591",1,"NA"
"2007","DK",490601,440.777385159011,"800.9025","2","2007","NA","2",1938,"1","2","3","DK","2","NA","3","5","NA","NA","NA","NA","1",,"23","12","12","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","2","NA","NA","1","2","2","NA","NA","3","NA","NA","2","NA",1,1,1,0,0,0,0,0,0,0,,0,26626,0,0,0,0,1,49060,"2",68,"1","7.4591",1,"NA"
"2007","DK",490602,440.777385159011,"1186.334","2","2007","NA","1",1942,"2","2","3","DK","2","NA","3","6","NA","1","2","NA","NA",,"37","0","0","NA","NA","NA","NA","2","NA","NA","NA","NA","3","NA","6","6","6","6","NA","NA","5","NA","6","NA","NA","2","3","2","NA","2","NA",1,1,1,0,0,0,0,0,3241,0,,0,0,0,0,18055,0,1,49060,"2",64,"1","7.4591",1,"NA"
"2007","DK",490821,440.777385159011,"NA","1","2007","NA","1",1942,"2","2","3","DK","2","NA","2","2","NA","NA","1","NA","3","3","34","0","0","NA","NA","11","NA","NA","2","NA","NA","NA","1","1","NA","6","1","NA","6","2","NA","1","5","NA","4","NA","NA","NA","NA","2","NA",1,1,1,24668,0,0,1471,0,0,0,,0,0,0,0,0,0,1,49082,"2",64,"1","7.4591",1,"k"
