"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PD020","PD030","PD050","PD060","PD070","PD080","PD090","PW010","PW020","PW030","PW040","PW050","PW060","PW070","PW080","PW090","PW100","PW110","PW120","PW130","PW140","PW150","PW160","PW170","PW180","PW190","PW200","PW210","PW220","PX010","PX020","PX030","PX040","PX050","PX200"
"2013","DK",219792,544.437041972019,"815.152","1","2013","NA","4",1959,"2","2","3","DK","2","NA","3","8","NA","1","NA","NA","3",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","2","NA",1,1,0,0,0,274,1,0,0,,72,0,0,0,19590,0,1,"NA","NA","NA","NA","NA","NA","NA","7","10","3","9","3","NA","NA","4","3","NA","10","NA","5","8","10","8","1","1","8","10","NA","1","7.4437",53,21979,"2","2","822.47741686"
"2013","DK",219811,544.437041972019,"1097.527","2","2013","NA","4",1974,"1","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","3","41","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","2","NA","2","NA","2","NA",1,1,116136,0,0,0,1,0,711,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","7","10","NA","5","NA","5","5","NA","99","NA","NA","8","4","10","8","NA","1","NA","8","NA","NA","7.4437",38,21981,"2","2","1054.5760801"
"2013","DK",219812,544.437041972019,"998.1932","1","2013","NA","4",1975,"2","2","1","DK","2","NA","5","2","NA","1","NA","NA","3","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","1","2","NA","2","NA",1,1,13275,0,0,482,1,1612,0,,25269,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","8","NA","10","NA","NA","3","5","NA","7","NA","NA","99","10","NA","9","1","NA","NA","NA","5","NA","7.4437",37,21981,"2","NA","1843.1088194"
"2013","DK",219871,544.437041972019,"1246.28","2","2013","NA","2",1944,"2","1","1","DK","2","NA","3","7","NA","1","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","3","NA","NA","2","NA","2","NA",1,1,0,0,0,435,1,1040,0,,44,21916,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","4","NA","9","NA","5","NA","NA","4","NA","NA","NA","NA","0","NA","9","NA","1","1","10","NA","NA","NA","7.4437",68,21987,"2","2","983.84108171"
"2013","DK",219872,544.437041972019,"NA","1","2013","NA","3",1938,"1","5","3","DK","2","NA","5","7","NA","NA","NA","NA","3","2","36","NA","NA","4","13","1","NA","NA","NA","NA","NA","3","2","NA","2","NA","2","NA",1,1,0,0,0,435,1,9906,0,,345,38441,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","8","NA","9","NA","NA","NA","NA","1","NA","7","9","7","8","9","5","NA","1","8","7","NA","1","7.4437",74,21987,"2","6","NA"
"2013","DK",220031,544.437041972019,"3329.703","1","2013","NA","4",1983,"2","1","3","EU","2","NA","5","6","NA","NA","NA","NA","3",,"NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","1","3","2","NA","1","NA",1,1,14925,0,0,0,1,0,0,,217,0,0,0,0,11316,1,"NA","NA","NA","NA","NA","NA","NA","8","NA","8","8","5","NA","4","5","2","NA","NA","NA","8","9","NA","9","NA","1","8","NA","3","NA","7.4437",29,22003,"3","6","894.69550965"
"2013","DK",220032,544.437041972019,"941.3776","1","2013","NA","1",1975,"1","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","37","NA","l-n","NA","NA","1","NA","2","NA","NA","NA","4","1","3","NA","NA","NA","NA",1,1,50219,0,0,1199,1,0,-3558,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","7","NA","9","10","5","NA","NA","NA","NA","7","10","4","8","7","NA","6","NA","1","9","NA","7","1","7.4437",37,22003,"2","2","NA"
"2013","DK",220051,544.437041972019,"NA","1","2013","NA","2",1951,"1","2","1","DK","2","NA","3","1","NA","NA","NA","NA","3","4","45","NA","h","NA","13","1","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",1,1,107736,408,0,435,1,0,274,,0,2626,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","8","NA","NA","5","8","9","NA","1","NA","NA","NA","NA","NA","7.4437",61,22005,"3","2","NA"
"2013","DK",220052,544.437041972019,"1682.414","1","2013","NA","1",1951,"2","4","1","DK","2","NA","2","7","NA","NA","2","NA","3",,"37","2","NA","NA","13","NA","2","NA","NA","NA","NA","2","NA","NA","2","NA","NA","NA",1,1,0,0,0,17,1,0,0,,162,32836,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","7","7","9","9","NA","NA","2","4","1","10","NA","NA","0","8","8","NA","1","NA","5","10","10","2","7.4437",61,22005,"2","2","4860.4004501"
"2013","DK",220231,544.437041972019,"738.9698","1","2013","NA","3",1959,"1","1","2","DK","2","NA","3","8","NA","NA","NA","NA","3","7","20","NA","NA","NA","NA","1","2","NA","NA","NA","NA","5","NA","3","NA","NA","2","NA",1,1,0,0,0,435,1,203,0,,211,0,0,0,28152,0,1,"NA","NA","NA","NA","NA","NA","NA","9","NA","9","8","NA","4","NA","2","2","NA","NA","7","NA","NA","6","NA","1","1","NA","8","NA","1","7.4437",53,22023,"2","7","NA"
"2013","DK",220232,544.437041972019,"NA","1","2013","NA","2",1962,"2","2","1","DK","2","NA","3","1","NA","NA","NA","1","3","4","37","NA","NA","NA","13","2","2","NA","NA","NA","NA","2","NA","NA","2","NA","2","NA",1,1,38006,170,0,212,1,645,2,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","7","7","NA","NA","NA","NA","NA","5","3","NA","NA","8","NA","10","8","NA","1","NA","7","10","5","NA","7.4437",50,22023,"2","3","NA"
"2013","DK",220341,544.437041972019,"4551.777","1","2013","NA","3",1932,"2","2","1","DK","1","NA","NA","7","NA","2","NA","NA","3","3","18","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2","1","NA","NA","2","NA",1,1,0,0,0,573,1,1012,0,,133,12727,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10","3","NA","3","5","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","7","NA","9","NA","7.4437",80,22034,"2","6","NA"
"2013","DK",220342,544.437041972019,"NA","1","2013","NA","2",1932,"1","2","3","DK","1","NA","2","7","NA","NA","2","NA","NA","9","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","1","NA","2","NA","2","NA",1,1,0,0,0,87,1,1759,0,,3872,1605,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","NA","6","8","NA","NA","4","NA","NA","NA","NA","NA","8","3","8","10","NA","1","10","7","NA","2","7.4437",80,22034,"3","2","646.95462354"
"2013","DK",220421,544.437041972019,"530.6708","1","2013","NA","1",1981,"2","1","1","DK","2","NA","5","1","NA","NA","NA","NA","4","5","15","NA","q","NA","13","1","2","NA","NA","NA","NA","NA","2","NA","NA","2","1","NA",1,1,45772,4483,4359,688,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","NA","NA","8","4","4","NA","5","3","10","8","1","8","7","NA","8","NA","NA","NA","NA","NA","1","7.4437",31,22042,"3","2","NA"
"2013","DK",220422,544.437041972019,"1141.878","2","2013","NA","2",1981,"1","1","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","37","NA","p","NA","4","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","2","NA",1,1,40032,0,0,314,1,0,0,,185,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","8","NA","9","5","5","2","2","3","NA","NA","NA","10","NA","NA","10","1","NA","NA","8","NA","1","7.4437",31,22042,"2","6","824.65191388"
"2013","DK",220601,544.437041972019,"NA","1","2013","NA","1",1953,"2","2","3","DK","2","5","5","11","NA","NA","2","NA","3",,"37","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","2","NA","NA","NA","2","NA",1,1,58,0,0,0,1,2015,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","NA","NA","NA","5","NA","NA","3","NA","NA","10","8","4","8","NA","2","NA","8","NA","9","2","7.4437",59,22060,"3","2","NA"
"2013","DK",220602,544.437041972019,"NA","1","2013","NA","1",1954,"1","2","2","DK","2","NA","5","8","NA","1","NA","NA","3","2","45","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","3","2","NA","2","NA",1,1,0,0,0,435,1,0,0,,123,0,0,226,22784,0,1,"NA","NA","NA","NA","NA","NA","NA","9","NA","5","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","7","NA","NA","1","1","5","8","NA","2","7.4437",58,22060,"2","2","NA"
"2013","DK",221081,544.437041972019,"NA","1","2013","NA","2",1943,"2","2","1","DK","2","NA","3","7","NA","1","NA","NA","3","5","NA","NA","NA","NA","3","NA","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,659,0,0,108,1,322,6489,,286,15066,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","10","8","NA","5","NA","NA","2","NA","NA","8","NA","NA","10","8","NA","1","10","10","7","NA","7.4437",69,22108,"3","6","402.04638018"
"2013","DK",221082,544.437041972019,"1006.364","1","2013","NA","3",1942,"1","5","2","DK","2","NA","5","2","NA","NA","NA","NA","3","2","40","5","NA","NA","13","1","2","2","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,52043,0,0,0,1,0,0,,701,123110,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","8","9","7","5","5","2","NA","NA","8","9","3","7","9","NA","9","1","NA","NA","9","NA","2","7.4437",70,22108,"2","2","3565.5825358"
"2013","DK",221362,544.437041972019,"2228.205","1","2013","NA","1",1985,"2","1","1","DK","1","5","2","5","NA","1","NA","NA","3","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","5","NA","NA",1,1,0,0,0,145,1,0,0,,7885,0,0,15499,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","8","8","10","NA","NA","1","4","2","NA","10","NA","NA","8","5","NA","1","NA","3","10","4","3","7.4437",27,22136,"2","5","NA"
"2013","DK",221371,544.437041972019,"NA","1","2013","NA","4",1983,"2","1","2","DK","2","3","5","6","NA","1","NA","NA","3","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","NA","NA","1","NA","2","NA",1,1,0,0,0,0,1,0,0,,12710,0,0,0,0,11131,1,"NA","NA","NA","NA","NA","NA","NA","8","NA","NA","7","5","NA","2","2","NA","NA","NA","5","3","NA","7","10","1","1","10","8","10","NA","7.4437",29,22137,"2","8","999.55273329"
"2013","DK",221372,544.437041972019,"942.7637","1","2013","NA","2",1979,"1","1","1","DK","1","NA","3","6","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,0,0,0,547,1,0,0,,116,0,0,0,0,6050,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","10","7","5","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","7.4437",33,22137,"2","2","816.77531049"
"2013","DK",221581,544.437041972019,"NA","1","2013","NA","2",1945,"1","5","3","DK","2","NA","3","7","NA","NA","NA","NA","3","7","45","NA","NA","NA","11","NA","NA","2","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,0,0,0,433,1,0,0,,813,71613,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","8","10","4","4","NA","4","NA","8","NA","NA","NA","NA","5","9","1","NA","NA","NA","10","2","7.4437",67,22158,"2","7","515.70858425"
"2013","DK",221582,544.437041972019,"701.9862","1","2013","NA","2",1946,"2","2","2","DK","2","NA","3","7","NA","NA","NA","NA","3","3","43","1","NA","NA","13","1","1","NA","NA","NA","NA","NA","1","3","NA","NA","NA","NA",1,1,0,0,0,435,1,0,0,,851,47056,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","4","9","6","8","NA","5","2","NA","NA","8","8","10","NA","NA","NA","5","1","NA","6","10","10","NA","7.4437",66,22158,"2","8","NA"
"2013","DK",221691,544.437041972019,"NA","1","2013","NA","3",1958,"1","2","3","DK","2","NA","3","3","NA","NA","NA","NA","3","7","37","NA","NA","NA","NA","1","2","NA","7","NA","NA","2","2","3","1","NA","2","NA",1,1,230551,1538,0,0,1,0,3699,,800,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","NA","NA","10","NA","NA","3","NA","NA","NA","NA","NA","5","NA","NA","9","1","1","9","NA","10","2","7.4437",54,22169,"2","7","NA"
"2013","DK",221692,544.437041972019,"1006.15","1","2013","NA","2",1957,"2","2","1","DK","2","NA","3","2","NA","1","NA","NA","3","4","37","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","2","3","2","6","2","NA",1,1,44326,0,0,435,1,1759,4,,180,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","9","10","NA","NA","5","2","NA","NA","NA","2","10","5","NA","NA","10","1","NA","NA","NA","8","1","7.4437",55,22169,"2","2","940.86072744"
"2013","DK",222131,544.437041972019,"NA","1","2013","NA","1",1986,"2","1","1","DK","2","NA","2","2","NA","1","NA","NA","3","5","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","1","2","NA","NA","NA","NA",1,1,17035,0,0,727,1,0,0,,323,0,0,0,0,7705,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","9","8","NA","5","NA","5","3","NA","NA","99","0","NA","8","8","NA","1","5","6","NA","1","7.4437",26,22213,"3","2","NA"
"2013","DK",222132,544.437041972019,"886.3243","2","2013","NA","2",1985,"1","2","2","EU","2","5","5","6","NA","1","2","NA","3",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","2","NA",1,1,12860,0,0,435,1,0,0,,96,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","NA","6","NA","2","NA","4","NA","NA","NA","NA","5","NA","NA","NA","1","NA","NA","5","NA","NA","7.4437",27,22213,"3","6","698.11221026"
"2013","DK",223091,544.437041972019,"906.4113","1","2013","NA","2",1978,"1","1","1","DK","2","NA","5","1","NA","1","2","NA","3","7","35","NA","f","NA","NA","1","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,37348,229,0,418,1,0,0,,16,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","9","NA","4","3","1","5","2","NA","8","10","2","9","8","NA","1","2","NA","5","10","1","7.4437",34,22309,"3","2","NA"
"2013","DK",223092,544.437041972019,"1311.116","1","2013","NA","1",1984,"2","1","1","DK","2","NA","5","1","NA","NA","NA","NA","3","2","33","2","p","NA","NA","1","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA",1,1,31229,0,0,742,1,0,0,,118,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","10","10","NA","3","5","2","NA","2","8","NA","9","NA","NA","NA","NA","NA","NA","10","5","10","1","7.4437",28,22309,"2","2","NA"
"2013","DK",223181,544.437041972019,"961.3288","1","2013","NA","1",1986,"2","1","1","Other","2","NA","NA","6","NA","1","2","NA","3","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","NA","NA",1,1,0,0,0,559,1,0,0,,538,0,0,0,0,13977,1,"NA","NA","NA","NA","NA","NA","NA","10","NA","9","NA","NA","NA","NA","2","NA","NA","NA","5","NA","4","NA","10","NA","1","NA","NA","4","NA","7.4437",26,22318,"3","2","1269.0372228"
"2013","DK",223182,544.437041972019,"721.8172","1","2013","NA","3",1979,"1","2","3","DK","2","NA","3","3","NA","2","NA","NA","3","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","3","2","2","2","NA","NA","NA",1,1,0,0,0,435,1,0,34388,,328,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","8","5","10","5","5","2","NA","2","NA","NA","NA","5","NA","7","10","1","1","9","10","10","2","7.4437",33,22318,"3","2","1359.2027407"
"2013","DK",223271,544.437041972019,"NA","1","2013","NA","1",1959,"2","1","1","DK","2","2","5","10","NA","1","2","NA","3","2","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","2","NA","2","NA","2","NA",1,1,2,0,0,0,1,0,150,,1,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","7","NA","NA","5","NA","NA","NA","NA","NA","99","NA","NA","7","8","NA","1","NA","NA","NA","1","7.4437",53,22327,"2","2","376.22405091"
"2013","DK",223272,544.437041972019,"NA","1","2013","NA","2",1945,"1","2","1","DK","2","NA","3","7","NA","NA","NA","NA","3",,"37","1","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","2","2","2","NA","2","NA",1,1,0,0,0,435,1,0,0,,449,40733,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","8","NA","NA","3","4","NA","NA","1","8","10","NA","8","5","NA","9","NA","1","NA","4","8","1","7.4437",67,22327,"3","7","853.28739936"
"2013","DK",223451,544.437041972019,"988.4154","2","2013","NA","3",1935,"1","1","1","DK","2","NA","3","7","NA","2","NA","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","3","2","NA","2","NA",1,1,7597,0,0,109,1,0,0,,0,13890,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","7","NA","9","5","4","NA","2","5","2","NA","9","NA","NA","NA","2","10","1","1","10","8","8","1","7.4437",77,22345,"3","2","NA"
"2013","DK",223452,544.437041972019,"678.1309","1","2013","NA","3",1936,"2","4","1","DK","2","NA","2","7","NA","1","2","NA","3","5","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","1","2","NA","NA","2","NA",1,1,0,0,0,0,1,17578,419,,102,9316,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","3","99","NA","NA","5","3","NA","2","3","NA","NA","NA","NA","9","NA","7","1","1","NA","10","8","NA","7.4437",76,22345,"2","2","884.98693313"
"2013","DK",223642,544.437041972019,"NA","NA","2013","NA","2",1985,"2","1","1","DK","2","NA","5","1","NA","NA","NA","NA","3","2","NA","NA","NA","NA","5","1","2","2","NA","NA","NA","NA","1","3","NA","NA","2","NA",1,1,49818,0,0,435,1,0,0,,227,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","3","5","8","4","NA","2","5","2","NA","NA","9","3","8","8","8","NA","2","NA","8","4","2","7.4437",27,22364,"3","2","661.12082922"
"2013","DK",223831,544.437041972019,"628.8418","1","2013","NA","3",1932,"2","4","3","DK","1","NA","5","7","NA","1","2","NA","NA","4","NA","NA","i","NA","NA","NA","2","NA","NA","NA","NA","4","NA","1","2","NA","2","NA",1,1,22904,0,0,728,1,919,0,,1352,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","8","7","10","5","5","NA","NA","1","NA","NA","NA","4","10","9","4","NA","NA","3","10","7","1","7.4437",80,22383,"2","7","378.0640831"
"2013","DK",223832,544.437041972019,"2759.158","1","2013","NA","1",1932,"1","4","1","DK","2","NA","NA","7","NA","1","NA","NA","3","5","40","NA","NA","NA","12","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA",1,1,0,0,0,877,1,295,0,,461,112395,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9","5","5","2","3","NA","NA","9","5","NA","10","NA","8","1","1","NA","NA","NA","NA","7.4437",80,22383,"2","2","1084.8822308"
"2013","DK",223961,544.437041972019,"851.8792","1","2013","NA","1",1974,"2","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","35","NA","k","NA","13","1","2","NA","NA","NA","NA","2","NA","3","2","NA","2","NA",1,1,47422,0,0,435,1,980,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","NA","9","4","NA","2","4","2","6","10","10","5","NA","NA","10","1","NA","8","8","NA","1","7.4437",38,22396,"3","7","3180.1109262"
"2013","DK",223962,544.437041972019,"3547.992","1","2013","NA","2",1975,"2","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","2","30","NA","NA","NA","13","1","NA","2","NA","NA","NA","2","NA","NA","NA","3","2","NA",1,1,44676,0,0,435,1,22,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","9","8","8","NA","4","NA","4","2","NA","NA","8","10","NA","9","NA","1","1","8","10","NA","NA","7.4437",37,22396,"3","7","967.4368242"
"2013","DK",224171,544.437041972019,"84.05566","1","2013","NA","2",1966,"1","1","1","DK","2","NA","3","8","NA","NA","NA","NA","3","4","50","NA","NA","NA","13","1","NA","2","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,0,0,0,351,1,0,0,,384,0,0,0,39788,0,1,"NA","NA","NA","NA","NA","NA","NA","9","8","8","9","4","3","NA","5","2","7","NA","NA","4","NA","8","10","1","1","10","NA","NA","2","7.4437",46,22417,"2","2","860.53201444"
"2013","DK",224172,544.437041972019,"912.3783","1","2013","NA","4",1959,"2","1","3","DK","2","NA","3","8","NA","1","2","NA","NA","7","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","NA","3","2","NA","NA","NA",1,1,0,0,0,0,1,0,0,,148,0,0,0,19716,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","5","7","NA","5","5","5","4","2","NA","NA","9","0","NA","10","10","1","1","9","99","NA","1","7.4437",53,22417,"3","2","NA"
"2013","DK",224401,544.437041972019,"4569.55","1","2013","NA","3",1947,"1","2","3","DK","2","NA","3","7","NA","1","NA","NA","NA","5","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2","2","NA","NA","2","NA",1,1,0,0,0,459,1,0,0,,169,24739,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","10","NA","8","NA","5","3","5","1","NA","NA","8","8","NA","6","NA","1","1","10","10","0","4","7.4437",65,22440,"2","NA","546.20148502"
"2013","DK",224402,544.437041972019,"NA","1","2013","NA","3",1954,"2","2","2","DK","2","NA","2","1","NA","1","NA","NA","3","4","NA","NA","r-u","NA","12","1","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","NA",1,1,31279,0,0,0,1,0,0,,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","10","NA","NA","NA","NA","5","3","5","NA","NA","NA","NA","NA","NA","7","NA","1","NA","NA","NA","NA","2","7.4437",58,22440,"2","6","4054.734174"
"2013","DK",224551,544.437041972019,"NA","1","2013","NA","4",1952,"1","2","1","DK","2","NA","3","8","NA","NA","NA","NA","3","7","37","NA","NA","NA","11","NA","2","NA","NA","NA","NA","2","2","3","2","NA","NA","NA",1,1,0,0,0,435,1,2015,22982,,172,0,0,0,17850,0,1,"NA","NA","NA","NA","NA","NA","NA","10","7","8","8","NA","NA","3","NA","3","7","6","10","9","8","9","10","1","NA","8","NA","5","NA","7.4437",60,22455,"2","7","854.26093801"
"2013","DK",224552,544.437041972019,"1328.759","NA","2013","NA","2",1950,"2","2","1","DK","2","NA","5","7","NA","1","NA","NA","2","3","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","2","2","2","NA","NA","NA",1,1,0,0,0,860,1,0,0,,295,23372,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","7","8","8","8","4","3","NA","5","4","NA","NA","NA","10","10","8","10","1","1","NA","6","10","1","7.4437",62,22455,"3","NA","1110.0007756"
"2013","DK",225351,544.437041972019,"NA","1","2013","NA","3",1948,"1","2","2","DK","2","NA","3","7","NA","1","NA","NA","3","2","8","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","3","NA","2","1","NA","2","NA",1,1,0,0,0,0,1,0,0,,89,0,0,0,22116,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","8","5","10","5","4","4","5","NA","NA","NA","5","7","NA","8","9","1","NA","8","99","NA","2","7.4437",64,22535,"2","2","353.5542024"
"2013","DK",225352,544.437041972019,"1062.39","1","2013","NA","3",1951,"2","4","1","DK","2","NA","2","1","NA","NA","NA","NA","3","4","40","NA","q","NA","NA","1","NA","NA","NA","NA","NA","3","1","3","2","NA","2","NA",1,1,54158,0,0,386,1,0,12,,241,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","NA","7","NA","NA","3","1","5","NA","NA","9","10","8","8","8","4","NA","NA","6","NA","9","2","7.4437",61,22535,"2","3","NA"
"2013","DK",225571,544.437041972019,"NA","1","2013","NA","4",1932,"2","2","1","DK","2","NA","5","7","NA","NA","NA","NA","3","2","37","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","2","3","NA","NA","NA","NA",1,1,0,0,0,985,1,0,0,,718,56852,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","NA","NA","9","4","NA","4","NA","NA","10","NA","8","5","NA","9","10","2","NA","NA","8","8","1","7.4437",80,22557,"2","7","663.54005089"
"2013","DK",225572,544.437041972019,"NA","1","2013","NA","4",1932,"1","2","1","DK","2","NA","3","7","NA","NA","NA","NA","3",,"31","NA","NA","NA","NA","2","2","NA","NA","NA","NA","2","2","3","1","NA","2","NA",1,1,2457,0,0,0,1,0,0,,25124,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","9","10","NA","9","3","5","2","NA","NA","8","NA","8","8","7","6","10","NA","NA","10","NA","10","1","7.4437",80,22557,"3","7","4027.6291082"
"2013","DK",225661,544.437041972019,"NA","1","2013","NA","1",1979,"1","2","1","DK","2","NA","5","1","NA","NA","NA","NA","NA","2","40","NA","j","NA","13","1","2","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",1,1,46798,0,0,0,1,0,0,,256,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","8","NA","NA","8","NA","NA","2","3","2","NA","NA","9","4","NA","NA","NA","NA","1","NA","9","NA","NA","7.4437",33,22566,"2","5","1035.4066181"
