"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120","HC010","HC020","HC030","HC040","HC050","HC060","HC070","HC080","HC090","HC100","HC110","HC120","HC130","HC140","HC150","HC160"
"2012","DK",11276,"1","2012","13",45184,26842,0,0,,,,,,,,,0,0,0,0,0,,-518,,0,3359,0,,14984,,"3","3","3","1","1","1","1","1","1","1","3","5","4026.52","2","NA","1","2","2","2","1","3","4","2","1","NA","NA","887.27","NA","1","1",,"1",1,,,,,,"2","204","1","1","1","2","2","4","4","4","3","3","3","4","3","NA"
"2012","DK",11289,"1","2012","NA",19092,7958,0,0,,,,,,,,,0,0,0,2017,0,,2,,0,0,0,,11135,,"3","3","1","1","1","1","1","1","1","1","1","3","805.3","2","NA","2","2","2","2","2","3","6","2","1","603.98","NA","1427.69","NA","1","1",,"1",1,,,,,,"2","80","1","1","1","1","1","3","4","3","4","4","4","NA","3","NA"
"2012","DK",11292,"1","2012","11",44389,23849,0,0,,,,,,,,,0,0,0,8768,0,,257,,0,219,0,,20321,,"NA","3","3","1","1","1","1","1","1","1","1","6","1073.74","1","NA","1","2","2","1","4","3","5","2","1","NA","NA","2263.25","NA","1","1",,"1",1,,,,,,"1","68","1","1","1","1","1","2","4","4","4","3","3","4","3","NA"
"2012","DK",11341,"NA","2012","NA",29275,26569,0,0,,,,,,,,,0,0,0,0,0,,-9010,,0,116,0,,2590,,"3","3","NA","1","1","1","1","1","1","1","1","3","NA","3","NA","2","2","2","2","1","2","3","1","1","1959.57","NA","928.08","NA","1","1",,"1",1,,,,,,"2","160","1","1","2","1","1","4","4","4","4","NA","3","NA","3","NA"
"2012","DK",11345,"1","2012","NA",138735,123426,0,0,,,,,,,,,0,0,0,0,0,,93,,0,768,0,,14541,,"3","3","3","1","1","2","1","1","1","1","1","5","1879.04","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","660.65","NA","1","1",,"1",1,,,,,,"2","120","1","1","1","1","1","1","4","NA","3","NA","4","NA","3","NA"
"2012","DK",11394,"2","2012","8",53432,47460,0,0,,,,,,,,,0,0,0,0,0,,20,,0,268,0,,5704,,"3","3","NA","1","1","2","1","1","1","1","1","2","NA","3","NA","2","1","2","2","1","2","6","2","1","1102.19","NA","1274.4","NA","1","1",,"1",1,,,,,,"2","180","1","1","1","1","NA","4","3","4","2","2","3","NA","3","NA"
"2012","DK",11439,"2","2012","NA",19667,14001,0,0,,,,,,,,,0,0,0,0,0,,-2,,0,0,0,,5666,,"1","3","3","1","1","1","1","1","3","1","1","6","1342.17","1","NA","2","2","2","2","2","2","5","1","1","NA","NA","1274.4","NA","1","1",,"1",1,,,,,,"2","180","2","1","1","1","1","1","3","4","3","3","3","3","3","NA"
"2012","DK",11487,"1","2012","NA",17568,11813,0,0,,,,,,,,,0,0,0,0,0,,829,,0,0,0,,5755,,"3","3","3","1","1","2","1","1","1","1","1","5","3355.43","3","NA","2","2","2","2","1","1","4","1","1","1102.19","NA","953.76","NA","1","1",,"1",1,,,,,,"2","180","1","1","1","1","1","4","4","2","3","4","3","3","3","NA"
"2012","DK",11580,"2","2012","NA",53292,38424,0,0,,,,,,,,,0,0,0,8677,0,,-2393,,0,0,0,,14867,,"3","3","3","1","1","1","1","1","1","1","1","6","1342.17","3","NA","2","2","2","1","4","1","5","2","1","NA","NA","1414.3","NA","1","1",,"1",1,,,,,,"1","180","1","1","2","2","1","1","4","4","3","4","3","NA","3","NA"
"2012","DK",11584,"1","2012","NA",33814,18626,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,15188,,"3","3","3","1","1","1","1","1","1","1","1","3","1744.83","2","NA","2","2","2","2","4","3","5","2","1","805.3","NA","1178.88","NA","1","1",,"1",1,,,,,,"1","188","1","1","1","1","1","4","2","NA","4","3","4","NA","3","NA"
"2012","DK",11619,"2","2012","10",-2084,-8337,0,0,,,,,,,,,0,0,0,0,0,,-2084,,0,0,0,,6253,,"3","3","3","1","1","1","1","3","1","1","1","4","1073.74","2","NA","2","2","2","2","1","2","1","1","1","NA","NA","373.36","NA","1","1",,"1",1,,,,,,"2","145","1","1","1","2","1","4","4","3","3","4","3","2","3","NA"
"2012","DK",11672,"2","2012","16",29188,22903,0,0,,,,,,,,,0,0,0,0,0,,636,,0,0,0,,6285,,"3","3","3","1","1","2","1","1","1","1","1","6","3355.43","3","NA","2","2","1","2","1","3","3","1","1","NA","NA","1707.59","NA","1","1",,"1",1,,,,,,"2","170","1","1","1","1","1","4","3","4","3","2","3","NA","3","NA"
"2012","DK",11692,"1","2012","NA",22754,15380,0,0,,,,,,,,,0,0,0,0,0,,-783,,0,1255,0,,6119,,"3","3","NA","1","1","2","1","1","1","1","1","6","469.76","1","NA","2","2","2","2","1","1","5","2","1","NA","NA","660.65","NA","1","1",,"1",1,,,,,,"2","170","1","1","1","1","1","1","3","3","4","2","4","NA","3","NA"
"2012","DK",11732,"1","2012","NA",133891,132179,0,0,,,,,,,,,0,0,0,0,0,,-5209,,0,0,0,,1712,,"3","3","3","1","1","1","1","1","1","1","1","4","1073.74","3","NA","2","2","2","2","2","1","3","2","1","NA","NA","757.07","NA","1","1",,"1",1,,,,,,"2","80","1","1","1","1","1","2","4","4","2","4","2","NA","3","NA"
"2012","DK",11775,"1","2012","NA",165655,161074,0,0,,,,,,,,,0,0,0,0,0,,44,,0,0,0,,4581,,"NA","3","3","1","1","1","1","1","1","1","1","5","6174","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","2729.77","NA","1","1",,"1",1,,,,,,"2","280","1","1","1","1","1","1","4","4","4","4","2","4","3","NA"
"2012","DK",11799,"1","2012","NA",59092,56769,0,0,,,,,,,,,0,0,0,0,0,,151,,0,0,0,,2323,,"3","3","3","1","1","1","1","1","1","1","2","6","671.09","3","NA","1","2","2","2","4","3","6","1","1","NA","NA","NA","NA","1","1",,"1",1,,,,,,"2","82","1","1","1","1","1","4","4","4","2","4","4","NA","3","NA"
"2012","DK",11805,"1","2012","NA",146743,137504,0,0,,,,,,,,,0,0,0,2074,0,,-1076,,0,1970,0,,7268,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","1495.88","NA","1","1",,"1",1,,,,,,"2","400","1","1","1","1","1","3","4","3","3","NA","4","NA","3","NA"
"2012","DK",11846,"2","2012","13",31589,24439,0,0,,,,,,,,,0,0,0,0,0,,58,,0,654,0,,6496,,"3","3","NA","1","1","2","1","1","1","1","1","6","4026.52","3","NA","2","2","2","2","4","3","5","2","1","NA","NA","640.58","NA","1","1",,"1",1,,,,,,"2","204","1","1","1","2","1","3","4","3","3","3","3","3","3","NA"
"2012","DK",11873,"1","2012","8",22505,-17256,0,0,,,,,,,,,0,0,0,0,0,,3780,,0,0,0,,39761,,"3","3","NA","1","1","1","1","1","1","1","1","2","2684.35","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","739.49","NA","1","1",,"1",1,,,,,,"2","180","1","1","1","1","1","4","4","4","3","3","3","2","3","NA"
"2012","DK",11914,"1","2012","NA",60146,50487,0,0,,,,,,,,,0,0,0,0,0,,287,,0,0,0,,9659,,"3","3","NA","1","1","1","1","1","1","1","1","5","469.76","1","NA","2","2","2","2","1","1","5","1","1","1102.19","NA","660.65","NA","1","1",,"1",1,,,,,,"2","169","1","1","1","1","1","4","2","3","3","3","2","NA","3","NA"
"2012","DK",11965,"1","2012","11",60093,38456,0,0,,,,,,,,,0,0,0,0,0,,-5647,,0,0,0,,21637,,"3","3","2","1","1","1","1","1","1","1","1","5","10066.3","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","1270.45","NA","1","1",,"1",1,,,,,,"1","122","1","1","1","1","1","3","3","3","4","3","3","4","3","NA"
"2012","DK",11991,"1","2012","NA",18196,12805,0,0,,,,,,,,,0,0,0,0,0,,-1635,,0,0,0,,5391,,"3","3","3","1","1","2","1","1","1","1","3","6","1342.17","3","2","2","2","2","2","3","2","3","2","1","NA","NA","455.28","NA","1","1",,"1",1,,,,,,"2","140","1","1","1","1","1","4","3","3","3","4","3","NA","3","NA"
"2012","DK",12028,"1","2012","7",31673,24687,0,0,,,,,,,,,0,0,0,486,0,,-3,,0,0,0,,6987,,"3","3","3","1","1","1","1","1","3","3","3","5","NA","2","NA","2","2","2","2","2","3","3","2","1","1060.32","NA","704.33","NA","1","1",,"1",1,,,,,,"2","105","1","1","1","1","1","1","4","2","3","4","NA","4","3","NA"
"2012","DK",12034,"1","2012","NA",11060,4441,0,0,,,,,,,,,0,0,0,684,0,,-93,,0,169,0,,6449,,"3","3","3","1","1","1","1","1","1","1","1","5","3489.65","1","NA","2","2","2","2","1","2","3","2","1","NA","NA","1447.32","NA","1","1",,"1",1,,,,,,"2","210","1","2","1","1","1","4","4","4","3","3","2","NA","3","NA"
"2012","DK",12069,"1","2012","NA",35554,21347,0,0,,,,,,,,,0,0,0,0,0,,-2840,,0,0,0,,14207,,"3","3","3","1","2","2","1","1","1","1","3","5","1073.74","2","NA","2","2","2","2","2","2","2","2","1","NA","NA","1243.76","NA","1","1",,"1",1,,,,,,"2","120","1","1","1","2","1","4","3","NA","4","NA","3","NA","3","NA"
"2012","DK",12152,"1","2012","15",22183,11579,0,0,,,,,,,,,0,0,0,0,0,,1302,,0,0,0,,10604,,"3","3","3","1","1","1","1","1","1","1","2","4","1073.74","2","NA","2","1","2","2","2","3","2","2","1","NA","NA","1118.73","NA","1","1",,"1",1,,,,,,"2","134","1","1","1","1","1","4","3","4","4","3","2","NA","2","NA"
"2012","DK",12157,"1","2012","NA",60338,53244,0,0,,,,,,,,,0,0,0,0,0,,-154,,0,0,0,,7095,,"3","3","NA","1","1","1","1","1","1","1","1","5","4026.52","3","NA","2","2","2","1","1","3","5","2","1","1102.19","NA","1661.61","NA","1","1",,"1",1,,,,,,"2","84","1","1","1","1","1","4","3","4","2","4","2","2","3","NA"
"2012","DK",12158,"1","2012","NA",14639,8345,0,0,,,,,,,,,0,0,0,3903,0,,18,,0,321,0,,5973,,"3","3","NA","1","1","1","1","1","1","1","1","3","6174","3","NA","2","2","2","2","1","2","2","2","1","1959.57","NA","968.92","NA","1","1",,"1",1,,,,,,"2","120","1","1","1","1","1","1","4","4","4","4","4","3","3","NA"
"2012","DK",12191,"1","2012","10",14,-1435,0,0,,,,,,,,,0,0,0,0,0,,-198,,0,0,0,,1449,,"3","3","3","1","1","1","1","1","1","1","1","3","2952.78","3","NA","2","2","2","2","1","3","4","2","1","NA","NA","502.77","NA","1","1",,"1",1,,,,,,"2","82","1","1","1","1","1","1","4","4","2","4","4","NA","3","NA"
"2012","DK",12201,"1","2012","14",-37078,-40436,0,0,,,,,,,,,0,0,0,0,0,,32,,0,0,0,,3358,,"3","3","NA","1","1","1","1","1","1","1","1","5","2684.35","3","NA","2","1","2","1","2","1","4","2","1","NA","NA","1726.04","NA","1","1",,"1",1,,,,,,"2","190","2","1","1","1","1","1","3","4","3","4","2","NA","3","NA"
"2012","DK",12216,"1","2012","NA",20465,15524,0,0,,,,,,,,,0,0,0,0,0,,37,,0,0,0,,4941,,"3","3","NA","2","1","2","1","1","3","1","3","5","4697.61","2","NA","2","1","2","2","1","2","5","2","1","NA","NA","501.33","NA","1","1",,"1",1,,,,,,"2","200","1","1","1","1","1","1","4","4","4","2","3","4","3","NA"
"2012","DK",12298,"1","2012","13",28766,28539,0,0,,,,,,,,,0,0,0,0,0,,3,,0,29,0,,198,,"3","3","NA","1","1","2","1","1","1","1","1","5","23488.04","2","NA","2","2","2","2","4","3","3","2","1","586.8","NA","316.28","NA","1","1",,"1",1,,,,,,"2","280","1","1","1","1","1","1","3","3","4","4","4","NA","3","NA"
"2012","DK",12315,"1","2012","17",-3866,-21193,0,0,,,,,,,,,0,0,0,0,0,,-65954,,0,249,0,,17078,,"3","3","3","1","1","1","1","1","1","1","1","5","1342.17","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","1495.88","NA","1","1",,"1",1,,,,,,"2","122","1","1","1","1","1","3","3","4","4","NA","3","2","3","NA"
"2012","DK",12329,"1","2012","NA",50277,38246,0,0,,,,,,,,,0,0,0,0,0,,-1402,,0,0,0,,12031,,"3","3","3","1","1","2","1","1","1","1","1","6","469.76","1","NA","2","2","2","2","1","1","5","1","1","NA","NA","660.65","NA","1","1",,"1",1,,,,,,"2","84","1","1","1","1","1","1","4","4","3","4","4","2","3","NA"
"2012","DK",12338,"1","2012","NA",17662,12416,0,0,,,,,,,,,0,0,0,0,0,,-872,,0,0,0,,5246,,"3","3","3","1","1","1","1","1","1","1","1","5","1342.17","2","NA","2","2","2","2","1","3","2","2","1","362.39","NA","756.35","NA","1","1",,"1",1,,,,,,"2","36","1","1","1","1","1","3","3","4","4","3","3","3","3","NA"
"2012","DK",12392,"2","2012","10",61409,34909,0,0,,,,,,,,,0,0,0,0,0,,-6,,0,0,0,,26499,,"3","3","NA","1","1","2","1","1","1","1","1","6","1073.74","3","NA","1","2","2","2","4","2","6","1","1","NA","NA","1391.28","NA","1","1",,"1",1,,,,,,"2","200","1","1","1","2","1","1","4","4","3","3","3","NA","3","NA"
"2012","DK",12397,"1","2012","NA",48603,42759,0,0,,,,,,,,,0,0,0,0,6211,,0,,0,0,0,,5843,,"NA","3","3","1","1","1","1","1","1","1","1","5","469.76","2","NA","2","2","2","2","4","2","5","2","1","NA","NA","741.15","NA","1","1",,"1",1,,,,,,"2","158","2","1","1","1","1","3","4","2","3","2","2","NA","3","NA"
"2012","DK",12419,"2","2012","9",39664,32583,0,0,,,,,,,,,0,0,0,0,0,,6040,,0,0,0,,7081,,"NA","3","3","1","1","1","1","1","1","1","1","5","6174","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","1129.09","NA","1","1",,"1",1,,,,,,"2","160","1","1","2","1","1","4","4","4","4","NA","4","3","3","NA"
"2012","DK",12488,"1","2012","NA",25355,21245,0,0,,,,,,,,,0,0,0,0,0,,162,,0,0,0,,4110,,"3","3","NA","1","1","1","1","1","2","1","1","3","2684.35","2","NA","2","2","2","2","4","3","4","2","1","NA","NA","474.49","NA","1","1",,"1",1,,,,,,"2","120","1","1","1","1","1","4","3","4","4","3","1","NA","3","NA"
"2012","DK",12502,"1","2012","NA",144810,129166,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,15644,,"3","3","3","1","1","1","1","1","1","1","3","5","1073.74","1","NA","2","2","2","2","4","1","3","1","1","NA","NA","688.57","NA","1","1",,"1",1,,,,,,"2","68","1","1","1","1","1","1","3","4","4","4","3","NA","3","NA"
"2012","DK",12528,"1","2012","10",30103,24042,0,0,,,,,,,,,0,0,0,0,0,,4808,,0,323,0,,5739,,"3","3","NA","1","1","1","1","1","1","1","3","3","3355.43","3","NA","2","2","2","1","1","2","6","2","1","NA","NA","1391.28","NA","1","1",,"1",1,,,,,,"1","324","1","1","2","1","1","4","4","4","3","3","1","1","3","NA"
"2012","DK",12545,"1","2012","8",32012,25373,0,0,,,,,,,,,0,0,0,0,0,,-61,,0,0,0,,6639,,"3","3","3","2","1","2","1","1","1","1","2","6","1610.61","3","NA","2","2","2","2","1","2","4","2","1","NA","NA","965.31","NA","1","1",,"1",1,,,,,,"2","67","1","1","1","1","1","4","4","4","4","3","3","NA","3","NA"
"2012","DK",12584,"2","2012","NA",18706,-2004,0,0,,,,,,,,,0,0,0,3530,0,,0,,0,0,0,,20709,,"3","3","NA","1","1","1","1","1","1","1","1","3","4026.52","3","NA","2","2","2","1","1","3","5","2","1","NA","NA","990.98","NA","1","1",,"1",1,,,,,,"2","260","1","1","1","1","1","1","3","4","3","3","4","4","3","NA"
"2012","DK",12678,"2","2012","6",36130,29891,0,0,,,,,,,,,0,0,0,0,0,,-5906,,0,653,0,,5586,,"3","3","3","1","1","1","1","1","1","1","1","2","469.76","3","3","2","2","2","2","1","1","6","1","1","778.46","NA","1447.32","NA","1","1",,"1",1,,,,,,"2","157","1","1","1","1","NA","4","3","2","3","3","3","2","3","NA"
"2012","DK",12681,"1","2012","10",277035,270178,0,0,,,,,,,,,0,0,0,0,0,,14,,0,0,0,,6857,,"3","3","3","1","1","1","1","1","1","1","1","5","1342.17","3","3","2","1","2","2","1","3","4","2","1","NA","NA","547.99","NA","1","1",,"1",1,,,,,,"2","100","1","1","1","1","1","4","4","3","3","4","3","NA","3","NA"
"2012","DK",12702,"2","2012","NA",23273,18329,0,0,,,,,,,,,0,0,0,0,0,,-1510,,0,0,0,,4944,,"3","3","NA","1","1","2","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","3","4","1","1","1476.39","NA","338.81","NA","1","1",,"1",1,,,,,,"2","114","1","1","1","1","1","4","3","4","1","2","3","NA","3","NA"
"2012","DK",12708,"NA","2012","NA",68709,47719,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,20990,,"3","3","3","2","1","1","1","1","1","1","1","4","1073.74","2","NA","2","2","2","1","1","1","6","2","1","NA","NA","179.21","NA","1","1",,"1",1,,,,,,"2","68","1","1","1","1","1","3","4","4","3","3","3","3","3","NA"
"2012","DK",12798,"1","2012","NA",53173,41265,0,0,,,,,,,,,0,0,0,2805,0,,-88,,0,0,0,,11907,,"3","3","3","1","1","1","1","1","3","1","1","5","1342.17","2","NA","2","2","2","2","1","3","4","1","1","1102.19","NA","1661.61","NA","1","1",,"1",1,,,,,,"2","150","1","1","1","1","1","4","4","4","3","4","3","NA","3","NA"
"2012","DK",12836,"1","2012","NA",25064,15943,0,0,,,,,,,,,0,0,0,825,0,,-26,,0,0,0,,9122,,"3","3","3","1","1","1","1","1","1","1","1","4","1342.17","3","NA","2","2","2","2","1","2","2","2","1","NA","NA","1162.51","NA","1","1",,"1",1,,,,,,"2","144","1","1","1","1","1","1","3","3","3","3","4","NA","3","NA"
"2012","DK",12868,"2","2012","NA",30619,-1178,0,0,,,,,,,,,0,0,0,0,0,,-3420,,0,358,0,,31439,,"3","3","3","1","1","1","1","1","1","1","1","5","6710.87","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","1129.09","NA","1","1",,"1",1,,,,,,"2","140","1","1","1","1","1","4","3","4","4","4","4","NA","3","NA"
"2012","DK",12883,"1","2012","NA",32096,13400,0,0,,,,,,,,,0,0,0,705,0,,144,,0,0,0,,18695,,"3","3","NA","1","1","1","1","1","1","1","1","5","3355.43","3","NA","2","2","2","2","1","1","4","1","1","NA","NA","1351.61","NA","1","1",,"1",1,,,,,,"2","84","1","1","1","1","1","4","2","4","3","4","3","NA","3","NA"
"2012","DK",12901,"1","2012","NA",19843,6241,0,0,,,,,,,,,0,0,0,0,0,,-1077,,0,812,0,,12791,,"3","3","NA","2","1","1","1","1","1","1","1","3","NA","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","640.58","NA","1","1",,"1",1,,,,,,"2","110","1","1","1","2","1","3","3","4","3","4","3","NA","3","NA"
"2012","DK",12964,"1","2012","16",15621,3650,0,0,,,,,,,,,0,0,0,0,0,,17,,0,1309,0,,10661,,"3","3","3","1","1","1","1","1","1","1","1","5","6174","2","NA","2","2","2","2","1","1","2","2","1","NA","NA","780.41","NA","1","1",,"1",1,,,,,,"2","208","1","1","1","1","1","4","4","NA","3","3","3","NA","3","NA"
"2012","DK",13004,"1","2012","15",51333,40777,0,0,,,,,,,,,0,0,0,0,0,,764,,0,0,0,,10556,,"3","3","3","2","1","1","1","1","1","1","3","6","4026.52","3","2","2","2","2","2","4","3","5","2","1","NA","NA","688.57","NA","1","1",,"1",1,,,,,,"2","68","1","1","2","1","1","1","2","4","3","3","3","NA","3","NA"
"2012","DK",13052,"1","2012","9",28369,21056,0,0,,,,,,,,,0,0,0,2535,0,,0,,0,765,0,,6548,,"3","3","NA","1","1","2","1","1","1","1","1","3","3355.43","3","1","2","2","2","1","1","3","4","1","1","NA","NA","576.19","NA","1","1",,"1",1,,,,,,"2","84","1","1","1","1","1","4","2","4","3","NA","2","2","3","NA"
"2012","DK",13099,"NA","2012","NA",61562,21009,0,0,,,,,,,,,0,0,0,0,0,,-5091,,0,0,0,,40553,,"3","3","3","1","1","1","1","1","1","1","3","1","1342.17","3","NA","1","2","2","1","1","3","3","2","1","NA","NA","179.21","NA","1","1",,"1",1,,,,,,"2","180","1","1","1","1","1","3","4","2","3","2","3","NA","3","NA"
"2012","DK",13100,"1","2012","17",5237,-12735,0,0,,,,,,,,,0,0,0,0,0,,-2040,,0,0,0,,17972,,"3","3","NA","1","1","2","1","1","1","3","1","1","738.2","2","NA","2","2","2","2","4","1","3","1","1","NA","NA","965.86","NA","1","1",,"1",1,,,,,,"2","125","1","1","1","1","1","4","4","2","4","3","4","4","3","NA"
"2012","DK",13124,"1","2012","NA",128139,112645,0,0,,,,,,,,,0,0,0,8800,0,,-2865,,0,0,0,,15494,,"3","3","3","1","1","2","1","1","1","1","1","5","4697.61","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","1476.67","NA","1","1",,"1",1,,,,,,"2","180","1","1","1","1","1","4","4","4","1","3","4","4","3","NA"
"2012","DK",13160,"1","2012","NA",5895,1881,0,0,,,,,,,,,0,0,0,0,0,,-4511,,0,106,0,,3908,,"NA","3","3","1","1","2","1","1","1","1","1","4","2684.35","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","928.08","NA","1","1",,"1",1,,,,,,"2","142","1","1","1","1","1","1","4","4","1","4","4","NA","3","NA"
"2012","DK",13200,"2","2012","NA",24279,21388,0,0,,,,,,,,,0,0,0,0,0,,8,,0,0,0,,2891,,"1","3","3","1","1","2","1","1","1","1","1","6","2684.35","1","3","2","2","2","1","1","2","5","2","1","NA","NA","763.18","NA","1","1",,"1",1,,,,,,"2","216","2","1","1","1","1","1","3","3","2","2","3","NA","3","NA"
"2012","DK",13207,"1","2012","NA",38745,28920,0,0,,,,,,,,,0,0,0,0,0,,0,,0,749,0,,9075,,"3","3","3","1","1","1","1","2","1","1","2","6","3355.43","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","555.02","NA","1","1",,"1",1,,,,,,"2","108","1","1","1","1","1","1","4","4","4","3","3","NA","3","NA"
"2012","DK",13298,"1","2012","NA",14516,5200,0,0,,,,,,,,,0,0,0,0,0,,-13604,,0,0,0,,9315,,"3","3","3","1","1","2","1","1","1","1","1","5","2684.35","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","928.08","NA","1","1",,"1",1,,,,,,"2","140","1","1","1","1","1","1","NA","4","4","3","2","3","3","NA"
"2012","DK",13304,"1","2012","10",40859,35028,0,0,,,,,,,,,0,0,0,1403,0,,4,,0,941,0,,4890,,"3","3","3","1","1","1","1","1","1","1","1","6","2684.35","2","3","2","2","2","2","4","1","5","2","1","NA","NA","179.21","NA","1","1",,"1",1,,,,,,"2","260","1","1","1","2","1","3","3","4","3","4","4","2","3","NA"
"2012","DK",13357,"1","2012","NA",54175,39612,0,0,,,,,,,,,0,0,0,0,0,,384,,0,0,0,,14562,,"3","3","3","1","1","1","1","1","1","1","1","6","6710.87","3","NA","2","2","2","2","1","3","3","2","1","NA","NA","689.2","NA","1","1",,"1",1,,,,,,"2","142","1","1","1","2","1","1","4","4","1","3","4","4","3","NA"
"2012","DK",13359,"2","2012","NA",85259,83231,0,0,,,,,,,,,0,0,0,0,0,,-631,,0,0,0,,2028,,"3","3","NA","2","2","NA","1","1","1","1","1","4","2952.78","3","3","2","2","2","2","1","3","2","2","1","805.3","NA","297.34","NA","1","1",,"1",1,,,,,,"2","254","1","1","1","1","1","3","3","3","3","3","3","NA","1","NA"
"2012","DK",13397,"1","2012","17",41804,38937,0,0,,,,,,,,,0,0,0,0,0,,169,,0,173,0,,2694,,"3","3","3","1","1","1","1","1","1","1","1","3","1342.17","3","NA","2","2","2","2","1","2","6","1","1","NA","NA","1351.61","NA","1","1",,"1",1,,,,,,"2","84","1","1","1","1","1","3","3","4","3","2","3","3","3","NA"
"2012","DK",13410,"2","2012","12",18866,14863,0,0,,,,,,,,,0,0,0,0,0,,3,,0,0,0,,4002,,"3","3","3","1","1","1","1","1","1","1","1","5","2013.26","3","NA","2","2","1","2","4","3","6","2","1","536.87","NA","1313.17","NA","1","1",,"1",1,,,,,,"1","253","1","1","1","2","1","1","3","4","4","4","3","4","3","NA"
"2012","DK",13440,"2","2012","NA",40062,31723,0,0,,,,,,,,,0,0,0,0,0,,775,,0,0,0,,8339,,"3","3","NA","1","1","1","1","1","1","1","1","2","2013.26","1","NA","2","2","2","1","2","3","4","2","1","1102.19","NA","2076.78","NA","1","1",,"1",1,,,,,,"2","170","1","1","1","1","1","1","2","3","4","3","2","3","3","NA"
"2012","DK",13445,"1","2012","NA",17986,-2327,0,0,,,,,,,,,0,0,0,0,0,,2,,0,0,0,,20314,,"3","3","3","1","1","2","1","1","1","1","1","4","2415.91","2","3","2","2","2","2","3","2","5","2","1","NA","NA","1709.47","NA","1","1",,"1",1,,,,,,"2","80","1","1","1","1","1","4","3","4","4","4","4","NA","2","NA"
"2012","DK",13475,"1","2012","8",51720,48305,0,0,,,,,,,,,0,0,0,0,0,,37,,0,0,0,,3414,,"3","3","NA","1","1","1","1","1","1","1","1","6","5368.7","2","NA","1","2","2","1","1","3","6","2","1","NA","NA","179.21","NA","1","1",,"1",1,,,,,,"2","260","1","1","1","2","1","1","4","3","3","4","4","3","3","NA"
"2012","DK",13552,"NA","2012","NA",36760,30936,0,0,,,,,,,,,0,0,0,1306,0,,-692,,0,278,0,,5546,,"3","3","NA","1","1","2","1","1","1","1","1","5","4294.96","2","NA","2","1","2","2","1","1","6","2","1","1102.19","NA","720.74","NA","1","1",,"1",1,,,,,,"2","230","1","1","1","1","1","4","3","4","4","3","3","2","3","NA"
"2012","DK",13553,"1","2012","7",43742,33853,0,0,,,,,,,,,0,0,0,0,0,,-942,,0,0,0,,9888,,"3","3","3","1","1","1","1","1","1","1","1","5","6174","3","NA","2","2","2","2","1","1","5","1","1","1959.57","NA","928.08","NA","1","1",,"1",1,,,,,,"2","280","1","1","1","1","1","4","4","3","4","3","4","4","3","NA"
"2012","DK",13573,"2","2012","NA",67328,49445,0,0,,,,,,,,,0,0,0,1703,0,,4,,0,0,0,,17883,,"3","3","NA","1","1","1","1","1","1","1","3","6","1073.74","3","NA","2","2","2","1","4","1","4","2","1","NA","NA","179.21","NA","1","1",,"1",1,,,,,,"2","260","1","1","2","1","1","4","3","4","4","2","2","NA","3","NA"
"2012","DK",13580,"1","2012","NA",52382,39433,0,0,,,,,,,,,0,0,0,2250,0,,-516,,0,0,0,,12948,,"3","3","3","1","1","1","1","1","1","3","1","6","1181.11","3","3","2","1","2","2","4","3","3","2","1","538.21","NA","578.26","NA","1","1",,"1",1,,,,,,"1","31","1","1","1","2","1","4","4","4","2","4","2","NA","3","NA"
