"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","HD010","HD020","HD025","HD030","HD035","HD040","HD050","HD060","HD070","HD080","HD090","HD100","HD110","HD120","HD130","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD230","HD240","HD250","HD255","HD260","HD265","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2009","AT",16704,"3","2009","17",50674,40737,0,0,,,,,,,,0,0,0,0,0,,214,,0,0,3352,,6584,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","3500","3","NA","2","2","2","2","4","1","4","2","1","NA","800","578.6","1","NA","1","NA","1","2","NA","2","100","3","4","4","4","3","1","NA","NA","1","1","NA","NA","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16732,"3","2009","9",33746,33699,0,0,,,,,,,,0,0,0,0,0,,346,,0,0,0,,47,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","3000","2","NA","2","2","2","2","1","1","4","2","1","NA","700","229.33","1","NA","1","NA","1","2","NA","2","125","4","4","2","4","1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16737,"2","2009","12",451,-8693,0,0,,,,,,,,0,0,0,0,0,,451,,0,0,0,,9143,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","5","1400","3","2","2","2","2","2","2","1","4","2","1","NA","2000","446.17","1","NA","1","NA","1","2","NA","2","61","4","4","3","3","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16741,"2","2009","16",4459,3585,0,0,,,,,,,,0,0,0,0,0,,659,,0,0,0,,875,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","6","4000","2","NA","2","1","2","2","1","2","5","2","1","NA","900","381.13","1","NA","1","NA","1","2","NA","2","154","4","2","2","2","3","1","1","NA","NA","1","NA","1","NA","NA","1","1","NA","NA","1","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16752,"3","2009","22",11220,10837,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,29,,355,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","3","3100","2","NA","2","2","2","1","2","3","6","2","1","NA","NA","304.46","1","NA","1","NA","1","2","NA","2","160","3","4","4","4","3","1","NA","1","NA","NA","1","1","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16762,"2","2009","16",57796,56304,0,0,,,,,,,,0,0,0,5332,24885,,788,,0,0,0,,1492,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","3","5","2500","2","NA","2","2","2","2","3","3","4","2","1","700","3200","294.55","1","NA","1","NA","1","2","7","2","80","3","4","4","3","1","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","1","1","NA","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16767,"2","2009","10",56235,50212,0,0,,,,,,,,0,0,0,0,2386,,0,,0,0,0,,6023,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","2500","2","2","2","2","2","2","2","2","6","2","1","NA","1500","331.16","1","NA","1","NA","1","1","NA","2","200","4","4","NA","1","1","1","NA","NA","NA","1","3","NA","NA","NA","1","1","1","1","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16772,"3","2009","11",11743,11549,0,0,,,,,,,,0,0,0,0,0,,1099,,0,0,0,,194,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","3","6","1200","3","NA","2","1","2","2","1","2","1","2","1","NA","1400","304.8","1","NA","1","NA","1","2","7","2","77","3","4","NA","3","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16782,"2","2009","15",36530,36241,11285,11285,,,,,,,,11285,0,0,0,0,,808,,0,0,0,,288,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2200","3","NA","2","2","1","2","3","1","6","2","1","NA","2000","NA","1","NA","1","NA","1","2","NA","2","60","4","4","NA","4","1","1","NA","1","NA","NA","NA","1","1","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16799,"2","2009","15",20453,20378,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,75,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","1","3","2700","2","NA","2","2","2","2","4","1","4","2","1","NA","NA","444.17","1","NA","1","NA","1","2","NA","1","50","4","4","4","2","1","1","NA","NA","1","1","NA","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16818,"2","2009","8",18551,9828,0,0,,,,,,,,0,4103,0,0,0,,0,,0,0,0,,8723,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","NA","3","NA","1","2","2","2","4","1","5","1","1","NA","NA","713.98","1","NA","1","NA","1","2","NA","2","200","2","4","3","2","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16826,"3","2009","17",28364,15784,0,0,,,,,,,,0,0,0,0,0,,407,,0,0,0,,12580,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","3","1","6","8000","2","NA","2","2","2","2","1","1","6","2","1","NA","2000","267.95","1","NA","1","NA","1","2","NA","2","200","4","3","3","3","1","1","1","1","NA","NA","1","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16833,"2","2009","16",26763,14171,0,0,,,,,,,,0,0,0,0,0,,327,,0,0,0,,12592,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","1","4","3000","2","NA","2","2","2","2","4","1","3","1","1","NA","NA","551.12","1","NA","1","NA","1","2","NA","2","80","4","4","4","2","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16838,"2","2009","13",28113,17137,0,0,,,,,,,,0,0,0,0,0,,2713,,0,0,0,,10976,"NA","NA","NA","3","NA","NA","1","1","1","1","2","1","1","1","1","3000","3","NA","2","2","1","2","1","1","5","2","1","NA","NA","337","1","NA","1","NA","1","2","NA","2","55","4","4","2","3","1","1","NA","NA","NA","NA","NA","1","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16854,"2","2009","10",62134,62023,18040,18040,,,,,,,,18040,0,0,0,0,,1292,,0,0,0,,111,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","5000","3","NA","2","2","2","2","1","1","4","2","1","NA","800","365.6","1","NA","1","NA","1","2","NA","2","160","4","4","NA","2","1","1","NA","1","1","NA","NA","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16860,"2","2009","14",51312,44945,0,0,,,,,,,,0,0,0,0,0,,125,,0,0,0,,6367,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","5000","2","NA","2","1","1","2","1","3","4","1","1","NA","800","294.55","1","NA","1","NA","1","2","NA","2","80","2","4","4","4","1","1","1","NA","1","NA","NA","NA","NA","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16863,"2","2009","30",40495,35333,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5162,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2200","1","NA","2","1","1","2","4","2","5","2","1","714","600","206.8","1","NA","1","NA","1","2","NA","2","180","2","4","2","3","1","1","NA","NA","NA","NA","1","NA","NA","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16868,"3","2009","13",25220,5126,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,20094,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","4","1800","2","3","2","1","2","1","2","1","3","2","1","NA","NA","1154.12","1","NA","1","NA","1","2","NA","2","81","4","4","NA","3","1","1","NA","1","NA","1","NA","1","1","1","3","1","1","1","NA","1","1","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16895,"2","2009","13",31773,31005,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,768,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","4","2000","3","NA","2","2","2","2","4","1","1","2","2","NA","380","377.43","1","NA","1","NA","1","2","NA","2","180","4","3","4","4","1","3","NA","NA","1","NA","NA","1","NA","NA","NA","1","NA","NA","NA","1","1","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16901,"3","2009","9",56048,27046,0,0,,,,,,,,0,0,0,0,0,,413,,0,0,6745,,22257,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","1300","3","NA","2","1","2","2","2","1","4","2","1","714","800","206.8","1","NA","1","NA","1","2","NA","2","87","4","4","4","2","1","1","NA","NA","NA","NA","1","1","NA","NA","1","NA","1","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16917,"3","2009","25",21425,21108,0,0,,,,,,,,0,0,0,0,0,,365,,0,0,0,,317,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","1","1","6","2","1","NA","900","1161.67","1","NA","1","NA","1","2","NA","2","150","4","3","4","1","1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16942,"2","2009","20",84,-10644,0,0,,,,,,,,0,0,0,0,0,,84,,0,0,0,,10728,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","2500","3","NA","2","2","2","2","1","1","4","2","1","NA","500","411.13","1","NA","1","NA","1","2","NA","2","200","2","4","3","1","1","1","NA","NA","1","NA","1","1","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16947,"2","2009","12",7442,-2827,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,10269,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","1","5","1500","3","NA","2","2","2","2","4","3","6","2","1","NA","NA","206.8","1","NA","1","NA","1","1","NA","2","200","4","4","4","3","1","1","NA","1","1","1","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16953,"3","2009","14",5603,-3229,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8833,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","3000","2","NA","2","2","2","2","NA","1","5","2","1","540","900","346.45","1","NA","1","NA","1","2","NA","2","110","4","4","1","4","1","3","NA","NA","NA","NA","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16954,"2","2009","10",13806,13536,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,270,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","800","487.8","1","NA","1","NA","1","2","NA","2","104","4","4","4","2","2","3","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16980,"3","2009","11",18802,18520,0,0,,,,,,,,0,4045,0,0,0,,145,,0,0,0,,282,"NA","3","NA","3","NA","2","1","1","1","1","1","1","1","1","1","1800","2","3","1","2","2","2","3","2","2","2","1","NA","NA","610.9","1","NA","1","NA","1","2","NA","2","37","2","4","NA","4","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16983,"2","2009","15",2145,-3268,0,0,,,,,,,,0,0,0,0,0,,215,,0,0,0,,5413,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","1","2","1500","2","NA","2","2","2","2","1","2","4","2","1","NA","NA","669.36","1","NA","1","NA","1","1","NA","2","120","4","4","3","3","1","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16992,"3","2009","11",395,-173,0,0,,,,,,,,0,0,0,0,0,,395,,0,0,0,,568,"NA","3","NA","3","NA","2","2","1","1","1","1","1","1","1","6","2500","1","NA","2","2","2","1","3","3","6","1","1","720","NA","417","1","NA","1","NA","1","2","NA","1","150","1","3","3","2","2","1","NA","NA","NA","1","1","1","NA","1","NA","1","NA","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",16997,"3","2009","30",3093,-13108,0,0,,,,,,,,0,0,0,0,0,,613,,0,0,1504,,14696,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","5200","2","NA","2","2","2","2","4","1","5","2","1","NA","900","305.9","1","NA","1","NA","1","2","NA","2","120","4","4","NA","4","1","3","NA","NA","1","NA","NA","1","NA","NA","NA","NA","1","1","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17005,"2","2009","10",28831,26715,0,0,,,,,,,,0,0,0,1069,0,,0,,0,0,0,,2116,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","2","2000","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","360.67","1","NA","1","NA","1","2","NA","2","37","1","4","3","3","1","1","NA","NA","NA","NA","1","NA","1","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17007,"3","2009","10",9258,9235,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,8,,15,"NA","3","NA","3","NA","NA","1","2","1","1","1","3","1","1","1","2500","2","NA","2","2","2","2","2","4","1","2","1","NA","NA","1020.09","1","NA","1","NA","1","2","NA","2","200","4","4","4","4","1","1","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17014,"3","2009","20",0,-6209,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6209,"NA","3","NA","3","NA","3","2","1","2","1","1","1","1","3","6","2100","1","NA","2","2","2","2","4","1","3","2","1","NA","750","180.9","1","NA","1","NA","1","1","NA","2","120","4","4","4","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17032,"2","2009","27",20220,19057,0,0,,,,,,,,0,0,0,0,0,,26,,0,0,0,,1163,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","1","1900","3","NA","1","2","2","2","1","1","3","2","1","NA","700","563.2","1","NA","1","NA","1","2","NA","1","54","3","4","3","4","1","1","NA","NA","NA","NA","1","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17035,"3","2009","7",1953,1828,0,0,,,,,,,,0,0,0,0,1098,,261,,0,0,0,,124,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1500","1","NA","2","2","2","2","2","2","3","2","1","319","1200","318.53","1","NA","1","NA","1","2","NA","2","130","4","2","2","4","2","1","1","1","NA","1","1","1","NA","NA","NA","NA","1","NA","1","NA","2","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17077,"2","2009","12",19108,11459,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7648,"NA","NA","NA","3","NA","NA","2","1","2","1","1","1","1","1","5","600","3","NA","2","2","2","2","1","3","5","2","1","389","NA","231.2","1","NA","1","NA","1","2","NA","2","70","4","4","4","3","1","1","1","NA","NA","NA","NA","NA","NA","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17078,"2","2009","19",32348,28929,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,1811,,1608,"NA","NA","NA","3","NA","NA","2","1","1","1","1","2","1","3","6","2000","1","NA","2","2","2","2","1","1","3","2","1","NA","1300","346.47","1","NA","1","NA","1","2","NA","2","110","4","4","2","3","1","3","NA","1","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17103,"2","2009","8",7157,-2620,0,0,,,,,,,,0,0,0,0,0,,25,,0,0,4241,,5536,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","5","1500","3","NA","2","2","2","2","1","1","3","2","1","324","NA","478.32","1","NA","1","NA","1","2","NA","2","120","4","4","NA","3","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17111,"2","2009","19",40529,36799,0,0,,,,,,,,0,0,0,0,0,,26,,0,0,346,,3384,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2000","3","NA","2","2","2","2","1","4","6","2","1","NA","700","399.87","1","NA","1","NA","1","2","NA","2","125","4","4","2","3","1","1","NA","NA","1","1","NA","1","1","NA","1","NA","NA","NA","1","NA","2","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17112,"2","2009","14",22094,7838,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,2081,,12174,"NA","NA","NA","2","NA","NA","1","1","1","1","1","1","1","1","6","2000","3","NA","2","2","2","2","1","2","6","2","1","NA","800","435.33","1","NA","1","NA","1","2","7","2","130","4","4","2","2","1","1","1","NA","NA","NA","1","NA","NA","1","NA","1","1","NA","NA","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17126,"3","2009","13",16619,15674,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,945,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","2300","3","NA","2","1","1","1","1","1","3","2","1","NA","NA","370.07","1","NA","1","NA","1","2","NA","2","153","4","4","4","3","3","1","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17147,"2","2009","12",48417,27961,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,916,,19540,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","2","3100","3","NA","2","2","2","2","4","2","5","1","1","1150","1000","658.77","1","NA","1","NA","1","2","7","2","180","4","2","4","3","1","1","1","NA","NA","NA","NA","NA","1","NA","NA","NA","3","1","NA","NA","2","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17150,"2","2009","10",12141,7246,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4895,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","5500","1","NA","2","1","2","2","2","2","4","2","1","680","2000","294.55","1","NA","1","NA","1","2","NA","2","80","4","4","3","3","3","1","NA","1","1","1","NA","NA","NA","1","1","NA","1","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17152,"2","2009","12",23257,20617,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2640,"NA","3","NA","3","NA","NA","1","1","1","1","1","3","1","1","3","1000","3","NA","2","2","2","2","4","2","1","2","1","257.86","300","320.12","1","NA","1","NA","1","2","NA","2","120","1","4","3","3","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17175,"2","2009","10",48973,29955,0,0,,,,,,,,0,0,0,0,0,,74,,0,0,5430,,13588,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","3500","3","2","2","2","2","2","1","2","4","2","1","380","NA","377.33","1","NA","1","NA","1","2","NA","2","100","2","4","4","3","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17178,"3","2009","8",24236,15924,0,0,,,,,,,,0,0,0,0,0,,193,,0,0,0,,8312,"NA","3","NA","1","NA","NA","1","1","1","1","1","3","1","1","4","6700","3","NA","2","2","2","2","1","1","3","2","1","604","NA","427.82","1","NA","1","NA","1","1","NA","2","120","4","3","3","2","1","3","1","1","1","1","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17186,"2","2009","15",24130,16975,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7155,"NA","3","NA","3","NA","NA","2","2","2","1","1","3","1","2","5","1200","2","2","2","2","1","2","1","1","3","2","1","NA","800","155.8","1","NA","1","NA","1","2","NA","2","58","3","4","4","4","3","2","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17200,"2","2009","11",15655,7737,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7918,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1000","3","NA","2","2","2","2","1","1","2","2","1","680","1200","147.26","1","NA","1","NA","1","2","NA","2","70","4","4","3","3","1","3","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17229,"2","2009","15",33630,27450,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6180,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","3","3","NA","3","NA","2","2","2","2","3","3","3","2","1","730","700","363.33","1","NA","1","NA","1","2","NA","2","200","4","1","3","2","3","1","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17233,"2","2009","10",20904,-4837,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,25741,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","1500","3","NA","2","2","2","1","2","1","4","2","1","1200","800","477.8","1","NA","1","NA","1","2","NA","2","160","4","4","3","3","1","1","NA","NA","NA","NA","1","NA","1","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17243,"3","2009","10",591,-794,0,0,,,,,,,,0,0,0,0,0,,591,,0,0,0,,1385,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1500","2","NA","2","2","2","2","1","1","6","1","1","NA","NA","571.13","1","NA","1","NA","1","2","NA","2","108","4","4","2","2","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17252,"2","2009","17",33522,28781,0,0,,,,,,,,0,0,0,0,17952,,0,,0,0,0,,4742,"NA","3","NA","3","NA","NA","1","1","2","1","1","3","1","2","2","2000","2","1","2","2","2","2","3","4","3","2","1","NA","NA","672.42","1","NA","1","NA","1","2","NA","2","80","3","4","3","4","1","3","NA","NA","NA","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17271,"2","2009","15",7403,7311,0,0,,,,,,,,0,0,0,0,0,,2,,0,0,0,,92,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1000","2","NA","2","2","2","2","4","2","2","2","2","NA","700","409.27","1","NA","1","NA","1","2","NA","2","42","4","4","4","4","2","3","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17281,"2","2009","12",5865,-3060,0,0,,,,,,,,0,0,0,0,0,,57,,0,0,1598,,7326,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","2","4","1800","2","NA","2","2","2","2","3","1","3","2","1","450","700","556.26","1","NA","1","NA","1","2","NA","2","100","4","4","3","1","1","3","NA","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17289,"3","2009","14",38662,37255,0,0,,,,,,,,0,0,0,0,0,,35,,0,0,0,,1407,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","4","1500","1","NA","2","1","2","2","1","1","3","2","1","NA","500","344","1","NA","1","NA","1","2","NA","2","57","4","4","3","2","1","1","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17320,"2","2009","11",5639,5129,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,510,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","5","4000","2","NA","2","2","2","2","4","2","4","1","1","NA","1000","327.03","1","NA","1","NA","1","2","NA","2","130","4","3","NA","2","3","1","NA","1","NA","NA","1","NA","NA","1","3","1","NA","NA","1","NA","3","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17332,"3","2009","14",32312,29165,0,0,,,,,,,,0,0,0,0,665,,76,,0,0,0,,3146,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","1500","3","1","1","1","1","2","3","1","4","2","1","440","1500","615","1","NA","1","NA","1","2","NA","2","90","3","4","4","2","1","1","1","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","AT",17355,"3","2009","11",33466,12466,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,21000,"NA","3","NA","3","NA","NA","1","1","1","1","1","3","1","3","3","2500","3","NA","2","2","2","1","2","1","3","2","1","NA","NA","530.84","1","NA","1","NA","1","2","NA","1","160","4","4","4","3","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
