"HB010","HB020","HB030","HB050","HB060","HB100","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HY010","HY020","HY022","HY023","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240"
"2013","AT",199283,"3","2013","7","2","3",,"1","1","1","1","1","1","1","1","4","1800","2",,"2","2","2","2","4","3","4","2","1",,,"253.2",,"1","1",35931,27775,22906,-8157,5420,0,0,4868,0,0,0,0,0,0,0,0,0,8157,,,,,,,"1",,"1",,,,,
"2013","AT",199642,"4","2013","12","1","3",,"2","1","2","1","3","1","1","3","5","1000","2",,"2","2","2","2","1","1","1","2","1","530",,"557.96","30.28","1","1",27648,24015,24015,24015,4074,0,0,0,0,0,0,2,533,0,0,0,0,3633,,,,,,,,,,,"1","1",,
"2013","AT",200171,"4","2013","14",,"3",,"1","1","1","1","1","1","1","1","3","1500","2","2","2","2","2","2","1","1","3","1","1",,"600","655.43",,"1","1",20760,13980,12286,12286,0,0,0,1695,0,0,0,21,0,0,0,0,5400,6780,,,,,,,,,,,,"1",,
"2013","AT",200321,"3","2013","38",,"3",,"1","1","2","1","1","1","1","3","5","1500","2",,"2","2","2","2","4","3","4","2","1",,"400","504.66",,"1","1",31611,31512,31512,31512,775,0,0,0,0,0,0,657,0,0,0,0,0,100,,,,,,,,,,,,"1",,
"2013","AT",200427,"4","2013","11","3","3",,"2","1","1","1","1","1","1","1","4","1200","2",,"2","2","2","2","3","1","3","1","1",,"900","258.66",,"1","1",33894,31594,31594,-2184,3962,0,0,0,0,0,0,116,0,0,0,155,0,2144,,,,,,,,,,,,,,
"2013","AT",201705,"3","2013","14","3","3",,"1","1","1","1","1","1","1","3","3","2000","2",,"2","2","2","2","3","1","5","1","1",,"1200","389.54",,"1","1",32,-645,-645,-645,4129,0,0,0,0,0,0,32,7900,0,0,0,0,677,,,,,,,,,"2",,,,,
"2013","AT",202380,"6","2013","12","3","3","3","2","1","1","1","1","1","1","1","4","2000","3",,"2","1","2","2","3","3","6","2","1",,,"19.06",,"1","1",91696,84800,84800,84800,2109,1752,0,0,0,0,0,324,0,0,0,0,0,6897,,,,,,,,,,,,"1",,
"2013","AT",202391,"3","2013","21","3","3",,"1","1","1","1","1","3","1","1","3","936","2",,"2","2","1","2","4","5","2","2","1","520","1000","619.83",,"1","1",50180,47749,45636,45636,302,0,0,0,8,0,0,0,3000,0,0,0,0,2432,,,,,,,,,,,"1",,,
"2013","AT",202871,"5","2013","9",,"3",,"1","1","2","1","1","3","1","1","4","1000","1","1","2","2","2","2","4","3","3","2","1",,"1000","475.41","500","1","1",41071,38213,36303,36303,7500,0,0,0,1910,0,0,98,0,0,0,0,0,2858,,,,,,,,,,,,,,
"2013","AT",203091,"5","2013","11",,"3",,"1","1","1","1","1","1","1","3","3","1500","3",,"2","2","2","2","3","1","4","2","1","145","1600","319.21",,"1","1",22056,21917,19940,-131,0,0,0,0,0,0,0,9,0,0,0,0,0,140,,,,,,,"1",,,,,"1",,
"2013","AT",203228,"3","2013","20","3","3",,"1","1","1","1","1","1","1","2","4","1200","3",,"2","2","2","2","1","1","8","2","1",,,"810.93",,"1","1",15770,13874,13874,13874,5439,0,0,0,0,0,0,349,0,0,0,0,0,1896,,,,,,,"1",,,"1",,,,
"2013","AT",203973,"4","2013","10","3","3",,"1","1","1","1","1","1","1","1","5","1000","3",,"2","2","2","2","4","3","4","2","1",,"550","250.55",,"1","1",25630,15599,14965,-9903,3304,0,0,0,0,128,1200,0,0,0,0,0,0,10031,,,,,,,,,"1",,"1",,,
"2013","AT",204749,"4","2013","11","2","3",,"1","1","2","1","1","1","1","1","3","4000","3","3","2","2","2","2","5","1","6","2","1","90",,"665.07",,"1","3",2251,2249,-2,-2,6235,0,0,2106,144,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,
"2013","AT",205646,"4","2013","10",,"3","3","1","1","1","1","1","1","1","1","4","2160","3",,"2","2","2","2","4","1","3","2","1","462",,"339.66",,"1","1",16330,-74,-74,-74,580,0,0,0,0,0,0,198,0,0,0,0,0,16404,,,,,,,,,,,,,,
"2013","AT",206280,"5","2013","11",,"3",,"1","1","2","1","1","1","1","3","4","2400","2","2","2","2","2","2","2","2","3","2","2",,,"399.24",,"1","1",5550,-8682,-13604,-13604,0,0,0,0,0,0,0,4,0,0,0,0,0,14231,,,,,,,,,,,,,,
"2013","AT",206317,"3","2013","14","3","3",,"1","1","1","1","1","1","1","2","4","1300","2","1","2","1","2","1","3","5","3","2","1","600","820","701.58","500","1","1",15188,7455,7455,7455,6545,0,0,0,0,0,0,6,0,0,0,0,0,7733,,,,,,,"1",,,"1","1",,,
"2013","AT",207252,"5","2013","10",,"3",,"1","1","2","1","1","1","1","1","4","3000","3","3","2","2","1","2","1","4","7","2","1",,,"297.66",,"1","1",46825,37282,37134,37134,3383,4,0,100,47,70,0,0,0,0,0,0,0,9543,,,,,,,,,,,,,,
"2013","AT",207538,"6","2013","20","3","3",,"2","1","1","1","1","3","1","1","3","1100","1",,"2","2","2","2","3","3","2","2","1",,"1300","860.08",,"1","1",73725,69662,69657,69657,4143,0,0,4,1,0,7200,0,0,0,0,0,0,4063,,,,,,,,,,,,,,
"2013","AT",208119,"4","2013","14","3","3",,"2","1","1","1","1","1","1","3","5","2500","1",,"2","2","2","2","4","1","1","2","1","520","550","402.39",,"1","1",8332,2053,2053,2053,0,0,0,0,0,0,0,4,0,0,0,0,0,6279,,,,,,,,,,,,,,
"2013","AT",208451,"3","2013","9",,"3",,"2","1","1","1","1","3","1","3","5","1300","3",,"2","1","2","1","1","3","2","1","1",,,"337.67",,"1","1",31634,20785,20785,20785,480,0,0,0,0,0,0,1,0,0,0,0,0,10849,,,,,,,,,,,,"1",,
"2013","AT",209774,"4","2013","14",,"3",,"2","2","1","1","1","3","1","2","1","1400","3",,"2","2","2","2","3","3","4","2","1",,"450","141.18",,"1","1",27341,18796,18796,18796,1411,0,0,0,0,0,0,27,0,0,0,0,2760,8545,,,,,,,,,,,,"1",,
"2013","AT",210215,"4","2013","21",,"3","3","1","2","2","1","1","3","1","1","5","2000","1",,"2","1","2","2","1","1","2","1","1",,"550","591.75",,"1","1",32697,26640,26640,26640,278,0,0,0,0,0,0,84,0,0,0,0,0,6057,,,,,,,,,,,,,,
"2013","AT",211288,"4","2013","16","3","3","3","1","1","2","1","1","3","1","1","6","1000","2",,"2","2","2","2","1","3","6","2","1",,"1000","777.96","86.0258333333333","1","1",17434,15177,15177,15177,0,0,0,0,0,0,0,2019,0,0,0,0,0,2257,,,,,,,,,,,,,,
"2013","AT",211751,"3","2013","8","3","3","3","1","1","1","1","1","1","1","1","3","1825","1",,"2","2","2","1","2","1","3","2","1","463","1000","456.67","166.666666666667","1","1",12372,10206,3018,3018,0,0,0,6727,461,0,0,0,0,0,0,0,0,2165,,,,,,,,,,,,,,
"2013","AT",212101,"5","2013","20",,"3",,"1","1","2","1","1","1","1","3","4","1030","1","1","1","2","2","1","3","2","3","2","1",,"1200","445.33",,"1","1",10424,9655,9655,-761,1769,0,1,0,0,7,0,0,178,0,0,0,0,768,,,,,,,,,,,,"1",,
"2013","AT",212490,"6","2013","22","3","3",,"2","1","2","1","1","3","1","3","4","1300","2",,"2","2","2","2","3","2","3","2","1",,,"546.2",,"1","1",36525,29873,29873,29873,0,0,0,0,0,0,0,8,0,0,0,0,0,6652,,,,,,,,,,,,,,
"2013","AT",212734,"4","2013","18","3","3",,"1","1","2","1","1","1","1","3","2","3000","3",,"2","1","2","2","3","4","4","2","1","180","700","580.74",,"1","1",18767,18748,10508,10508,0,0,0,0,0,0,0,5,0,0,0,0,0,19,,,,,,,,,,,,,,
"2013","AT",213475,"5","2013","20","3","3",,"2","1","1","1","1","1","1","1","4","800","2",,"2","2","2","2","1","5","2","2","1","280","700","689.33","89.2858333333333","1","3",7892,3816,3816,3816,4895,0,0,0,0,0,0,8,0,0,0,0,0,4076,,,,,,,,,"1",,,,,
"2013","AT",214233,"4","2013","13",,"3",,"1","1","2","1","1","1","1","3","6",,"3",,"2","1","2","2","3","4","3","2","1",,"400","19.06",,"1","1",15551,-1135,-1135,-1135,278,0,0,0,0,0,0,41,0,0,0,0,0,16685,,,,,,,,,"1",,,,,
"2013","AT",214368,"5","2013","17","3","3",,"1","1","1","1","3","3","1","3","3","1200","3",,"1","2","2","2","4","1","4","2","1",,"400","527.95",,"1","1",26052,16993,16993,-8906,3185,0,0,0,0,0,0,153,1200,0,0,0,0,9059,,,,,,,,,"3",,,,,
"2013","AT",215465,"6","2013","13","3","3",,"1","1","2","1","1","1","1","1","2","850","2",,"2","2","2","2","3","1","2","2","1",,"650","318.99",,"1","1",10032,8380,8282,8282,891,0,0,97,2,0,0,0,0,0,0,0,0,1652,,,,,,,,,,"1",,,,
"2013","AT",215721,"4","2013","10",,"3","3","1","2","1","1","1","1","1","1","5","1900","1",,"2","2","2","2","3","1","5","2","1",,"650","485.06",,"1","1",29050,20833,20833,20833,0,0,0,0,0,0,0,132,333,0,0,0,0,8217,,,,,,,,,,,,,,
"2013","AT",215824,"4","2013","13","3","3",,"1","1","2","1","1","2","1","1","4","2900","3",,"1","1","2","2","4","1","2","2","1",,"1000","14.3",,"1","1",24820,22964,22964,22964,3663,0,0,0,0,0,0,9,0,0,0,0,0,1856,,,,,,,,,"1",,,,,
"2013","AT",215951,"4","2013","31","3","3",,"1","2","2","1","1","1","1","1","2","1000","1",,"2","2","2","2","4","5","2","2","1","215","800","771.51",,"1","1",34446,32780,32779,32779,0,0,0,0,2,0,0,0,0,0,0,0,0,1666,,,,,,,"1",,,,,,,
"2013","AT",217229,"6","2013","16","3","3",,"1","1","1","1","1","1","1","1","3","1400","3",,"2","2","1","1","1","4","3","2","1","620","900","482.48",,"1","1",11512,9589,9589,-1779,0,0,0,0,0,0,0,144,0,0,0,0,0,1923,,,,,,,"1",,,,,,,
"2013","AT",217737,"4","2013","10","3","3",,"1","1","1","1","1","1","1","1","5","1800","2",,"2","1","2","1","1","2","3","1","1",,"800","402.36",,"1","1",30436,-2534,-2534,-2534,2052,0,0,0,0,0,0,167,0,0,0,0,0,32970,,,,,,,,,"1",,,,,
"2013","AT",217957,"6","2013","8","3","3","3","2","1","1","1","1","3","1","1","3","1200","2",,"2","2","2","2","4","1","3","2","1",,"500","665.39",,"1","1",38512,34506,34506,-3872,0,134,0,0,0,0,0,0,0,0,0,0,0,4006,,,,,,,,,"1",,,"1",,
"2013","AT",219528,"3","2013","9",,"3",,"2","1","1","1","1","1","1","1","4","1300","3",,"2","2","2","2","4","1","4","1","1","329","1000","419.79",,"1","1",36250,27461,27461,-7930,6238,0,0,0,0,267,0,592,2560,0,0,1866,0,6923,,,,,,,,,,"1",,,,
"2013","AT",219669,"3","2013","11","3","3",,"1","1","1","1","1","1","1","1","3","3000","3",,"2","2","1","2","3","4","5","2","1",,,"202.16",,"1","1",21330,20411,20411,-732,7892,153,0,0,0,0,0,34,0,0,0,0,0,919,,,,,,,"1",,,,,,,
"2013","AT",219819,"5","2013","18","3","3",,"2","1","1","1","1","3","1","1","2","3000","3",,"2","2","2","2","4","1","3","2","1","590","450","471.16",,"1","1",34058,24971,24971,-9084,2996,0,0,0,0,0,0,3,0,0,0,0,0,9088,,,,,,,,,"3","1","3",,,
"2013","AT",220263,"6","2013","11",,"3",,"2","1","1","1","1","1","1","1","5","1600","2",,"2","2","2","2","1","1","3","2","1","317","600","466.97",,"1","1",16674,11376,10361,10361,1203,0,0,0,0,0,0,916,0,0,0,0,0,5298,,,,,,,"1",,,,,,,
"2013","AT",221040,"5","2013","7","3","3","2","1","1","2","1","1","1","1","1","4","1200","2",,"2","2","2","2","1","2","3","2","1","365",,"546.46",,"1","1",5641,4890,4890,-750,3413,0,0,0,0,0,0,1,0,0,0,0,0,751,,,,,,,,,,,,,,
"2013","AT",221288,"7","2013","8",,"3",,"1","1","1","1","1","1","1","1","4","2300","3",,"2","2","2","2","1","5","2","2","1","535.04","1200","503.6",,"1","1",84,-9163,-9248,-9248,0,0,0,67,18,0,0,0,0,0,0,0,0,9248,,,,,,,,,"1",,,,,
"2013","AT",221796,"4","2013","8","3","3",,"1","1","1","1","1","1","1","2","2","1700","1",,"2","2","2","2","4","4","3","2","1","653",,"867.73",,"1","1",16887,12855,12855,-3947,5948,82,0,0,0,0,0,3,0,0,0,0,0,4032,,,,,,,,,,,,,,
"2013","AT",222992,"4","2013","15","3","3",,"2","2","2","1","1","1","1","1","5","1300","1",,"2","2","1","2","1","2","2","2","1","345",,"808.4",,"1","1",26416,25413,25407,-999,4130,0,0,0,6,0,0,3,0,0,0,0,0,1003,,,,,,,"1",,,,,,,
"2013","AT",223824,"5","2013","25",,"3",,"1","1","1","1","1","1","1","1","5","600","3","2","2","2","2","2","3","2","2","2","1","496","1000","335.92",,"1","1",10725,5594,5553,-5131,7337,0,0,39,3,0,0,0,0,0,0,0,0,5131,,,,,,,,,"1",,,,,
"2013","AT",224507,"4","2013","16","3","3",,"2","1","1","1","1","3","1","1","3","800","3",,"2","2","2","2","4","3","3","2","1",,"1000","589.08",,"1","1",33174,28318,28318,28318,3335,0,0,0,0,0,0,44,0,0,0,0,0,4856,,,,,,,,,"2",,,,,
"2013","AT",224803,"5","2013","14","3","3",,"1","1","2","1","1","1","1","1","3","1000","3",,"2","2","2","2","3","3","6","2","1","170",,"359.3",,"1","1",10264,9919,9919,-342,5785,0,0,0,0,0,0,3,0,0,0,0,0,345,,,,,,,"1",,,,,,,
"2013","AT",225264,"6","2013","20",,"3",,"1","1","2","1","1","3","1","2","4","800","1",,"2","2","2","2","2","1","2","2","1",,,"402.39",,"1","1",24941,24791,24632,24632,0,0,0,0,0,0,0,7,0,0,0,0,0,150,,,,,,,,,"1","1",,,,
"2013","AT",226195,"3","2013","12",,"3",,"1","1","1","1","1","1","1","1","5","2000","1",,"2","2","1","2","3","1","4","1","1",,"570","523.11",,"1","1",16650,16036,16036,265,0,0,0,0,0,0,0,879,0,0,0,0,0,614,,,,,,,,,,,,,,
"2013","AT",227748,"4","2013","20","3","1",,"1","1","1","1","1","1","1","1","3","1500","2",,"2","2","2","2","1","2","3","2","1","465",,"279.84",,"1","1",18799,18619,18619,-174,2301,6,0,0,0,0,0,1,0,0,0,0,0,180,,,,,,,,,,"1",,"1",,
"2013","AT",228427,"6","2013","9",,"3",,"1","1","1","1","1","1","1","1","5","3500","2",,"2","2","2","1","4","3","3","2","1",,"500","322.24",,"1","1",71114,50134,50134,50134,5283,0,0,0,0,0,2160,46,0,0,0,0,0,20980,,,,,,,"1",,,,"3",,,
"2013","AT",229263,"6","2013","11",,"3",,"1","1","1","1","1","1","1","1","2","1500","2",,"2","2","1","2","3","1","3","2","1",,,"429.58","41.6666666666667","1","1",113109,82539,82539,82539,0,0,0,0,0,0,0,2371,0,0,0,0,0,30570,,,,,,,,,"1",,,,,
"2013","AT",230193,"4","2013","11","3","3",,"1","1","1","1","1","1","1","1","4","2500","2",,"2","2","2","2","4","1","6","2","1","352",,"456.47",,"1","1",61255,61177,61177,657,3066,0,0,0,0,0,0,735,0,0,0,0,0,78,,,,,,,,,,,,,,
"2013","AT",231352,"5","2013","10",,"3",,"1","1","1","1","3","1","1","1","6","2500","3","3","2","1","2","2","1","1","3","2","1","390",,"454.51","625","1","1",21021,14089,13330,-6922,8054,0,0,758,0,0,0,10,0,0,0,0,0,6932,,,,,,,"1",,,,,,,
"2013","AT",231902,"5","2013","22","3","3",,"1","1","1","1","1","1","1","2","4","700","1",,"2","2","2","2","4","2","8","2","1","490","500","475.41","291.666666666667","1","1",3102,-403,-403,-403,6491,0,0,0,0,0,0,2657,400,0,0,0,0,3505,,,,,,,,,,,,,,
"2013","AT",232288,"4","2013","8","3","3",,"1","1","2","1","1","1","1","1","1","2000","1",,"2","1","2","2","1","3","5","2","2","351",,"725.93","80.7441666666667","1","1",30404,19609,12670,12670,0,0,0,0,0,0,0,5007,0,0,0,0,0,10795,,,,,,,,,"3",,,,,
"2013","AT",232310,"6","2013","13","3","3",,"1","2","2","1","1","1","1","2","2","950","3",,"2","2","2","2","3","1","5","2","1","460","600","556.7","1250","1","1",44509,31555,31555,-12952,0,0,0,0,0,0,0,3,1000,0,0,0,3600,12955,,,,,,,,,,,,,,
"2013","AT",232761,"6","2013","18",,"3","3","1","1","1","1","1","3","1","1","4","800","2",,"2","2","2","2","4","3","3","2","1","900",,"579.26",,"1","1",17402,5536,4790,4790,346,0,0,275,104,0,0,2,0,0,0,0,1000,11866,,,,,,,,,"3",,,,,
"2013","AT",233542,"6","2013","22","3","3",,"2","1","1","1","1","1","1","3","4","400","3","2","2","2","2","2","1","4","3","2","1","371","800","957.32",,"1","1",39366,35361,35361,-3988,7266,0,0,0,0,0,0,17,429,0,0,0,0,4005,,,,,,,,,,,,,,
"2013","AT",233701,"5","2013","8","3","3",,"1","1","1","1","1","1","1","1","4","1500","1",,"2","1","2","1","1","5","2","2","1",,"2000","578.57","716.666666666667","1","1",24502,17408,12547,12547,0,0,0,0,0,0,0,3330,0,0,0,0,0,7095,,,,,,,,,,"1",,,,
"2013","AT",233848,"3","2013","11",,"3",,"1","1","1","1","1","1","1","3","4","1200","3",,"2","2","2","2","1","1","5","2","1","466",,"594.65",,"1","1",23060,16845,12353,12353,4142,0,0,0,0,0,0,67,0,0,0,0,0,6215,,,,,,,,,,"1",,,,
"2013","AT",234522,"6","2013","11","3","3",,"1","1","1","1","1","1","1","3","4","2200","2",,"2","2","2","2","2","3","10","2","2",,"2000","788.7","1432.66583333333","1","1",42932,40728,40728,40728,5821,0,0,0,0,0,0,6209,0,0,0,0,0,2203,,,,,,,"1",,,,,"1",,
"2013","AT",234592,"3","2013","19",,"3",,"1","1","2","1","1","1","1","1","5","2400","3",,"2","2","2","2","4","3","3","2","1",,"800","431.84",,"1","1",52752,50206,46180,46180,4822,0,0,4026,0,0,0,0,0,0,0,0,0,2547,,,,,,,,,"1",,,"1",,
"2013","AT",234738,"3","2013","45","3","3",,"1","2","1","1","1","3","1","1","6","1500","1",,"2","2","2","2","1","3","2","2","1",,"300","552.84",,"1","1",1083,-40802,-40802,-40802,6056,0,0,0,0,0,0,193,0,0,0,0,0,41885,,,,,,,,,,,,"1",,
"2013","AT",234899,"3","2013","15","3","3",,"1","1","1","1","1","3","1","1","3","800","3",,"2","1","2","2","1","5","3","2","1",,"700","177.55",,"1","1",22786,11034,11034,11034,7336,0,0,0,0,0,4800,6,0,0,0,0,0,11752,,,,,,,,,"3",,,,,
"2013","AT",235510,"4","2013","14",,"3",,"1","1","1","1","1","1","1","1","4","1400","2",,"2","2","2","2","1","1","3","2","1","280",,"456.29",,"1","1",20765,15759,15759,15759,7438,0,0,0,0,0,0,190,0,0,0,0,0,5006,,,,,,,,,,,,,,
"2013","AT",235529,"3","2013","13",,"3",,"1","1","1","1","1","3","1","2","4","1000","2","1","2","1","2","2","1","1","2","2","1","500","700","637.52","116.666666666667","1","1",13272,12014,12014,-1253,4479,0,0,0,0,0,0,4,0,0,0,0,0,1257,,,,,,,,,,,,,,
"2013","AT",235848,"3","2013","14","3","3",,"2","1","1","1","1","1","1","1","3","1300","3",,"2","2","2","2","4","1","3","2","1",,,"424.19",,"1","1",43453,12042,11573,11573,4211,0,0,0,0,0,0,6,0,0,0,0,0,31411,,,,,,,,,,"1",,,,
"2013","AT",237047,"6","2013","11","3","3",,"1","1","1","1","1","1","1","1","3","1120","2",,"2","1","2","2","1","5","3","2","1",,,"683.06",,"1","1",25947,19194,19194,19194,6750,0,0,0,0,138,0,10,0,0,0,0,0,6754,,,,,,,,,,,,,,
"2013","AT",237563,"4","2013","12","3","3",,"1","1","1","1","1","1","1","1","4","2000","3",,"2","2","2","2","4","2","4","2","2","645","700","410.17",,"1","1",75364,71832,71832,71832,0,3025,0,0,0,0,0,402,0,0,0,0,0,3532,,,,,,,,,,,,,,
"2013","AT",237663,"6","2013","16","3","3",,"1","1","2","1","1","1","1","1","4","2000","2",,"2","2","2","2","4","3","4","2","1","370","1000","306.62",,"1","1",31828,31795,31795,31795,11368,0,0,0,0,0,0,62,0,0,0,0,0,33,,,,,,,"1",,,,,,,
"2013","AT",237795,"6","2013","55","3","3","2","1","1","2","1","1","1","1","1","4","2300","3",,"2","2","2","1","3","1","3","2","1",,"850","327.51",,"1","1",17535,14523,14523,14523,0,0,0,0,0,0,0,1147,1091,0,0,0,0,3012,,,,,,,,,,,,,,
"2013","AT",237806,"3","2013","13",,"3","3","2","1","2","1","1","2","1","2","3","2500","3","3","2","2","2","2","3","3","3","2","1",,,"707.72",,"1","1",19874,13304,13304,-6509,0,0,0,0,0,0,3600,61,0,0,0,3677,0,2892,,,,,,,,,,,,,,
"2013","AT",238428,"4","2013","10",,"3",,"1","1","2","1","1","1","1","2","3","2000","2",,"2","2","2","2","3","3","4","2","1",,"800","315.63",,"1","1",20585,17256,17256,17256,6201,0,0,0,0,0,0,199,0,0,0,0,0,3329,,,,,,,,,,"1",,,,
"2013","AT",239037,"4","2013","12","3","3",,"1","1","1","1","3","3","1","1","2","1300","1","2","2","2","2","1","1","1","1","2","1","145",,"487.94",,"1","1",25448,10580,10580,3226,0,0,0,0,0,0,0,26,0,0,0,10220,0,4647,,,,,,,,,,,,,,
"2013","AT",239159,"3","2013","23","3","3",,"1","1","2","1","1","1","1","1","4","1200","3",,"2","2","2","2","4","4","2","2","1","195","800","50.84",,"1","1",17454,16389,16389,-1006,3883,0,0,0,0,56,0,3,435,0,0,0,0,1065,,,,,,,,,"1",,,,,
"2013","AT",239416,"3","2013","19","3","3",,"1","1","1","1","1","1","1","3","4","2000","2",,"2","1","2","2","1","4","2","2","1",,,"554.47",,"1","1",26236,20304,20304,-4284,0,0,0,0,0,0,0,1648,0,0,0,0,600,5932,,,,,,,,,,,,,,
"2013","AT",239452,"3","2013","9",,"3","3","1","1","1","1","1","1","1","1","4","3500","1",,"2","1","2","2","1","2","2","2","1",,,"452.07",,"1","1",32966,15986,-16906,-16906,8914,0,0,0,0,0,0,74,1000,0,0,3168,0,13813,,,,,,,"1",,,"1",,"1",,
"2013","AT",239722,"4","2013","13",,"3",,"1","1","1","1","1","1","1","3","5","700","2",,"2","2","2","2","4","2","3","2","1","487",,"370.73",,"1","1",23321,11753,11753,-10541,2930,0,0,0,0,0,2750,1027,0,0,0,0,0,11568,,,,,,,,,,,,,,
"2013","AT",241500,"5","2013","10",,"3","3","1","1","1","1","1","3","1","1","3","800","3",,"2","1","2","2","4","5","2","2","1",,,"433.98",,"1","1",1,-1160,-1160,-1160,3919,1,0,0,0,0,0,0,0,0,0,0,0,1160,,,,,,,,,,,,,,
"2013","AT",241911,"6","2013","45","3","3",,"1","1","1","1","3","1","1","3","3","800","1",,"2","1","2","2","4","3","4","2","1",,,"242.93",,"1","1",11779,-1102,-1102,-12875,6613,0,0,0,0,0,0,6,367,0,0,0,0,12881,,,,,,,,,,"1",,,,
"2013","AT",241977,"5","2013","11","3","3",,"1","1","1","1","1","1","1","1","4","1300","2",,"2","2","2","2","4","3","2","2","1","610","800","581.81",,"1","1",37679,25017,25017,25017,4836,0,0,0,0,0,0,112,0,0,0,0,0,12662,,,,,,,,,,"1",,,,
"2013","AT",242697,"6","2013","10","3","3",,"1","1","1","1","1","1","1","1","3","1000","3",,"2","2","1","2","4","4","5","1","1",,"300","168.11",,"1","1",19948,-4362,-4362,-4362,300,0,0,0,0,0,0,169,0,0,0,0,0,24309,,,,,,,,,,,,,,
"2013","AT",243028,"5","2013","17","3","3",,"1","1","1","1","1","3","1","3","4","1000","2",,"2","2","2","2","3","3","3","2","1",,"600","445.41",,"1","1",38471,36625,36625,-1846,3323,0,0,0,0,0,0,0,0,0,0,0,0,1846,,,,,,,,,,,"1",,,
"2013","AT",243057,"6","2013","16","3","3",,"1","1","1","1","1","1","1","2","4","1500","2",,"2","1","2","2","1","1","3","2","1",,,"414.12",,"1","1",17385,16603,16520,-745,5466,0,0,0,84,0,0,37,0,0,0,0,0,782,,,,,,,,,,,,,,
"2013","AT",244138,"3","2013","13",,"3","3","1","1","2","1","1","1","1","1","2","4500","3",,"2","2","2","1","4","3","5","2","1",,"1100","438.97",,"1","1",31040,31032,31029,31029,0,0,4,0,0,0,0,1,0,0,0,0,3312,8,,,,,,,,,,"1",,,,
"2013","AT",244311,"4","2013","26","3","3",,"1","1","1","1","1","1","1","1","5","900","2",,"2","2","2","2","1","3","5","2","1","600","1000","596.33","67.7083333333333","1","1",15524,-9802,-9802,-9802,0,0,0,0,0,0,2592,105,0,0,0,0,0,25326,,,,,,,"1",,,"1",,"1",,
"2013","AT",244707,"5","2013","18","3","3",,"1","1","1","1","1","1","1","1","5","1250","3",,"2","2","1","2","4","1","7","2","1","450","800","1873.3",,"1","1",26263,25147,25147,-1025,9249,0,0,0,0,0,0,91,0,0,0,46,0,1070,,,,,,,,,"1",,,,,
"2013","AT",245220,"3","2013","16","3","3",,"2","1","1","1","1","3","1","1","1","1200","1",,"2","2","2","2","3","3","2","1","1",,,"649.01",,"1","1",557,155,59,59,3926,0,0,0,1,0,0,0,0,0,0,0,0,402,,,,,,,"1",,"1",,,,,
"2013","AT",245541,"5","2013","13","3","3","3","1","1","2","1","1","1","1","2","5","1300","3",,"2","2","2","2","1","2","6","2","1","423",,"401.3",,"1","1",17661,16886,16886,-772,4570,0,0,0,0,2,0,0,0,0,0,0,0,775,,,,,,,,,,,"1","1",,
"2013","AT",246016,"5","2013","14","3","3",,"2","1","1","1","1","1","1","1","3","1000","2",,"2","2","2","2","2","2","2","2","1","350","300","399.2",,"1","1",40606,31670,31670,-8931,0,0,0,0,0,0,0,5,0,0,0,0,0,8937,,,,,,,,,,,,"2",,
"2013","AT",246719,"4","2013","8","3","3",,"1","1","1","1","1","1","1","1","3","1500","2",,"2","1","2","2","2","5","2","2","1","250",,"515.19",,"1","1",29693,28914,28914,-611,4713,0,0,0,0,0,0,168,0,0,0,0,0,779,,,,,,,"1",,,,,,,
"2013","AT",246883,"3","2013","13","3","3",,"1","1","1","1","1","1","1","1","5","1500","3",,"2","2","2","2","1","4","2","2","1",,"700","205.89",,"1","3",43517,40451,40158,-279,3195,0,293,0,0,2779,0,7,0,0,0,0,0,3065,,,,,,,"1",,,,,,,
"2013","AT",246987,"4","2013","8","3","3",,"1","1","1","1","1","3","1","3","2","1800","3",,"2","2","2","2","1","1","6","2","1",,"700","551.89",,"1","1",15579,9861,9796,-5718,7512,0,10,0,56,0,0,0,0,0,0,0,0,5718,,,,,,,,,,,,,,
"2013","AT",247335,"3","2013","16","3","3",,"1","2","2","1","1","3","1","1","3","2300","2",,"2","1","2","2","4","1","3","1","1",,,"465.06",,"1","1",30836,12080,12080,12080,6986,0,0,0,0,0,0,137,0,0,0,0,0,18757,,,,,,,,,,,"3",,,
"2013","AT",247860,"3","2013","21",,"3",,"1","1","1","1","1","1","1","3","5","1800","3",,"2","2","2","2","4","1","4","2","1","450",,"1034.78",,"1","1",29205,24006,24006,24006,7146,0,0,0,0,0,0,620,0,0,0,0,7200,5199,,,,,,,,,,"1","1",,,
"2013","AT",247997,"3","2013","10",,"3","3","1","1","1","1","1","3","1","1","2","1300","3",,"2","2","2","2","4","5","6","1","1","417",,"594.06",,"1","1",27744,27097,27097,27097,5765,0,0,0,0,0,0,6,0,0,0,0,0,648,,,,,,,"1",,,,,"1",,
