"HB010","HB020","HB030","HB050","HB060","HB100","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HY010","HY020","HY022","HY023","HY025","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HC010","HC020","HC030","HC040","HC050","HC060","HC070","HC080","HC090","HC100","HC110","HC120","HC130","HC140","HC150","HC160"
"2012","AT",548996,"6","2012","14",,"3",,"1","1","1","1","1","1","1","1","5","800","3",,"2","2","2","2","2","1","3","2","1","325","1500","655.19",,"1","1",55838,54711,52771,52771,1,0,0,700,0,0,1373,0,57,0,0,0,0,0,1127,"2","70","1","1","1","1","2","3","3","4","4","2","2",,"3",
"2012","AT",550097,"3","2012","13","3","3",,"1","1","1","1","1","1","1","3","3","1063","1",,"2","2","2","2","3","3","5","2","1",,,"576.95",,"1","1",117284,74859,54539,54539,1,756,0,228,0,0,0,0,5,0,0,0,0,0,42426,"2","150","1","1","1","1","1","4","4","2","4","4","3","3","3",
"2012","AT",550297,"5","2012","25","3","3",,"1","1","2","1","1","1","1","1","4","2500","3","2","2","1","1","2","4","4","5","2","1",,"500","551.63",,"1","1",65154,20738,19322,19322,1,3996,0,1415,0,0,0,0,3949,0,0,0,0,0,44417,"2","95","1","1","1","1","1","4","4","4","3","1","3",,"3",
"2012","AT",550901,"4","2012","10",,"3",,"1","1","1","1","1","1","1","1","6","2000","2",,"2","1","2","1","1","2","2","2","1",,"1300","439.73",,"1","1",93382,87727,82810,82810,1,6281,108,4918,0,0,0,0,337,0,0,0,0,0,5655,"2","120","1","1","1","1","1","3","4","2","3","3","3",,"3",
"2012","AT",551928,"3","2012","18",,"3",,"1","1","1","1","1","1","1","1","5","1000","2",,"2","2","2","2","4","3","3","2","1","381","800","456.84",,"1","1",115578,78734,76951,76951,1,8810,0,1782,0,0,0,0,42,0,0,0,0,0,36844,"1","92","1","1","1","1","2","3","2","3","3","4","3","4","3",
"2012","AT",553292,"6","2012","24","2","3","1","2","1","2","1","1","1","1","1","4","1600","1",,"2","1","2","2","1","2","3","2","1",,,"833.4",,"1","1",94132,92193,76647,47886,1,5467,0,15546,0,0,0,0,845,0,0,0,0,0,1939,"2","200","1","1","1","1","2","2","4","4","3","2","3",,"3",
"2012","AT",553734,"5","2012","12","3","3","3","1","1","1","1","1","1","1","3","4","1500","1",,"2","2","2","2","3","2","5","2","1","370","300","320.21",,"1","1",88196,56555,43749,32245,1,2642,132,5988,0,0,0,0,410,0,0,0,0,0,31641,"2","130","1","1","1","1","2","3","3","3","3","4","4","4","3",
"2012","AT",554670,"3","2012","14",,"3",,"1","1","1","1","1","3","1","1","4","1500","2",,"2","1","2","2","1","5","9","2","1","141",,"474.82",,"1","1",100808,68323,65400,26717,1,3537,0,2923,0,0,0,0,84,853,0,0,9184,0,23301,"2","150","1","1","1","1","1","4","2","3","3","3","3",,"3",
"2012","AT",554699,"5","2012","21",,"3",,"1","1","1","1","1","1","1","1","1","800","1","1","2","2","2","2","3","1","4","2","1",,,"437.08","433.333333333333","1","3",138149,71784,66276,66276,1,0,0,4424,0,0,0,0,403,2417,0,0,0,0,66365,"2","180","1","1","1","1","2","3","3","3","4","3","3",,"3",
"2012","AT",556283,"6","2012","10","2","3","3","2","1","1","1","1","1","1","1","6","2800","3",,"2","2","2","1","3","3","3","2","1","672","450","344.87",,"1","1",74623,64510,53930,53930,1,4734,0,10580,0,0,3498,0,235,263,0,0,0,0,10113,"1","100","1","1","1","1","1","4","3","3","2","3","4",,"3",
"2012","AT",556568,"5","2012","17","2","3",,"2","1","1","1","1","2","1","1","4","2000","3",,"2","2","2","2","1","1","5","2","1",,"400","608.58",,"1","1",158845,133250,126214,126214,1,4090,0,2633,0,0,2665,0,114,0,0,0,0,0,25595,"2","49","1","1","1","1","1","3","4","3","2","4","3",,"3",
"2012","AT",557206,"5","2012","21",,"3",,"1","1","1","1","1","1","1","1","6","3000","2",,"2","2","1","2","1","3","7","1","1",,"550","259.4",,"1","1",51956,30966,30578,-11195,1,0,0,388,0,0,0,0,218,205,0,0,0,4320,20990,"1","108","1","1","1","1","1","3","4","3","4","3","3","2","3",
"2012","AT",557876,"6","2012","23","3","3","3","2","1","2","1","1","3","1","1","3","2000","1",,"2","2","2","2","1","5","2","2","1","680","350","955.52","40","1","1",94643,81200,80912,80912,1,4108,0,8,0,0,0,0,1,0,0,0,0,0,13442,"2","59","1","1","1","1","1","4","4","3","4","4","4",,"3",
"2012","AT",557897,"4","2012","16",,"3","3","1","1","1","1","1","1","1","1","5","2000","3",,"2","2","2","2","4","3","4","2","1",,,"729.44","550","1","1",72588,47011,45454,45454,1,5778,0,1557,0,0,0,0,0,0,0,0,0,0,25578,"2","68","1","1","1","1","1","4","4","3","4","3","3",,"3",
"2012","AT",558844,"7","2012","20",,"3","3","1","1","1","1","1","3","1","3","4","1500","1",,"2","1","2","2","1","1","4","2","1","255",,"186.31",,"1","1",35518,12090,10192,10192,1,0,0,181,0,0,0,0,0,0,0,0,0,0,23428,"2","240","1","1","1","1","1","4","4","3","1","2","3",,"3",
"2012","AT",559027,"5","2012","41","3","3",,"2","1","1","1","1","1","1","1","4","1800","2","1","2","2","2","1","4","2","4","2","1",,,"139.86",,"1","1",62943,40198,4818,4818,1,0,0,26430,0,0,0,0,2490,0,0,0,0,0,22744,"2","65","1","1","1","1","1","3","4","3","3","4","2",,"3",
"2012","AT",559259,"7","2012","11",,"3",,"2","1","2","1","1","3","1","3","3","1800","2",,"2","2","2","2","4","2","1","2","1",,,"363.99",,"1","1",34856,5410,5322,5322,1,0,0,88,0,0,102,0,48,2392,0,0,0,0,29446,"2","46","1","1","1","1","1","4","3","3","2","4","4",,"3",
"2012","AT",561864,"4","2012","16","3","3",,"2","1","1","1","1","1","1","1","2","2000","2",,"2","2","2","2","3","1","4","2","1","725","500","561.03",,"1","1",96109,68614,68519,23307,1,288,0,96,0,0,0,0,0,0,0,0,0,0,27495,"1","54","1","1","1","1","1","3","4","4","1","2","2",,"3",
"2012","AT",562109,"5","2012","11",,"3",,"1","1","1","1","1","1","1","1","5","1500","3","3","2","1","2","2","1","1","3","2","1","650",,"507.43",,"1","1",55375,10993,5456,5456,1,0,122,5537,0,0,0,0,379,0,0,0,0,0,44382,"2","35","1","1","1","1","1","4","4","4","3","4","3",,"3",
"2012","AT",562195,"4","2012","21",,"3",,"1","1","1","1","1","1","1","3","4","1200","3",,"2","1","1","2","1","4","4","1","1",,,"638.42",,"1","1",60055,-24970,-25939,-25939,1,3733,0,938,0,0,0,0,51,0,0,0,0,0,85024,"1","50","1","1","1","1","1","3","2","4","3","4","4",,"3",
"2012","AT",562227,"3","2012","19","3","2",,"1","1","1","1","1","1","1","3","5","2820","1",,"2","2","2","2","3","1","7","2","1",,"600","721.42",,"1","1",45074,29966,-601,-601,1,2544,0,13536,0,0,0,0,305,185,0,0,0,0,15107,"1","200","1","1","1","1","1","3","3","3","1","4","4","4","3",
"2012","AT",562732,"5","2012","14","3","3",,"1","1","1","1","1","2","1","2","5","2700","2","2","2","1","1","2","4","1","3","2","1","620",,"733.39","450","1","1",54053,38492,18203,18203,1,6512,0,14693,0,0,0,0,483,0,0,0,0,0,15561,"2","90","1","1","1","1","1","4","4","4","2","4","2",,"3",
"2012","AT",562864,"6","2012","12","3","3",,"1","1","1","1","1","1","1","1","6","1500","3",,"2","2","2","2","1","5","5","2","1",,,"536.63",,"1","1",44288,28798,28337,28337,1,3927,0,461,0,0,536,0,254,0,0,0,0,0,15490,"2","115","1","1","1","2","1","3","3","3","3","4","3",,"3",
"2012","AT",563033,"5","2012","30","3","3",,"2","1","2","1","1","1","1","2","4","1500","3",,"1","2","2","2","3","1","4","2","1",,"450","351.23",,"1","1",34740,12797,12797,12797,1,0,0,0,0,0,0,0,1940,0,0,0,0,0,21943,"2","55","1","1","1","1","1","3","3","3","2","4","3",,"3",
"2012","AT",563581,"5","2012","23","3","3","3","1","1","1","1","3","1","1","1","4","1500","2",,"2","2","2","2","1","4","2","2","1",,,"187.29","222.841666666667","1","1",104950,60263,23080,-1628,1,17133,0,37183,0,0,0,0,3503,0,0,0,0,0,44687,"1","27","1","1","1","1","1","4","4","4","4","4","2",,"3",
"2012","AT",564172,"4","2012","15","3","3","3","1","1","2","1","1","1","1","1","1","2000","2",,"2","2","2","2","3","1","4","2","1",,,"324.64",,"1","1",81246,71895,69300,69300,1,0,0,2594,0,0,0,0,50,0,0,0,0,0,9351,"2","150","1","1","1","1","2","3","4","4","4","1","4",,"3",
"2012","AT",564461,"3","2012","11",,"3",,"2","2","2","1","1","1","1","1","3","1800","1",,"2","2","2","2","4","3","3","2","1","900","600","350.39","472.2225","1","1",104131,72987,62990,62990,1,5629,0,9997,0,0,3305,0,222,0,0,0,0,0,31144,"2","88","1","1","3","1","2","3","4","3","3","2","4",,"3",
"2012","AT",564483,"6","2012","41",,"3","3","1","2","1","1","1","1","1","1","3","3500","1","2","2","2","2","1","4","1","2","2","1",,"700","523.39",,"1","1",34467,17334,5044,5044,1,3133,0,8,0,0,0,0,0,1280,0,0,0,0,17132,"2","42","1","1","1","1","1","3","3","4","3",,"2",,"3",
"2012","AT",564810,"6","2012","19","3","3",,"1","1","2","1","1","1","1","1","5","1500","2","1","2","2","2","1","2","2","2","2","1","159","600","468.98","461.258333333333","1","1",66405,53901,48072,48072,1,2209,0,845,0,0,0,0,33,168,0,0,0,0,12504,"1","120","1","1","1","1","1","4","2","4","3","3","3",,"2",
"2012","AT",565840,"5","2012","16","3","3",,"1","1","1","1","1","3","1","1","3","2000","1",,"2","2","2","2","4","2","3","2","1","366","800","841.07","727.7775","1","1",96629,52172,52136,52136,1,5910,0,0,0,0,0,0,6729,320,0,0,0,0,44456,"2","104","1","1","1","1","1","2","3","3","4","4","3",,"3",
"2012","AT",565969,"6","2012","20","3","3",,"1","1","1","1","1","1","1","1","6","1300","2",,"2","2","2","2","1","2","4","2","1","200",,"505.4",,"1","1",105610,80719,65391,65391,1,3190,1595,415,0,0,1268,0,169,0,0,0,0,0,24891,"2","90","1","1","1","1","1","3","4","4","4","2","3",,"3",
"2012","AT",567524,"4","2012","20",,"3","3","1","1","2","1","1","1","1","1","2","3000","2","2","2","2","2","2","4","4","4","2","1",,"600","382.97",,"1","1",85094,58252,49238,49192,1,0,0,7816,0,0,0,0,1294,0,0,0,0,5040,26841,"2","39","1","1","1","1","2","3","4","4","4","4","4",,"3",
"2012","AT",567812,"5","2012","15","3","3",,"1","2","2","1","1","1","1","1","3","1200","3",,"2","2","1","1","1","1","5","2","1",,"500","1000.2",,"1","1",35930,-6745,-17506,-17506,1,5334,353,92,0,0,281,0,37,0,0,0,0,0,42675,"2","130","1","1","1","1","1","3","4","2","4","3","4",,"3",
"2012","AT",568109,"5","2012","23","3","3",,"1","1","1","1","1","1","1","1","2","1000","1",,"1","1","2","2","3","2","3","2","1",,"900","516.95",,"1","1",36606,11358,11358,11358,1,6515,0,0,0,0,0,0,4491,0,0,0,0,0,25248,"2","92","1","1","1","1","1","3","4","3","3","3","2",,"3",
"2012","AT",568953,"5","2012","26","3","3",,"1","1","1","1","1","3","1","1","6","3500","1",,"2","1","1","2","1","2","6","2","1",,"700","425.48",,"1","1",163314,146148,144177,135133,1,5457,0,1971,0,0,0,0,177,0,0,0,0,0,17166,"2","88","1","1","1","1","1","3","4","4","3","4","4",,"3",
"2012","AT",569738,"4","2012","17","2","3",,"2","1","1","1","1","1","1","2","5","1600","2","3","2","2","2","2","1","1","6","1","1",,"700","297.07","540.7325","1","1",46118,-236,-2982,-2982,1,0,0,2746,0,0,0,0,282,0,0,0,0,0,46354,"1","140","1","1","1","1","2","4","3","2","4","1","2",,"3",
"2012","AT",569906,"5","2012","44",,"3",,"1","1","1","1","1","1","1","3","5","480","2",,"2","2","2","2","3","1","6","2","1",,"500","255.32",,"1","1",30244,30187,28386,28386,1,836,0,1461,0,0,0,0,2335,0,0,0,0,0,57,"2","113","1","1","1","1","1","4","4","1","4","3","2",,"3",
"2012","AT",570854,"6","2012","9","3","3","3","1","1","1","1","1","1","1","1","5","1000","2",,"2","2","2","2","4","2","6","2","1",,"900","609.3",,"1","1",81162,50882,45942,34214,1,4369,8312,4939,0,0,0,0,3324,0,0,0,0,0,30280,"1","68","1","2","1","1","2","3","4","3","4","4","3",,"3",
"2012","AT",571429,"3","2012","18",,"3",,"1","1","1","1","1","1","1","1","4","1800","3",,"2","2","2","2","3","3","3","2","1",,,"551.11","91.6166666666667","1","1",37699,9664,9148,6886,1,2029,0,516,0,0,0,0,0,0,0,0,417,0,27617,"2","120","1","1","1","1","2","3","4","3","4","2","2",,"3",
"2012","AT",572436,"3","2012","21","3","3",,"1","1","1","1","1","3","1","2","5","4000","3",,"2","1","2","2","1","1","2","1","1",,"600","263.73",,"1","1",44157,41374,41374,41374,1,7640,0,0,0,0,0,0,1319,0,0,0,0,0,2783,"2","47","1","1","1","1","1","4","4","4","4","2","4",,"3",
"2012","AT",572904,"6","2012","19",,"3",,"1","1","1","1","1","1","1","1","4","1600","2",,"2","2","2","2","5","1","6","2","1",,"1200","610.7",,"1","1",19674,-1051,-1371,-1371,1,3864,4090,269,0,0,0,0,44,0,0,0,0,0,20725,"2","85","1","1","1","1","1","3","3","3","2","2","3",,"3",
"2012","AT",575183,"5","2012","24","3","3",,"1","1","1","1","3","1","1","1","2","500","3",,"2","2","2","2","1","2","5","2","2",,"2500","555.91",,"1","1",46093,27697,-3366,-3366,1,11023,0,31063,0,0,0,0,5891,2336,0,0,0,0,18397,"2","57","1","2","1","1","1","4","3","3","2","4","3","2","3",
"2012","AT",575489,"5","2012","17","3","3",,"1","1","2","1","1","1","1","1","2","1600","1",,"2","2","1","2","4","2","2","1","1","444","600","390.63",,"1","1",52128,37098,35853,-661,1,3623,0,1246,0,0,1448,0,687,0,0,0,0,0,15030,"1","122","1","1","1","1","1","2","1","4","3","4","3",,"3",
"2012","AT",576808,"5","2012","18","3","3",,"1","1","1","1","1","1","1","1","4","2000","3",,"2","2","2","2","1","3","1","2","1",,"1200","447.96",,"1","1",149478,127558,113789,113789,1,6593,0,1565,0,0,0,0,1842,146,292,0,0,0,21920,"2","70","2","1","1","1","1","4","4","1","4","3","3",,"3",
"2012","AT",577261,"6","2012","17",,"3",,"1","1","1","1","1","1","1","1","5","1300","2","2","2","2","2","2","1","4","2","2","1","656",,"929.88","350","1","1",69248,43354,30968,30968,1,4664,0,11178,0,0,0,0,960,168,0,0,0,0,25893,"2","250","1","1","2","1","1","3","3","4","2","3","3",,"3",
"2012","AT",577631,"6","2012","20",,"3",,"1","1","1","1","1","1","1","1","4","2000","2",,"2","2","2","2","4","5","2","2","1",,,"995.63","658.333333333333","1","1",28086,15142,12803,12803,1,3852,0,2340,0,0,0,0,661,0,0,0,0,0,12944,"2","49","1","1","1","1","2","4","3","2","4","3","3",,"3",
"2012","AT",577911,"5","2012","17","3","3",,"1","1","1","1","1","1","1","1","2","1500","3",,"2","2","1","2","1","5","5","2","1","280","750","621.52",,"1","1",134997,90910,77731,77731,1,3748,0,230,0,0,0,0,0,0,0,0,0,0,44088,"2","121","1","1","1","1","1","4","3","1","4","4","3",,"3",
"2012","AT",578033,"7","2012","16",,"3",,"1","1","1","1","1","3","1","1","4","1200","3",,"2","2","1","2","1","2","3","2","1",,"500","739.16","1614.54333333333","1","1",143770,142906,140940,140940,1,0,0,1966,0,0,0,0,599,0,0,0,0,0,864,"2","57","2","1","1","1","1","3","3","3","4","3","4",,"3",
"2012","AT",578299,"4","2012","22","3","3",,"1","2","1","1","1","1","1","1","3","3000","2","3","2","2","2","2","1","3","4","2","1","450","1500","539.41",,"1","1",63590,30222,25451,25451,1,3609,0,4771,0,0,0,0,978,0,0,0,0,0,33368,"2","35","1","1","3","1","1","3","4","4","2","3","3",,"3",
"2012","AT",579155,"5","2012","17","3","3",,"1","1","2","1","1","1","1","1","3","2000","2",,"2","2","2","1","1","1","4","2","1","676","800","457.03",,"1","1",151492,128233,118133,118133,1,0,0,3619,0,0,1197,0,80,0,0,0,0,0,23259,"1","52","1","1","1","1","2","3","3","3","3","3","3",,"3",
"2012","AT",579292,"5","2012","13",,"3",,"2","1","1","1","1","1","1","1","3","2150","3",,"2","2","2","1","2","3","4","1","1",,,"765.12","761.3625","1","1",104902,103736,80704,45790,1,0,0,0,0,0,0,0,11058,1600,0,0,0,0,1166,"2","150","1","1","1","1","1","4","3","4","4","3","4",,"3",
"2012","AT",579324,"7","2012","21",,"3",,"1","1","1","1","1","1","1","1","3","1500","2",,"2","2","2","2","1","1","4","2","1","214","700","362.64",,"1","1",43036,33903,33712,33712,1,5041,0,190,0,0,0,0,20,0,0,0,0,0,9133,"2","73","1","1","1","1","1","4","4","2","4",,"4",,"3",
"2012","AT",580025,"4","2012","16","3","3",,"1","2","1","1","1","1","1","2","3","2000","1","2","2","2","2","2","1","3","5","1","1",,"700","738.3","229.106666666667","1","1",136472,108228,105249,105249,1,8065,0,2978,0,0,0,0,33,0,0,0,7151,0,21093,"2","130","1","1","1","1","1","3","3","1","2","2","4","3","3",
"2012","AT",580039,"6","2012","12","3","3","3","1","1","1","1","1","1","1","1","5","850","3",,"2","2","2","2","2","1","4","2","1","607","560","526.2","1413.33333333333","1","1",217984,176679,173573,173573,1,2519,0,3106,0,0,0,0,89,0,0,0,0,0,41305,"2","42","1","1","1","1","1","3","4","2","4","4","1",,"3",
"2012","AT",580754,"3","2012","22","3","3",,"1","1","1","1","1","1","1","3","2","800","3",,"2","2","2","2","4","1","4","2","1",,,"271.38","135.333333333333","1","1",111421,77907,75395,75395,1,6396,0,2512,0,0,0,0,170,0,0,0,0,6000,33514,"2","115","2","1","1","1","1","3","4","4","4","1","2",,"3",
"2012","AT",581319,"5","2012","19","3","3",,"1","1","1","1","1","3","1","1","5","1200","2",,"2","2","2","1","3","2","4","2","1","690","400","405.91",,"1","1",64001,48438,48438,15252,1,7032,0,0,0,0,0,0,240,0,0,0,0,0,15562,"2","130","1","1","1","1","1","4","2","3","3","4","3",,"3",
"2012","AT",581439,"6","2012","13","3","3","3","1","1","1","1","1","1","1","1","5","1500","3",,"2","2","2","2","4","4","3","2","1",,,"710.28",,"1","1",66793,39549,35221,34535,1,3897,0,2539,0,0,0,0,0,600,0,0,0,0,27244,"2","90","1","1","1","2","1","4","4","3","3","1","4",,"3",
"2012","AT",582233,"4","2012","34",,"3",,"2","1","1","1","1","3","1","2","3","700","2",,"2","2","2","2","1","3","4","2","1",,"250","566.04",,"1","1",34129,23207,21558,21558,1,0,0,1649,0,0,0,0,0,465,0,0,0,0,10921,"2","105","1","1","1","1","1","3","3","3","2","4","4",,"3",
"2012","AT",582345,"4","2012","21",,"3",,"1","1","1","1","1","1","1","1","4","800","2","3","2","1","1","2","1","1","5","2","1","219","420","546.49",,"1","1",66850,59644,58177,-7206,1,5668,0,1467,0,0,0,0,0,0,0,0,840,0,6366,"1","85","1","1","1","1","2","4","4","2","4","2","3","4","3",
"2012","AT",582941,"4","2012","23","3","3",,"1","1","1","1","1","1","1","1","5",,"3",,"2","2","2","2","4","1","4","2","1","528","2000","459.13",,"1","1",11134,6760,-31,-31,1,7952,0,6791,0,0,0,0,0,0,0,0,0,0,4374,"2","130","1","1","2","1","1","3","2","4","3","4","4",,"3",
"2012","AT",583938,"7","2012","24",,"3",,"1","1","2","1","1","1","1","2","5",,"2","3","2","2","2","2","1","1","9","2","1",,"900","575.65","70.8333333333333","1","1",38407,14847,14847,-16685,1,0,0,0,0,0,0,0,6875,0,0,0,0,0,23560,"2","107","1","1","1","1","1","4","4","4","3","4","3",,"3",
"2012","AT",584270,"4","2012","27","3","3",,"2","1","1","1","1","1","1","1","4","3000","3",,"2","2","2","2","1","3","4","2","1","370","1200","249.16",,"1","1",61112,47055,39234,39234,1,4733,0,7821,0,0,0,0,617,0,0,0,0,0,14057,"2","75","1","1","1","1","1","3","3","4","3","2","4",,"3",
"2012","AT",584528,"4","2012","14","3","3",,"1","1","1","1","1","1","1","1","6","2000","2",,"2","2","2","1","1","3","3","2","1",,"700","640.63",,"1","1",146231,111077,95392,95392,1,0,0,15685,0,0,0,0,353,0,0,0,0,0,35154,"2","65","1","1","1","1","1","2","3","4","3","3","3",,"3",
"2012","AT",585678,"6","2012","18","3","3",,"1","1","1","1","1","2","1","1","4","1500","3",,"2","2","2","2","1","3","5","1","1","310",,"361.73",,"1","1",305832,288106,287826,287826,1,4852,736,280,0,0,0,0,127,0,0,0,0,0,17726,"1","236","1","1","1","2","1","4","2","4","1","4","3",,"3",
"2012","AT",586808,"5","2012","20","1","3",,"1","1","1","1","1","1","1","1","6","1500","1",,"2","1","2","2","3","2","1","2","1",,"700","630.92","137.680833333333","1","1",81240,77060,69956,69956,1,6310,0,3319,0,0,0,0,103,0,0,0,488,0,3693,"2","59","1","1","1","1","1","4","4","3","4","2","4",,"3",
"2012","AT",587880,"8","2012","13",,"3",,"1","1","1","1","1","1","1","1","2","2500","2",,"2","2","1","1","1","1","5","2","1","423","900","899.95",,"1","1",65466,37932,28313,28313,1,7445,0,6967,0,0,0,0,0,0,0,0,4195,0,23338,"2","130","1","1","1","1","1","3","2","2","3","4","2","3","3",
"2012","AT",588004,"4","2012","24","3","3","3","1","1","2","1","1","1","1","1","6","1500","1","2","1","2","2","2","4","1","5","2","1","650","1000","581.85",,"1","1",65436,50706,37449,37449,1,5823,0,3745,0,0,0,0,210,0,0,0,0,0,14730,"2","55","1","1","1","1","1","3","4","4","2",,"3",,"3",
"2012","AT",588676,"6","2012","21","3","3",,"1","2","1","1","1","1","1","1","5","2000","1","2","2","2","2","1","2","4","4","2","1",,"600","445.64","277.7775","1","1",18430,-5966,-7707,-7707,1,0,0,1741,0,0,1908,0,56,0,0,0,0,0,24396,"1","45","1","1","1","1","1","4","2","2","4","2","3",,"3",
"2012","AT",589133,"4","2012","19","3","3",,"1","1","1","1","1","1","1","1","5","3000","3",,"2","2","2","1","1","1","4","2","1",,"600","605.58",,"1","1",94565,81498,75652,40573,1,3078,0,5847,0,0,0,0,0,0,0,0,0,9600,13067,"2","90","1","1","1","1","1","4","3","3","4","1","4",,"3",
"2012","AT",589968,"7","2012","35","3","3",,"2","2","1","1","1","1","1","1","6","1400","2",,"1","2","1","2","4","1","3","2","1","900","800","341.55",,"1","1",53691,49678,48266,48266,1,0,0,1412,0,0,3114,0,0,0,0,0,0,0,4012,"1","88","1","1","1","1","1","4","4","4","4","4","4",,"3",
"2012","AT",590099,"6","2012","18","3","3",,"1","1","2","1","1","1","1","1","4","3000","2",,"2","2","2","1","4","3","1","2","1",,"1000","278.03","354.166666666667","1","1",79905,79068,75756,75756,1,687,0,3311,0,0,0,0,0,0,0,0,0,0,837,"2","120","1","1","1","1","1","3","2","3","3","2","4",,"3",
"2012","AT",590340,"4","2012","17",,"3",,"1","1","1","1","1","2","1","1","6","1400","3",,"2","2","2","2","4","3","2","2","1","327","1000","756.83",,"3","1",93377,82365,82365,47237,1,10175,0,0,0,0,0,0,7,0,0,0,1678,0,9334,"2","149","2","1","2","1","1","4","2","4","4","3","4",,"3",
"2012","AT",590521,"6","2012","19","3","3",,"1","1","1","1","1","1","1","1","4","600","2",,"2","2","1","1","4","3","10","2","1",,"800","487.78","166.666666666667","1","1",48861,39398,39267,39267,1,7908,11,131,0,0,0,0,20,0,0,0,0,0,9462,"2","75","1","1","1","1","1","4","4","4","3","3","1",,"3",
"2012","AT",591312,"5","2012","13","3","3",,"1","1","1","1","1","1","1","1","4","1800","2",,"2","2","2","2","2","1","8","1","1",,"600","601.95",,"1","1",89271,63420,62747,62747,1,0,0,0,0,0,0,0,720,686,0,0,0,0,25851,"2","45","1","1","1","1","1","4","3","4","3","4","3",,"3",
"2012","AT",591565,"6","2012","19","3","3",,"1","1","1","1","1","1","1","1","5","2800","3",,"2","2","2","2","4","3","4","2","1","419",,"376.37",,"1","1",58246,36549,36124,36124,1,4935,0,0,0,0,0,0,6582,0,0,0,0,0,21697,"2","90","1","1","1","1","1","3","4","4","3","2","4","3","3",
